cell_id,class,model,seed,closing_fallback_to_raw,target_dA,target_dP,null_dA,null_dP,area_matching_error_abs,perimeter_matching_error_abs,area_matching_error_norm,perimeter_matching_error_norm,joint_matching_error,sum_matching_error,valid_proposal_count,invalid_proposal_count,accepted_edit_count,fallback_to_raw
149146837-149146854-001,carcinoma_in_situ,baseline,20260804,False,1.0,-0.5857865810394287,1.0,-0.5857869386672974,0.0,3.5762786865234375e-07,0.0,2.229175132831579e-08,2.229175132831579e-08,2.229175132831579e-08,2048,0,13,False
149181904-149181927-001,carcinoma_in_situ,baseline,20260804,False,3.0,-1.757359504699707,3.0,-1.7573603391647339,0.0,8.344650268554688e-07,0.0,6.22105062488053e-08,6.22105062488053e-08,6.22105062488053e-08,2048,0,11,False
149181904-149181951-001,carcinoma_in_situ,baseline,20260804,False,2.0,-1.1715729236602783,2.0,-1.171573519706726,0.0,5.960464477539062e-07,0.0,4.367290833812016e-08,4.367290833812016e-08,4.367290833812016e-08,2048,0,14,False
149182125-149182135-002,carcinoma_in_situ,baseline,20260804,False,5.0,-2.9289321899414062,5.0,-3.171573042869568,0.0,0.24264085292816162,0.0,0.01607196616178751,0.01607196616178751,0.01607196616178751,2048,0,11,False
149182657-149182667-001,carcinoma_in_situ,baseline,20260804,False,3.0,-1.7573593854904175,3.0,-2.0000001192092896,0.0,0.24264073371887207,0.0,0.017851255929209768,0.017851255929209768,0.017851255929209768,2048,0,9,False
149182657-149182681-002,carcinoma_in_situ,baseline,20260804,False,1.0,-0.5857864618301392,1.0,-0.5857864618301392,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,3,False
149182657-149182698-003,carcinoma_in_situ,baseline,20260804,False,3.0,-1.7573591470718384,3.0,-1.7573604583740234,0.0,1.3113021850585938e-06,0.0,9.08331514297518e-08,9.08331514297518e-08,9.08331514297518e-08,2048,0,17,False
149185604-149185616-001,carcinoma_in_situ,baseline,20260804,False,4.0,-2.343145966529846,4.0,-2.343146800994873,0.0,8.344650268554688e-07,0.0,5.1813165788212424e-08,5.1813165788212424e-08,5.1813165788212424e-08,2048,0,18,False
149185604-149185645-003,carcinoma_in_situ,baseline,20260804,False,9.0,-22.82842707633972,9.0,-19.51472043991089,0.0,3.313706636428833,0.0,0.14515702835537403,0.14515702835537403,0.14515702835537403,2048,0,63,False
149185604-149185657-001,carcinoma_in_situ,baseline,20260804,False,5.0,-2.928932547569275,5.0,-2.9289329051971436,0.0,3.5762786865234375e-07,0.0,2.622082884068636e-08,2.622082884068636e-08,2.622082884068636e-08,2048,0,23,False
149185698-149185709-002,carcinoma_in_situ,baseline,20260804,False,10.0,-4.686291456222534,10.0,-4.92893385887146,0.0,0.24264240264892578,0.0,0.016034438186891292,0.016034438186891292,0.016034438186891292,2048,0,32,False
149185788-149185824-001,carcinoma_in_situ,baseline,20260804,False,7.0,-5.7573593854904175,7.0,-5.514719843864441,0.0,0.24263954162597656,0.0,0.01649008641441338,0.01649008641441338,0.01649008641441338,2048,0,23,False
149190861-149190868-001,moderate_dysplastic,baseline,20260804,False,69.0,-30.460896253585815,69.0,-30.46089792251587,0.0,1.6689300537109375e-06,0.0,5.478926292309844e-08,5.478926292309844e-08,5.478926292309844e-08,2048,0,149,False
149314453-149314465-001,carcinoma_in_situ,baseline,20260804,False,2.0,-1.1715726852416992,2.0,-1.1715730428695679,0.0,3.5762786865234375e-07,0.0,2.6310943397193745e-08,2.6310943397193745e-08,2.6310943397193745e-08,2048,0,10,False
149314453-149314507-001,carcinoma_in_situ,baseline,20260804,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
149314453-149314507-002,carcinoma_in_situ,baseline,20260804,False,1.0,-0.5857864618301392,1.0,-0.5857865810394287,0.0,1.1920928955078125e-07,0.0,9.926341924252228e-09,9.926341924252228e-09,9.926341924252228e-09,2048,0,5,False
149314679-149314698-001,carcinoma_in_situ,baseline,20260804,False,14.0,-2.3431462049484253,14.0,-2.3431471586227417,0.0,9.5367431640625e-07,0.0,6.316340217922521e-08,6.316340217922521e-08,6.316340217922521e-08,2048,0,28,False
149315229-149315310-001,severe_dysplastic,baseline,20260804,False,9.0,-5.272078156471252,9.0,-5.272079229354858,0.0,1.0728836059570312e-06,0.0,6.002478536412097e-08,6.002478536412097e-08,6.002478536412097e-08,2048,0,35,False
149315671-149315731-001,carcinoma_in_situ,baseline,20260804,False,3.0,-1.7573597431182861,3.0,-1.757359266281128,0.0,4.76837158203125e-07,0.0,3.1236189200830254e-08,3.1236189200830254e-08,3.1236189200830254e-08,2048,0,9,False
149315671-149315740-001,carcinoma_in_situ,baseline,20260804,False,3.0,-1.1715730428695679,3.0,-1.1715730428695679,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,11,False
149316426-149316462-004,carcinoma_in_situ,baseline,20260804,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
149316754-149316779-002,moderate_dysplastic,baseline,20260804,False,2.0,-1.1715730428695679,2.0,-1.1715730428695679,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,8,False
149317002-149317010-002,severe_dysplastic,baseline,20260804,False,5.0,-2.9289326667785645,5.0,-2.9289329051971436,0.0,2.384185791015625e-07,0.0,1.8931044569875882e-08,1.8931044569875882e-08,1.8931044569875882e-08,2048,0,23,False
149317204-149317230-002,severe_dysplastic,baseline,20260804,False,3.0,-1.757359504699707,3.0,-2.000000476837158,0.0,0.24264097213745117,0.0,0.018576405292798075,0.018576405292798075,0.018576405292798075,2048,0,9,False
149788987-149788996-003,light_dysplastic,baseline,20260804,False,24.0,-14.058875679969788,24.0,-14.301515579223633,0.0,0.24263989925384521,0.0,0.013758958164676215,0.013758958164676215,0.013758958164676215,2048,0,68,False
153268807-153268826-001,light_dysplastic,baseline,20260804,False,39.0,-22.845672011375427,39.0,-22.845673203468323,0.0,1.1920928955078125e-06,0.0,5.218025081136768e-08,5.218025081136768e-08,5.218025081136768e-08,2048,0,67,False
153276386-153276405-001,moderate_dysplastic,baseline,20260804,False,2.0,-1.1715730428695679,2.0,-1.171574354171753,0.0,1.3113021850585938e-06,0.0,8.425746874661599e-08,8.425746874661599e-08,8.425746874661599e-08,2048,0,16,False
153276386-153276405-002,moderate_dysplastic,baseline,20260804,False,22.0,-13.272078394889832,22.0,-13.171573996543884,0.0,0.10050439834594727,0.0,0.005502467553013918,0.005502467553013918,0.005502467553013918,2048,0,46,False
153276386-153276414-001,moderate_dysplastic,baseline,20260804,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
153314466-153314473-003,light_dysplastic,baseline,20260804,False,32.0,-18.74516725540161,32.0,-18.7451673746109,0.0,1.1920928955078125e-07,0.0,6.359467905864104e-09,6.359467905864104e-09,6.359467905864104e-09,2048,0,50,False
153654869-153654880-001,severe_dysplastic,baseline,20260804,False,13.0,-39.89949417114258,13.0,-39.55634891986847,0.0,0.3431452512741089,0.0,0.008600240639699379,0.008600240639699379,0.008600240639699379,2048,0,19,False
153655016-153655039-005,severe_dysplastic,baseline,20260804,False,2.0,-1.1715730428695679,2.0,-1.171573281288147,0.0,2.384185791015625e-07,0.0,1.892504947743113e-08,1.892504947743113e-08,1.892504947743113e-08,2048,0,12,False
153655087-153655101-002,severe_dysplastic,baseline,20260804,False,8.0,-4.343145966529846,8.0,-4.000000238418579,0.0,0.3431457281112671,0.0,0.026813027308847923,0.026813027308847923,0.026813027308847923,2048,0,18,False
153656862-153656873-001,light_dysplastic,baseline,20260804,False,17.0,-9.958370447158813,17.0,-9.958370685577393,0.0,2.384185791015625e-07,0.0,1.4893395797237518e-08,1.4893395797237518e-08,1.4893395797237518e-08,2048,0,47,False
153657121-153657160-001,severe_dysplastic,baseline,20260804,False,3.0,-1.7573593854904175,3.0,-1.7573601007461548,0.0,7.152557373046875e-07,0.0,4.568323429479649e-08,4.568323429479649e-08,4.568323429479649e-08,2048,0,19,False
153659229-153659264-001,severe_dysplastic,baseline,20260804,False,2.0,-1.1715730428695679,2.0,-1.1715726852416992,0.0,3.5762786865234375e-07,0.0,2.3281292645277113e-08,2.3281292645277113e-08,2.3281292645277113e-08,2048,0,6,False
153697342-153697375-001,moderate_dysplastic,baseline,20260804,False,1.0,-0.5857867002487183,1.0,-0.5857867002487183,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,3,False
153697342-153697384-001,moderate_dysplastic,baseline,20260804,False,1.0,-0.5857865810394287,1.0,-0.5857865810394287,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,3,False
153697726-153697736-001,light_dysplastic,baseline,20260804,False,51.0,-29.875109553337097,51.0,-29.77460515499115,0.0,0.10050439834594727,0.0,0.0033641516248338163,0.0033641516248338163,0.0033641516248338163,2048,0,71,False
153701009-153701019-002,light_dysplastic,baseline,20260804,False,10.0,-6.6862921714782715,10.0,-6.928933382034302,0.0,0.24264121055603027,0.0,0.013639011836509313,0.013639011836509313,0.013639011836509313,2048,0,32,False
153701622-153701650-001,moderate_dysplastic,baseline,20260804,False,3.0,-1.7573593854904175,3.0,-1.7573612928390503,0.0,1.9073486328125e-06,0.0,1.195952598661545e-07,1.195952598661545e-07,1.195952598661545e-07,2048,0,21,False
153701949-153701958-001,light_dysplastic,baseline,20260804,False,21.0,-13.129943609237671,21.0,-13.372582793235779,0.0,0.2426391839981079,0.0,0.013094038497210988,0.013094038497210988,0.013094038497210988,2048,0,59,False
153702037-153702051-003,light_dysplastic,baseline,20260804,False,18.0,-7.615224123001099,18.0,-7.615225434303284,0.0,1.3113021850585938e-06,0.0,7.249536906327772e-08,7.249536906327772e-08,7.249536906327772e-08,2048,0,48,False
153826963-153826970-001,severe_dysplastic,baseline,20260804,False,16.0,-5.272078275680542,16.0,-5.272079586982727,0.0,1.3113021850585938e-06,0.0,8.824888220893171e-08,8.824888220893171e-08,8.824888220893171e-08,2048,0,46,False
153826963-153826982-003,severe_dysplastic,baseline,20260804,False,5.0,-2.9289321899414062,5.0,-3.1715720891952515,0.0,0.24263989925384521,0.0,0.01368005175196341,0.01368005175196341,0.01368005175196341,2048,0,55,False
153827595-153827657-002,carcinoma_in_situ,baseline,20260804,False,1.0,-0.5857864618301392,1.0,-0.5857869386672974,0.0,4.76837158203125e-07,0.0,3.511784613279292e-08,3.511784613279292e-08,3.511784613279292e-08,2048,0,9,False
153828877-153828902-002,severe_dysplastic,baseline,20260804,False,2.0,-1.1715730428695679,2.0,-1.171574354171753,0.0,1.3113021850585938e-06,0.0,8.245127954543948e-08,8.245127954543948e-08,8.245127954543948e-08,2048,0,18,False
153828952-153828970-001,severe_dysplastic,baseline,20260804,False,5.0,-2.928931713104248,5.0,-2.9289320707321167,0.0,3.5762786865234375e-07,0.0,2.300913045472842e-08,2.300913045472842e-08,2.300913045472842e-08,2048,0,13,False
153828952-153829005-001,severe_dysplastic,baseline,20260804,False,12.0,-5.5147188901901245,12.0,-5.7573593854904175,0.0,0.24264049530029297,0.0,0.0146620607222907,0.0146620607222907,0.0146620607222907,2048,0,32,False
153828952-153829005-002,severe_dysplastic,baseline,20260804,False,5.0,-2.3431460857391357,5.0,-2.3431460857391357,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,13,False
153829664-153829672-001,light_dysplastic,baseline,20260804,False,48.0,-28.11775016784668,48.0,-27.77460515499115,0.0,0.3431450128555298,0.0,0.012203857378600807,0.012203857378600807,0.012203857378600807,2048,0,68,False
153829745-153829768-001,severe_dysplastic,baseline,20260804,False,6.0,-3.514718770980835,6.0,-2.9289324283599854,0.0,0.5857863426208496,0.0,0.07096290282780583,0.07096290282780583,0.07096290282780583,2048,0,6,False
153829745-153829768-003,severe_dysplastic,baseline,20260804,False,11.0,-7.272078156471252,11.0,-7.029439330101013,0.0,0.24263882637023926,0.0,0.014365648272889291,0.014365648272889291,0.014365648272889291,2048,0,45,False
153830680-153830827-002,severe_dysplastic,baseline,20260804,False,4.0,-2.343145966529846,4.0,-2.343146800994873,0.0,8.344650268554688e-07,0.0,5.674309050252201e-08,5.674309050252201e-08,5.674309050252201e-08,2048,0,20,False
153831352-153831372-004,severe_dysplastic,baseline,20260804,False,20.0,-10.100505352020264,20.0,-10.343145966529846,0.0,0.24264061450958252,0.0,0.013674819520098636,0.013674819520098636,0.013674819520098636,2048,0,48,False
153915432-153915441-002,severe_dysplastic,baseline,20260804,False,3.0,-1.757359504699707,3.0,-1.7573604583740234,0.0,9.5367431640625e-07,0.0,6.361331194816453e-08,6.361331194816453e-08,6.361331194816453e-08,2048,0,15,False
153915432-153915472-001,severe_dysplastic,baseline,20260804,False,10.0,-5.85786497592926,10.0,-5.7573593854904175,0.0,0.10050559043884277,0.0,0.006660803106476628,0.006660803106476628,0.006660803106476628,2048,0,20,False
153915726-153915736-001,severe_dysplastic,baseline,20260804,False,16.0,-7.857864260673523,16.0,-8.100505590438843,0.0,0.24264132976531982,0.0,0.01514162182494037,0.01514162182494037,0.01514162182494037,2048,0,38,False
153916114-153916129-002,severe_dysplastic,baseline,20260804,False,29.0,-16.987807869911194,29.0,-16.987807512283325,0.0,3.5762786865234375e-07,0.0,2.04860323144616e-08,2.04860323144616e-08,2.04860323144616e-08,2048,0,75,False
153916114-153916150-001,carcinoma_in_situ,baseline,20260804,False,6.0,-3.514718770980835,6.0,-3.514719247817993,0.0,4.76837158203125e-07,0.0,3.2058310715463486e-08,3.2058310715463486e-08,3.2058310715463486e-08,2048,0,18,False
153916114-153916167-001,carcinoma_in_situ,baseline,20260804,False,3.0,-1.7573596239089966,3.0,-2.000000238418579,0.0,0.24264061450958252,0.0,0.01620608536810785,0.01620608536810785,0.01620608536810785,2048,0,13,False
153916569-153916586-001,carcinoma_in_situ,baseline,20260804,False,9.0,-5.272078633308411,9.0,-5.2720787525177,0.0,1.1920928955078125e-07,0.0,8.34291533461004e-09,8.34291533461004e-09,8.34291533461004e-09,2048,0,21,False
153956040-153956058-001,normal_columnar,baseline,20260804,False,8.0,-4.686291337013245,8.0,-4.686291694641113,0.0,3.5762786865234375e-07,0.0,2.6858473055620832e-08,2.6858473055620832e-08,2.6858473055620832e-08,2048,0,24,False
153956040-153956058-003,normal_columnar,baseline,20260804,False,2.0,-0.5857865810394287,2.0,-0.5857864618301392,0.0,1.1920928955078125e-07,0.0,8.446364885372653e-09,8.446364885372653e-09,8.446364885372653e-09,2048,0,4,False
153956040-153956072-003,normal_columnar,baseline,20260804,False,6.0,-3.5147184133529663,6.0,-3.5147188901901245,0.0,4.76837158203125e-07,0.0,3.747748815674525e-08,3.747748815674525e-08,3.747748815674525e-08,2048,0,18,False
153956444-153956458-004,normal_columnar,baseline,20260804,False,4.0,-2.343145966529846,4.0,-2.343146562576294,0.0,5.960464477539062e-07,0.0,4.6594632139979166e-08,4.6594632139979166e-08,4.6594632139979166e-08,2048,0,14,False
153958154-153958211-001,normal_columnar,baseline,20260804,False,3.0,-1.7573593854904175,3.0,-1.7573597431182861,0.0,3.5762786865234375e-07,0.0,2.7466063068508802e-08,2.7466063068508802e-08,2.7466063068508802e-08,2048,0,9,False
153958547-153958572-002,normal_columnar,baseline,20260804,False,2.0,-1.1715729236602783,2.0,-1.1715726852416992,0.0,2.384185791015625e-07,0.0,2.03910166348145e-08,2.03910166348145e-08,2.03910166348145e-08,2048,0,10,False
153958547-153958572-006,normal_columnar,baseline,20260804,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
153958547-153958572-008,normal_columnar,baseline,20260804,False,1.0,-0.5857864618301392,1.0,-0.8284270763397217,0.0,0.24264061450958252,0.0,0.02056909282219936,0.02056909282219936,0.02056909282219936,2048,0,3,False
153958547-153958572-009,normal_columnar,baseline,20260804,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
153958547-153958590-002,normal_columnar,baseline,20260804,False,34.0,-9.372583985328674,34.0,-9.372584104537964,0.0,1.1920928955078125e-07,0.0,8.324845163498614e-09,8.324845163498614e-09,8.324845163498614e-09,2048,0,64,False
154519964-154519981-001,light_dysplastic,baseline,20260804,False,24.0,-14.05887508392334,24.0,-14.058876156806946,0.0,1.0728836059570312e-06,0.0,5.88888888572349e-08,5.88888888572349e-08,5.88888888572349e-08,2048,0,52,False
157181481-157181497-004,normal_columnar,baseline,20260804,False,3.0,-1.7573596239089966,3.0,-1.7573598623275757,0.0,2.384185791015625e-07,0.0,2.0552673488335098e-08,2.0552673488335098e-08,2.0552673488335098e-08,2048,0,9,False
157181671-157181697-001,normal_superficiel,baseline,20260804,False,8.0,-4.686291694641113,8.0,-4.686291813850403,0.0,1.1920928955078125e-07,0.0,1.18433889939501e-08,1.18433889939501e-08,1.18433889939501e-08,2048,0,12,False
157183193-157183279-001,normal_superficiel,baseline,20260804,False,12.0,-7.02943754196167,12.0,-7.029437780380249,0.0,2.384185791015625e-07,0.0,2.4211413115088858e-08,2.4211413115088858e-08,2.4211413115088858e-08,2048,0,22,False
157183828-157183877-001,normal_intermediate,baseline,20260804,False,15.0,-8.786796927452087,15.0,-8.786797165870667,0.0,2.384185791015625e-07,0.0,2.0206908847752423e-08,2.0206908847752423e-08,2.0206908847752423e-08,2048,0,23,False
157183964-157183980-001,normal_superficiel,baseline,20260804,False,12.0,-7.029437780380249,12.0,-7.029438018798828,0.0,2.384185791015625e-07,0.0,2.4211413115088858e-08,2.4211413115088858e-08,2.4211413115088858e-08,2048,0,24,False
157184013-157184031-001,normal_superficiel,baseline,20260804,False,30.0,-7.615224242210388,30.0,-7.615224123001099,0.0,1.1920928955078125e-07,0.0,1.2142437550465726e-08,1.2142437550465726e-08,1.2142437550465726e-08,2048,0,56,False
157184850-157184920-002,normal_columnar,baseline,20260804,False,5.0,-2.928932309150696,5.0,-3.171572685241699,0.0,0.24264037609100342,0.0,0.018293662963040146,0.018293662963040146,0.018293662963040146,2048,0,13,False
157184850-157184942-001,normal_superficiel,baseline,20260804,False,7.0,-4.100505232810974,7.0,-4.100505232810974,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,11,False
157185208-157185238-001,normal_superficiel,baseline,20260804,False,8.0,-4.686291694641113,8.0,-4.686291694641113,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,12,False
157185433-157185479-002,normal_columnar,baseline,20260804,False,3.0,-1.7573593854904175,3.0,-1.7573596239089966,0.0,2.384185791015625e-07,0.0,2.0552673488335098e-08,2.0552673488335098e-08,2.0552673488335098e-08,2048,0,15,False
157185433-157185479-003,normal_columnar,baseline,20260804,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
157185433-157185479-004,normal_columnar,baseline,20260804,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
157185433-157185479-006,normal_columnar,baseline,20260804,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,1,False
157185433-157185508-001,normal_columnar,baseline,20260804,False,2.0,-2.0000001192092896,2.0,-1.9999998807907104,0.0,2.384185791015625e-07,0.0,1.9677074400881644e-08,1.9677074400881644e-08,1.9677074400881644e-08,2048,0,8,False
157185730-157185758-001,normal_columnar,baseline,20260804,False,8.0,-5.514719009399414,8.0,-5.656854271888733,0.0,0.14213526248931885,0.0,0.008607251580341235,0.008607251580341235,0.008607251580341235,2048,0,18,False
157185781-157185793-003,normal_columnar,baseline,20260804,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
157222534-157222607-001,normal_superficiel,baseline,20260804,False,8.0,-4.686291694641113,8.0,-4.686291813850403,0.0,1.1920928955078125e-07,0.0,1.3922508961363185e-08,1.3922508961363185e-08,1.3922508961363185e-08,2048,0,12,False
157222647-157222687-001,normal_intermediate,baseline,20260804,False,16.0,-9.372583389282227,16.0,-9.372583627700806,0.0,2.384185791015625e-07,0.0,1.8811795895667118e-08,1.8811795895667118e-08,1.8811795895667118e-08,2048,0,24,False
157222801-157222811-001,normal_intermediate,baseline,20260804,False,25.0,-9.958369731903076,25.0,-9.372584104537964,0.0,0.5857856273651123,0.0,0.05322845647153274,0.05322845647153274,0.05322845647153274,2048,0,61,False
157223549-157223570-001,normal_intermediate,baseline,20260804,False,20.0,-11.715729475021362,20.0,-11.715729594230652,0.0,1.1920928955078125e-07,0.0,1.0137332883574526e-08,1.0137332883574526e-08,1.0137332883574526e-08,2048,0,38,False
157224412-157224429-001,normal_superficiel,baseline,20260804,False,10.0,-3.514718770980835,10.0,-3.514718770980835,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,18,False
157224458-157224464-001,normal_intermediate,baseline,20260804,False,24.0,-8.201010465621948,24.0,-8.201010942459106,0.0,4.76837158203125e-07,0.0,3.820214711794819e-08,3.820214711794819e-08,3.820214711794819e-08,2048,0,44,False
157224458-157224483-001,normal_superficiel,baseline,20260804,False,7.0,-4.100505232810974,7.0,-4.100505352020264,0.0,1.1920928955078125e-07,0.0,1.3172538858876501e-08,1.3172538858876501e-08,1.3172538858876501e-08,2048,0,9,False
157227058-157227087-001,normal_columnar,baseline,20260804,False,6.0,-3.5147188901901245,6.0,-3.4142136573791504,0.0,0.10050523281097412,0.0,0.005754567839744398,0.005754567839744398,0.005754567839744398,2048,0,10,False
157227461-157227503-003,normal_columnar,baseline,20260804,False,2.0,-2.0000003576278687,2.0,-2.000000834465027,0.0,4.76837158203125e-07,0.0,3.526300093602338e-08,3.526300093602338e-08,3.526300093602338e-08,2048,0,8,False
157266930-157266947-001,normal_columnar,baseline,20260804,False,4.0,-1.7573590278625488,4.0,-1.7573606967926025,0.0,1.6689300537109375e-06,0.0,1.1580825074099531e-07,1.1580825074099531e-07,1.1580825074099531e-07,2048,0,10,False
157268504-157268544-001,normal_superficiel,baseline,20260804,False,7.0,-4.100505232810974,7.0,-4.100505232810974,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,11,False
158986766-158986776-001,normal_columnar,baseline,20260804,False,1.0,-0.5857867002487183,1.0,-0.5857869386672974,0.0,2.384185791015625e-07,0.0,1.7464452287007415e-08,1.7464452287007415e-08,1.7464452287007415e-08,2048,0,7,False
158986813-158986820-001,normal_columnar,baseline,20260804,False,1.0,-0.5857864618301392,1.0,-0.5857869386672974,0.0,4.76837158203125e-07,0.0,4.068005351534199e-08,4.068005351534199e-08,4.068005351534199e-08,2048,0,11,False
158986920-158986928-004,normal_columnar,baseline,20260804,False,2.0,-1.1715729236602783,2.0,-0.5857864618301392,0.0,0.5857864618301392,0.0,0.11382483673591631,0.11382483673591631,0.11382483673591631,2048,0,4,False
204870858-204870872-001,light_dysplastic,baseline,20260804,False,7.0,-4.100505471229553,7.0,-4.343146204948425,0.0,0.24264073371887207,0.0,0.01601881810536658,0.01601881810536658,0.01601881810536658,2048,0,15,False
204870951-204870961-002,light_dysplastic,baseline,20260804,False,53.0,-29.5319641828537,53.0,-29.188819408416748,0.0,0.3431447744369507,0.0,0.01161943622551801,0.01161943622551801,0.01161943622551801,2048,0,135,False
204871030-204871038-001,light_dysplastic,baseline,20260804,False,30.0,-17.573593974113464,30.0,-17.57359480857849,0.0,8.344650268554688e-07,0.0,4.3213076292213955e-08,4.3213076292213955e-08,4.3213076292213955e-08,2048,0,52,False
204871030-204871038-002,light_dysplastic,baseline,20260804,False,60.0,-35.14718842506409,60.0,-35.147189021110535,0.0,5.960464477539062e-07,0.0,1.695858116858232e-08,1.695858116858232e-08,1.695858116858232e-08,2048,0,118,False
209047342-209047443-001,normal_superficiel,baseline,20260804,False,26.0,-15.230448007583618,26.0,-15.230448365211487,0.0,3.5762786865234375e-07,0.0,2.3481112865115456e-08,2.3481112865115456e-08,2.3481112865115456e-08,2048,0,48,False
209047526-209047626-001,normal_intermediate,baseline,20260804,False,15.0,-8.786796927452087,15.0,-8.786797285079956,0.0,3.5762786865234375e-07,0.0,2.889237602555195e-08,2.889237602555195e-08,2.889237602555195e-08,2048,0,21,False
209047526-209047798-001,normal_superficiel,baseline,20260804,False,9.0,-5.272078156471252,9.0,-5.2720783948898315,0.0,2.384185791015625e-07,0.0,2.399496372100964e-08,2.399496372100964e-08,2.399496372100964e-08,2048,0,11,False
209307421-209307504-001,normal_intermediate,baseline,20260804,False,73.0,-14.05887508392334,73.0,-14.058875799179077,0.0,7.152557373046875e-07,0.0,5.0875744541083485e-08,5.0875744541083485e-08,5.0875744541083485e-08,2048,0,127,False
209522474-209522522-001,normal_intermediate,baseline,20260804,False,28.0,-16.64466154575348,28.0,-16.88730275630951,0.0,0.24264121055603027,0.0,0.014577719702443266,0.014577719702443266,0.014577719702443266,2048,0,60,False
209522940-209522970-001,normal_intermediate,baseline,20260804,False,20.0,-11.715729713439941,20.0,-11.71572995185852,0.0,2.384185791015625e-07,0.0,1.9092366563594462e-08,1.9092366563594462e-08,1.9092366563594462e-08,2048,0,38,False
209565409-209565503-001,normal_intermediate,baseline,20260804,False,17.0,-9.958369851112366,17.0,-9.958369851112366,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,31,False
209565409-209565600-001,normal_intermediate,baseline,20260804,False,17.0,-7.615224003791809,17.0,-7.615224123001099,0.0,1.1920928955078125e-07,0.0,9.241730643270537e-09,9.241730643270537e-09,9.241730643270537e-09,2048,0,33,False
209565864-209565890-001,normal_intermediate,baseline,20260804,False,27.0,-15.816234707832336,27.0,-15.816235661506653,0.0,9.5367431640625e-07,0.0,6.029717780642078e-08,6.029717780642078e-08,6.029717780642078e-08,2048,0,51,False
209565864-209565911-001,normal_intermediate,baseline,20260804,False,18.0,-10.544156312942505,18.0,-10.544156670570374,0.0,3.5762786865234375e-07,0.0,2.8145208499827824e-08,2.8145208499827824e-08,2.8145208499827824e-08,2048,0,30,False
209566047-209566095-001,normal_intermediate,baseline,20260804,False,23.0,-13.4730886220932,23.0,-13.473089218139648,0.0,5.960464477539062e-07,0.0,4.423977786181173e-08,4.423977786181173e-08,4.423977786181173e-08,2048,0,41,False
209566205-209566247-001,normal_intermediate,baseline,20260804,False,20.0,-11.715729236602783,20.0,-11.715729475021362,0.0,2.384185791015625e-07,0.0,1.919460897777851e-08,1.919460897777851e-08,1.919460897777851e-08,2048,0,32,False
209566205-209566289-001,normal_intermediate,baseline,20260804,False,10.0,-5.857864618301392,10.0,-5.857864856719971,0.0,2.384185791015625e-07,0.0,1.872372057371928e-08,1.872372057371928e-08,1.872372057371928e-08,2048,0,16,False
209566399-209566485-001,normal_intermediate,baseline,20260804,False,16.0,-9.372583389282227,16.0,-9.372583508491516,0.0,1.1920928955078125e-07,0.0,9.290926366205217e-09,9.290926366205217e-09,9.290926366205217e-09,2048,0,22,False
148495842-148495854-001,light_dysplastic,baseline,20260805,False,3.0,-2.58578622341156,3.0,-2.343146324157715,0.0,0.24263989925384521,0.0,0.01616236075913624,0.01616236075913624,0.01616236075913624,2048,0,19,False
148497551-148497588-001,light_dysplastic,baseline,20260805,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
148497788-148497816-002,light_dysplastic,baseline,20260805,False,21.0,-12.301517009735107,21.0,-12.544157028198242,0.0,0.24264001846313477,0.0,0.017792054159813667,0.017792054159813667,0.017792054159813667,2048,0,43,False
148503209-148503222-001,light_dysplastic,baseline,20260805,False,28.0,-16.402021765708923,28.0,-16.544156789779663,0.0,0.14213502407073975,0.0,0.007145054282625078,0.007145054282625078,0.007145054282625078,2048,0,42,False
148503209-148503231-001,light_dysplastic,baseline,20260805,False,39.0,-24.259886980056763,39.0,-24.502527117729187,0.0,0.24264013767242432,0.0,0.010001701074365706,0.010001701074365706,0.010001701074365706,2048,0,103,False
