cell_id,class,model,seed,raw_circularity_ae,closing_circularity_ae,dual_null_circularity_ae,benefit_closing,benefit_null,specific_advantage,raw_nucleus_dice,closing_nucleus_dice,dual_null_nucleus_dice,raw_foreground_dice,closing_foreground_dice,dual_null_foreground_dice,raw_nc_ae,closing_nc_ae,dual_null_nc_ae,raw_area_ae,closing_area_ae,dual_null_area_ae,raw_invalid,closing_invalid,dual_null_invalid,raw_pred_circularity,gt_circularity,roundness_group
149190861-149190868-001,moderate_dysplastic,baseline,20260804,0.1445574219473693,0.017933335574838227,0.023835391534096195,0.12662408637253109,0.12072203041327312,0.005902055959257968,0.9181102362204724,0.9216800574825266,0.9144947416552355,0.8781466416540222,0.8802597955374876,0.8757128066965794,0.049314136578789025,0.05285102722148122,0.05285102722148122,490,421,421,False,False,False,0.6290586160913033,0.7736160380386726,under_circular
149314453-149314465-001,carcinoma_in_situ,baseline,20260804,0.03309673708217731,0.02185961774939915,0.021486746153857705,0.011237119332778156,0.011609990928319602,-0.00037287159554144633,0.968434896975011,0.9688869412795793,0.9688869412795793,0.8935179095017367,0.8939080786205396,0.8939080786205396,0.018608512651201448,0.02020721216864252,0.02020721216864252,110,108,108,False,False,False,0.7902436599620684,0.8233403970442457,under_circular
149314453-149314507-001,carcinoma_in_situ,baseline,20260804,0.024606768890823583,0.024606768890823583,0.024606768890823583,0.0,0.0,0.0,0.9673961589995533,0.9673961589995533,0.9673961589995533,0.887661494133923,0.887661494133923,0.887661494133923,0.4078770835918677,0.4078770835918677,0.4078770835918677,71,71,71,False,False,False,0.8645684287314683,0.8399616598406447,over_circular
149314453-149314507-002,carcinoma_in_situ,baseline,20260804,0.021272258459624438,0.028416962744656216,0.02841696402198457,-0.007144704285031778,-0.007144705562360132,1.2773283541989144e-09,0.965143299767622,0.964769647696477,0.964769647696477,0.9222441355936828,0.9219707323772868,0.9219707323772868,0.08161081196281705,0.08209268834775169,0.08209268834775169,70,71,71,False,False,False,0.7624050136135891,0.7411327551539647,over_circular
149314679-149314698-001,carcinoma_in_situ,baseline,20260804,0.0112274161085687,0.025476384063153557,0.025970103504372344,-0.014248967954584857,-0.014742687395803644,0.0004937194412187873,0.8849737421650008,0.8876119655230691,0.8876119655230691,0.7344276605561846,0.7374370828442476,0.7374370828442476,2.254452827485764,2.230928235485406,2.230928235485406,679,665,665,False,False,False,0.6115337131810162,0.6003062970724475,over_circular
149315229-149315310-001,severe_dysplastic,baseline,20260804,0.061429009157177084,0.03457156128135397,0.03431698734524902,0.026857447875823115,0.027112021811928066,-0.0002545739361049515,0.9476106466211551,0.9483366549133834,0.9484899586080024,0.7201359796384645,0.72080634215238,0.7208829939996896,2.2496223252348826,2.245855251224379,2.245855251224379,679,670,670,False,False,False,0.7428945911147361,0.8043236002719132,under_circular
149315671-149315731-001,carcinoma_in_situ,baseline,20260804,0.002085654821957217,0.013780193642326188,0.013780190718716612,-0.011694538820368972,-0.011694535896759395,-2.9236095766549397e-09,0.9391830559757942,0.939664297595645,0.939966732194163,0.7670231767037214,0.7676338908135836,0.7677851081128426,0.8854132563882029,0.8778610299290635,0.8778610299290635,384,381,381,False,False,False,0.6973212091108886,0.6952355542889314,over_circular
149315671-149315740-001,carcinoma_in_situ,baseline,20260804,0.026697455723324492,0.03457978676148077,0.03514067343632277,-0.007882331038156276,-0.008443217712998274,0.0005608866748419983,0.9546827794561934,0.9553140096618358,0.9549114331723028,0.8075739478676316,0.8083089946700373,0.8076843363998686,0.8823622345803841,0.8763963687967495,0.8763963687967495,203,200,200,False,False,False,0.6343329116558581,0.6076354559325337,over_circular
149316426-149316462-004,carcinoma_in_situ,baseline,20260804,0.12393643936200338,0.12393643936200338,0.12393643936200338,0.0,0.0,0.0,0.9511873350923483,0.9511873350923483,0.9511873350923483,0.8211718988386911,0.8211718988386911,0.8211718988386911,0.16625514403292163,0.16625514403292163,0.16625514403292163,128,128,128,False,False,False,0.6788956730819568,0.5549592337199534,over_circular
149316754-149316779-002,moderate_dysplastic,baseline,20260804,0.0456883027118683,0.0358755218499881,0.036469609466201036,0.0098127808618802,0.009218693245667264,0.0005940876162129349,0.9344927536231884,0.9341317365269461,0.9341317365269461,0.9055315873031085,0.9053374732017447,0.9050067853710568,0.14208091963127112,0.1428518337903415,0.1428518337903415,339,341,341,False,False,False,0.7809178363177063,0.8266061390295746,under_circular
149317002-149317010-002,severe_dysplastic,baseline,20260804,0.0849420428352573,0.11908182428959835,0.12011879948594495,-0.034139781454341045,-0.035176756650687646,0.0010369751963466012,0.958256599140577,0.9567882316886301,0.9549494330370825,0.8960574334285563,0.8941732085464846,0.892070377268048,0.02324708946315912,0.032208665338645526,0.032208665338645526,68,73,73,False,False,False,0.7964753104537883,0.711533267618531,over_circular
149317204-149317230-002,severe_dysplastic,baseline,20260804,0.1922693845485448,0.20936964460566754,0.21172079392872445,-0.01710026005712273,-0.01945140938017964,0.0023511493230569114,0.8766364551863042,0.8774842767295598,0.8764779874213836,0.7563855506982586,0.7570281145334326,0.7560666747372728,0.20759154243006206,0.20509362880514048,0.20509362880514048,476,473,473,False,False,False,0.722479855783883,0.5302104712353382,over_circular
149788987-149788996-003,light_dysplastic,baseline,20260804,0.037371745060021166,0.11281785571122316,0.11419963643571929,-0.07544611065120199,-0.07682789137569812,0.0013817807244961289,0.9595263343937788,0.9594356261022927,0.9594356261022927,0.9077094588526473,0.9075619338911868,0.9075619338911868,0.05855790134452821,0.06133196034896249,0.06133196034896249,134,158,158,False,False,False,0.7253887644929556,0.6880170194329345,over_circular
153268807-153268826-001,light_dysplastic,baseline,20260804,0.18419851345717042,0.06465506270926147,0.06465505616450329,0.11954345074790895,0.11954345729266713,-6.5447581798494525e-09,0.9550712940543449,0.9587131367292225,0.9587131367292225,0.945270750105399,0.9473493912973192,0.9473493912973192,0.0013711604944052491,4.172857860068602e-05,4.172857860068602e-05,501,462,462,False,False,False,0.6718841407186396,0.85608265417581,under_circular
153276386-153276405-001,moderate_dysplastic,baseline,20260804,0.13492127902020967,0.14337176866990275,0.14358807121950856,-0.008450489649693083,-0.00866679219929889,0.00021630254960580686,0.9524166354439865,0.9526782369833937,0.9526782369833937,0.8543868335497047,0.8546157860234902,0.8546157860234902,0.396914881020079,0.3960684117095611,0.3960684117095611,323,321,321,False,False,False,0.8005962612762509,0.6656749822560413,over_circular
153276386-153276405-002,moderate_dysplastic,baseline,20260804,0.5042279157676166,0.47286014619473965,0.4743741916890993,0.03136776957287696,0.02985372407851733,0.0015140454943596282,0.7400221729490022,0.7432992539375518,0.7421939762365294,0.6429086328314968,0.645016744085893,0.6444641052353819,0.6719388095092385,0.6673865214328103,0.6673865214328103,990,968,968,False,False,False,0.3339625146290743,0.8381904303966909,under_circular
153276386-153276414-001,moderate_dysplastic,baseline,20260804,0.0167932001161184,0.0167932001161184,0.0167932001161184,0.0,0.0,0.0,0.9672210171125573,0.9672210171125573,0.9672210171125573,0.9197742689808427,0.9197742689808427,0.9197742689808427,0.13723088460659394,0.13723088460659394,0.13723088460659394,208,208,208,False,False,False,0.8285585246387351,0.8117653245226167,over_circular
153314466-153314473-003,light_dysplastic,baseline,20260804,0.12569656111790706,0.024659414446216443,0.02495408081633055,0.10103714667169061,0.10074248030157651,0.000294666370114105,0.9515201314708299,0.9521007029589668,0.9517737452999836,0.9150962492116064,0.9153666988694225,0.915182145668474,0.015397555531178594,0.01705065839857499,0.01705065839857499,75,43,43,False,False,False,0.7177281972599399,0.8434247583778469,under_circular
153654869-153654880-001,severe_dysplastic,baseline,20260804,0.04290760769441915,0.20772652283493276,0.20639413250857863,-0.1648189151405136,-0.16348652481415948,-0.001332390326354127,0.8640432674375234,0.8654186458042283,0.8652323740337152,0.7915452316211704,0.7926488139147498,0.7924666942245457,0.23520732729679805,0.23103254843706955,0.23103254843706955,1112,1099,1099,False,False,False,0.5295341580587831,0.486626550364364,over_circular
153655016-153655039-005,severe_dysplastic,baseline,20260804,0.11934803626688995,0.10692565891505434,0.10591299791548936,0.0124223773518356,0.013435038351400586,-0.001012660999564985,0.8725824800910125,0.8732234223990903,0.8732234223990903,0.8306335314175006,0.8311772362490781,0.8311772362490781,0.5725367368401728,0.5708162365227254,0.5708162365227254,448,446,446,False,False,False,0.7303628144880655,0.8497108507549554,under_circular
153655087-153655101-002,severe_dysplastic,baseline,20260804,0.28394663590905256,0.2509242801772281,0.256731508501048,0.03302235573182444,0.02721512740800458,0.005807228323819857,0.6830708661417323,0.6865183246073299,0.68782722513089,0.6808945127750567,0.683176857776916,0.6842428306724408,0.5463485205625815,0.5423552661458747,0.5423552661458747,840,832,832,False,False,False,0.5174216537569095,0.8013682896659621,under_circular
153656862-153656873-001,light_dysplastic,baseline,20260804,0.1113137172707035,0.044981886456274545,0.04601755281220821,0.06633183081442895,0.06529616445849529,0.001035666355933662,0.9782046545991873,0.9803391496682231,0.977881543376751,0.9206395921843341,0.9219144387200134,0.9206290392756753,0.005106315089778213,0.006325796141752049,0.006325796141752049,131,114,114,False,False,False,0.7400392078118035,0.851352925082507,under_circular
153657121-153657160-001,severe_dysplastic,baseline,20260804,0.020919663525235777,0.03329151208554293,0.03371581487864683,-0.012371848560307153,-0.012796151353411056,0.0004243027931039034,0.9612983770287141,0.9616872582054162,0.9601896917509047,0.8663840357876659,0.8667636291027081,0.8653748458754524,0.07355798751202847,0.07139399610605945,0.07139399610605945,262,259,259,False,False,False,0.7877482704125337,0.7668286068872979,over_circular
153659229-153659264-001,severe_dysplastic,baseline,20260804,0.01863025465205015,0.010104673602878367,0.010104676016617686,0.008525581049171782,0.008525578635432463,2.413739319528929e-09,0.9428835246009761,0.9431623368060135,0.9431623368060135,0.9072059733476829,0.9073992939829634,0.9073992939829634,0.09158184264718999,0.09124296319125169,0.09124296319125169,431,429,429,False,False,False,0.7838222533958831,0.8024525080479332,under_circular
153697342-153697375-001,moderate_dysplastic,baseline,20260804,4.308325614499342e-05,0.0051438460852217815,0.0051438460852217815,-0.005100762829076788,-0.005100762829076788,0.0,0.9578203834510596,0.9580306698950767,0.9580306698950767,0.8717262175141551,0.8719218296504403,0.8719218296504403,0.42174819347687453,0.4209564309403624,0.4209564309403624,203,202,202,False,False,False,0.7692258788280164,0.7692689620841614,under_circular
153697342-153697384-001,moderate_dysplastic,baseline,20260804,0.013836923647533084,0.019251362848440423,0.019251362848440423,-0.005414439200907339,-0.005414439200907339,0.0,0.9699464800329354,0.970158468820745,0.9697468614941346,0.8965020620716055,0.8966768279932602,0.8963039120304898,0.04501646292162931,0.04566618202803063,0.04566618202803063,136,135,135,False,False,False,0.7905715675782439,0.7767346439307108,over_circular
153697726-153697736-001,light_dysplastic,baseline,20260804,0.11326585317184656,0.009460246332496314,0.008856470607735867,0.10380560683935025,0.1044093825641107,-0.0006037757247604469,0.8998775062858616,0.9034828428222593,0.9034828428222593,0.8543000215770877,0.8566677187424903,0.8566677187424903,0.17812553330104153,0.17472781780220675,0.17472781780220675,1551,1500,1500,False,False,False,0.6241794967723836,0.7374453499442302,under_circular
153701009-153701019-002,light_dysplastic,baseline,20260804,0.22090373544815145,0.1954993017539972,0.19468247769254798,0.025404433694154238,0.026221257755603466,-0.0008168240614492284,0.9000497265042268,0.8989322075987087,0.8989322075987087,0.8785558367034408,0.8775922107777461,0.8775922107777461,0.16833904054532006,0.170809589122426,0.170809589122426,796,806,806,False,False,False,0.5372551715350002,0.7581589069831517,under_circular
153701622-153701650-001,moderate_dysplastic,baseline,20260804,0.0806609475771578,0.0919797526099132,0.0923736745078757,-0.011318805032755397,-0.011712726930717898,0.00039392189796250143,0.948118006103764,0.9485191305453159,0.9477564509978391,0.8368908614589616,0.8372443882068907,0.83644146327295,0.20982033951813106,0.2082787619769766,0.2082787619769766,46,49,49,False,False,False,0.7471557422083787,0.6664947946312209,over_circular
153701949-153701958-001,light_dysplastic,baseline,20260804,0.07220697509699703,0.1299193223288162,0.13127373610334248,-0.05771234723181917,-0.05906676100634545,0.0013544137745262752,0.9470362857786793,0.948094809480948,0.948994899489949,0.8573437548658721,0.8580785930347377,0.858832420126221,0.05600684413482626,0.05252230582341599,0.05252230582341599,485,464,464,False,False,False,0.6669010927149276,0.5946941176179306,over_circular
153702037-153702051-003,light_dysplastic,baseline,20260804,0.23476943729186972,0.2050951156568246,0.2047259489211316,0.02967432163504513,0.030043488370738114,-0.00036916673569298286,0.8923742563547864,0.8941684665226782,0.8943484521238301,0.7979970829285244,0.7993424804650768,0.7995032647140459,0.01877056365560592,0.02397139175303864,0.02397139175303864,1190,1172,1172,False,False,False,0.5655376310610274,0.8003070683528971,under_circular
153826963-153826970-001,severe_dysplastic,baseline,20260804,0.243962618928667,0.2849665441257764,0.2857781658341577,-0.04100392519710938,-0.04181554690549072,0.0008116217083813382,0.8806560257724411,0.8829802775748722,0.8829802775748722,0.7211392453355185,0.7233966925660501,0.7233966925660501,0.7769589951467668,0.7508251294262598,0.7508251294262598,777,761,761,False,False,False,0.7542405871770939,0.5102779682484269,over_circular
153826963-153826982-003,severe_dysplastic,baseline,20260804,0.01335034384096423,0.0017185991153207958,0.0037481756068020733,0.011631744725643434,0.009602168234162156,0.0020295764914812775,0.9289763779527559,0.9290830381739472,0.9292404565131838,0.7762261760669829,0.7764132280386251,0.7760132392666446,1.6501662134441513,1.643457719190184,1.643457719190184,664,659,659,False,False,False,0.7466022312757511,0.7599525751167153,under_circular
153827595-153827657-002,carcinoma_in_situ,baseline,20260804,0.10052134105454424,0.10605058272347156,0.10642264006475588,-0.0055292416689273205,-0.005901299010211636,0.00037205734128431533,0.9807073954983923,0.9804822043628014,0.9804822043628014,0.9259473453418354,0.9256924385404526,0.9256924385404526,0.03817519146594406,0.037149589362583946,0.037149589362583946,22,23,23,False,False,False,0.7785730259419062,0.678051684887362,over_circular
153828877-153828902-002,severe_dysplastic,baseline,20260804,0.024972657332049453,0.03226273342298691,0.03285750150715905,-0.0072900760909374585,-0.007884844175109595,0.000594768084172137,0.9664464308848296,0.9667141561973838,0.9664551223934723,0.8252623368499112,0.8254709703273507,0.8252321518623826,0.3880526662005277,0.38925512503011506,0.38925512503011506,195,193,193,False,False,False,0.7177230046048497,0.6927503472728003,over_circular
153828952-153828970-001,severe_dysplastic,baseline,20260804,0.03952680736998904,0.018396267235817665,0.0183962648089665,0.02113054013417137,0.021130542561022536,-2.4268511644720547e-09,0.9392038909509791,0.9388590432335636,0.9386032233307752,0.7954362161916501,0.7943731730067142,0.7949965778562216,0.18934771483683033,0.17487757722865904,0.17487757722865904,273,268,268,False,False,False,0.7886111356467917,0.8281379430167808,under_circular
153828952-153829005-001,severe_dysplastic,baseline,20260804,0.012486354069833894,0.015755929125796042,0.017384455326695858,-0.0032695750559621484,-0.004898101256861964,0.0016285262008998158,0.927198462277751,0.9285028790786948,0.9289827255278311,0.6925430814062552,0.6937816408816293,0.6946927050457947,0.0011836599249837043,0.03172237800975575,0.03172237800975575,586,574,574,False,False,False,0.6297255848783965,0.6422119389482304,under_circular
153828952-153829005-002,severe_dysplastic,baseline,20260804,0.029440581290671286,0.012429014443938624,0.012185133715850505,0.017011566846732662,0.01725544757482078,-0.00024388072808811945,0.9380633905205001,0.9385442394304809,0.9376725265146012,0.8574454883636984,0.8579461528644117,0.8566815671247039,0.28131224301282987,0.29105266314462397,0.29105266314462397,404,399,399,False,False,False,0.7492616808059328,0.7787022620966041,under_circular
153829664-153829672-001,light_dysplastic,baseline,20260804,0.060270406027360224,0.06595074124448108,0.06418300997452409,-0.005680335217120858,-0.003912603947163862,-0.0017677312699569958,0.9593052109181142,0.9609490855165596,0.9602899983522821,0.7441424320508244,0.7449210347946099,0.7445162735513644,0.23324982465321717,0.23767497199766832,0.23767497199766832,140,92,92,False,False,False,0.6249669920171462,0.6852373980445065,under_circular
153829745-153829768-001,severe_dysplastic,baseline,20260804,0.46807736752089196,0.40441286783545144,0.41288547604483344,0.06366449968544052,0.05519189147605852,0.008472608209382004,0.07881269191402251,0.08175779253960143,0.08175779253960143,0.318931354953053,0.32052465910369804,0.32052465910369804,0.4094589286829802,0.4082996186679473,0.4082996186679473,3600,3594,3594,False,False,False,0.3274641461769579,0.7955415136978499,under_circular
153829745-153829768-003,severe_dysplastic,baseline,20260804,0.043900380900752434,0.0028200744347635087,0.003099657876902251,0.041080306465988925,0.04080072302385018,0.0002795834421387422,0.9002055690525136,0.9013348268458882,0.9011481377765331,0.6096962224720486,0.6105745065085256,0.6104811619738482,0.6382786081515828,0.6558213775031982,0.6558213775031982,1068,1057,1057,False,False,False,0.7244819952151442,0.7683823761158967,under_circular
153830680-153830827-002,severe_dysplastic,baseline,20260804,0.0325623485389418,0.01365508256432324,0.013380482119818349,0.01890726597461856,0.01918186641912345,-0.00027460044450489107,0.9712662880053458,0.9712854757929883,0.9716193656093489,0.8014732980710407,0.8011275425274638,0.8017768801032755,0.8748483523638106,0.8946075122958379,0.8946075122958379,40,44,44,False,False,False,0.7835942298577687,0.8161565783967105,under_circular
153831352-153831372-004,severe_dysplastic,baseline,20260804,0.15304963714934416,0.11925732601285827,0.11934736734342571,0.0337923111364859,0.03370226980591845,9.004133056744745e-05,0.8153103750822549,0.817684394834756,0.8179032611074634,0.696523632803317,0.6985928899381536,0.6988869952813401,1.6752658810002874,1.6632697311361666,1.6632697311361666,1640,1620,1620,False,False,False,0.46229426528210527,0.6153439024314494,under_circular
153915432-153915441-002,severe_dysplastic,baseline,20260804,0.02791984078495713,0.04134072980854209,0.041088028080724204,-0.013420889023584959,-0.013168187295767075,-0.00025270172781788336,0.9544496676933052,0.9539857420609202,0.9539857420609202,0.9265255331473519,0.9260045904637293,0.9260045904637293,0.2629329004329003,0.265458583888618,0.265458583888618,273,276,276,False,False,False,0.7762931120336628,0.7483732712487057,over_circular
153915432-153915472-001,severe_dysplastic,baseline,20260804,0.013788591396651784,0.029386922229645784,0.02804413723991761,-0.015598330832994,-0.014255545843265827,-0.001342784989728174,0.9580442682523951,0.9571240105540897,0.9564643799472295,0.9008239046521479,0.9000352505862874,0.8995317035246919,0.1778866432682225,0.1811399413925841,0.1811399413925841,216,226,226,False,False,False,0.7352377234352017,0.7490263148318534,under_circular
153915726-153915736-001,severe_dysplastic,baseline,20260804,0.10481114442966744,0.06540393233746522,0.06352729651771405,0.039407212092202215,0.041283847911953386,-0.0018766358197511712,0.8311043179212839,0.828952380952381,0.828952380952381,0.7594047674976723,0.7565910825361979,0.7565910825361979,0.6693720192703415,0.6862153463535953,0.6862153463535953,834,850,850,False,False,False,0.5575895894429933,0.6624007338726607,under_circular
153916114-153916129-002,severe_dysplastic,baseline,20260804,0.24304861076724182,0.17806973129171855,0.1818635414640546,0.06497887947552328,0.061185069303187234,0.003793810172336043,0.9247128881327095,0.9231855408076814,0.9203614798079639,0.8708258518963763,0.8696112898344668,0.8677067212860436,0.1577373874875262,0.16264447172408175,0.16264447172408175,427,456,456,False,False,False,0.48026732507251346,0.7233159358397553,under_circular
153916114-153916150-001,carcinoma_in_situ,baseline,20260804,0.07782845593779497,0.10231182986477583,0.1023118329459547,-0.024483373926980856,-0.024483377008159724,3.0811788676032847e-09,0.9743867243867244,0.9747747747747748,0.9747747747747748,0.8711626446507656,0.8714296849120209,0.8714296849120209,0.14519426977054084,0.15263725858779953,0.15263725858779953,62,56,56,False,False,False,0.678946582414055,0.6011181264762601,over_circular
153916114-153916167-001,carcinoma_in_situ,baseline,20260804,0.3530920401370526,0.3657410242035561,0.3672263304337408,-0.0126489840665035,-0.014134290296688223,0.0014853062301847242,0.8849557522123894,0.8848375451263538,0.884115523465704,0.787807328342236,0.7874929251055498,0.7866022532582757,0.6321192918775091,0.637272047890167,0.637272047890167,461,464,464,False,False,False,0.7252143054251016,0.372122265288049,over_circular
153916569-153916586-001,carcinoma_in_situ,baseline,20260804,0.17226352984266602,0.2089719000012742,0.2092895622611658,-0.03670837015860817,-0.03702603241849978,0.00031766225989160457,0.834941050375134,0.8334669874365143,0.8340016038492382,0.7629357438550164,0.760759391305073,0.761320990270705,0.9566155138189035,0.9766772422139652,0.9766772422139652,450,459,459,False,False,False,0.6035383670373974,0.43127483719473136,over_circular
153956040-153956058-001,normal_columnar,baseline,20260804,0.054337921180182325,0.005658076000917611,0.005658072515088319,0.048679845179264714,0.048679848665094005,-3.4858292918826805e-09,0.9743954480796586,0.9763369616658779,0.9758637008991955,0.7768932107173714,0.7781793681492155,0.7778066463124176,0.5015835571125082,0.5084900504337466,0.5084900504337466,94,86,86,False,False,False,0.7925431509178045,0.8468810720979868,under_circular
153956040-153956058-003,normal_columnar,baseline,20260804,0.11347697491105824,0.10897101282107391,0.10960815660329226,0.004505962089984328,0.0038688183077659755,0.0006371437822183523,0.9381035996488147,0.937691970162352,0.937691970162352,0.892876964048763,0.8926518986520631,0.8929046153566371,0.06850113432601013,0.06932778370024828,0.06932778370024828,202,204,204,False,False,False,0.6818562905466845,0.7953332654577427,under_circular
153956040-153956072-003,normal_columnar,baseline,20260804,0.05114947543048698,0.08555128553262425,0.08354710586934211,-0.034401810102137276,-0.03239763043885513,-0.0020041796632821463,0.8604860486048604,0.8607367475292004,0.8589398023360287,0.8445505645199192,0.8446296812009818,0.8434614486907192,0.10384866724680697,0.10256897913801677,0.10256897913801677,393,387,387,False,False,False,0.6660604522289991,0.6149109767985121,over_circular
153956444-153956458-004,normal_columnar,baseline,20260804,0.04142756272421089,0.015024625771869693,0.014058590618333477,0.026402936952341194,0.02736897210587741,-0.0009660351535362155,0.9334817701085444,0.9335557408951904,0.9341117597998332,0.8936263197117276,0.8936211884199454,0.8940432070888567,0.05197245925722749,0.05032444380468415,0.05032444380468415,23,19,19,False,False,False,0.8031744798877826,0.8446020426119935,under_circular
153958154-153958211-001,normal_columnar,baseline,20260804,0.1685904733781054,0.15315892584480817,0.15271252689625436,0.01543154753329723,0.015877946481851035,-0.0004463989485538056,0.8056096610829763,0.8046692607003891,0.8046692607003891,0.7568314711378464,0.7564911095677984,0.7564911095677984,0.018904599503787978,0.018120943285391378,0.018120943285391378,499,502,502,False,False,False,0.6374228416208756,0.806013314998981,under_circular
153958547-153958572-002,normal_columnar,baseline,20260804,0.04094665609233139,0.05484768983224664,0.05553172603591705,-0.013901033739915247,-0.01458506994358566,0.0006840362036704128,0.8673684210526316,0.8675078864353313,0.8664563617245006,0.8250849197461739,0.8250582910437526,0.8240888729651784,0.5250820410318543,0.529695545181251,0.529695545181251,248,250,250,False,False,False,0.6824503179615358,0.6415036618692044,over_circular
153958547-153958572-006,normal_columnar,baseline,20260804,0.01909197268920404,0.01909197268920404,0.01909197268920404,0.0,0.0,0.0,0.8448815377738041,0.8448815377738041,0.8448815377738041,0.7910644454990291,0.7910644454990291,0.7910644454990291,0.4031367164059353,0.4031367164059353,0.4031367164059353,347,347,347,False,False,False,0.7546799528076907,0.7737719254968948,under_circular
153958547-153958572-008,normal_columnar,baseline,20260804,0.1681449552135838,0.17403948000496267,0.17576781892306576,-0.005894524791378863,-0.007622863709481953,0.0017283389181030895,0.8386167146974063,0.8382141142582813,0.8391742678828612,0.7154425659555594,0.714727495085345,0.7159374989049343,0.8470968111901682,0.8444222144196305,0.8444222144196305,170,169,169,False,False,False,0.5798437550972741,0.41169879988369035,over_circular
153958547-153958572-009,normal_columnar,baseline,20260804,0.0447255413083224,0.0447255413083224,0.0447255413083224,0.0,0.0,0.0,0.9153776160145587,0.9153776160145587,0.9153776160145587,0.7897514083283066,0.7897514083283066,0.7897514083283066,0.18159642621907196,0.18159642621907196,0.18159642621907196,186,186,186,False,False,False,0.7461580128861681,0.7908835541944905,under_circular
153958547-153958590-002,normal_columnar,baseline,20260804,0.09368217935327028,0.012517943782200724,0.017768815226307022,0.08116423557106955,0.07591336412696326,0.005250871444106298,0.8452855245683931,0.847144272036976,0.8425222845823704,0.7072716342888722,0.7085341020805125,0.7062575282065813,0.14905341786731857,0.14703360715999042,0.14703360715999042,152,186,186,False,False,False,0.7471608929340927,0.840843072287363,under_circular
154519964-154519981-001,light_dysplastic,baseline,20260804,0.03864198355180393,0.094512486018833,0.09451249023312647,-0.05587050246702907,-0.05587050668132254,4.214293469750885e-09,0.8704618689581095,0.8703664023998285,0.871437754446111,0.8369036924211408,0.8365490136471123,0.8374367031875726,0.20937863325766326,0.21570818429902472,0.21570818429902472,964,988,988,False,False,False,0.5684173553416049,0.5297753717898009,over_circular
157181481-157181497-004,normal_columnar,baseline,20260804,0.1825333769268609,0.20697969717325748,0.20769212747313137,-0.02444632024639659,-0.02515875054627048,0.0007124302998738896,0.944326391840204,0.9439728353140917,0.9431239388794567,0.8859794266377412,0.8856329500955247,0.8849847882316746,0.08552240613418899,0.08775195840487787,0.08775195840487787,65,68,68,False,False,False,0.7973386243215385,0.6148052473946776,over_circular
157181671-157181697-001,normal_superficiel,baseline,20260804,0.18329201128045913,0.101948065717409,0.10194806389758482,0.08134394556305014,0.08134394738287432,-1.8198241802380721e-09,0.948471615720524,0.9505637467476149,0.9488291413703382,0.9665594086587799,0.9676122144869134,0.9667377304697293,0.0003197579052655816,0.0004351515016811948,0.0004351515016811948,27,35,35,False,False,False,0.6562030281138066,0.8394950393942657,under_circular
157183193-157183279-001,normal_superficiel,baseline,20260804,0.2581416980697163,0.13033441034178472,0.1287809708676818,0.1278072877279316,0.1293607272020345,-0.0015534394741029134,0.84009942004971,0.8515176374077112,0.8515176374077112,0.8917282558633737,0.8974907339184592,0.8974907339184592,0.0031992215000027045,0.002966175638911857,0.002966175638911857,193,181,181,False,False,False,0.6147348952114009,0.8728765932811172,under_circular
157183828-157183877-001,normal_intermediate,baseline,20260804,0.16782442857931845,0.056243092376744186,0.055504371256738017,0.11158133620257427,0.11232005732258044,-0.0007387211200061694,0.9027269027269027,0.9085760517799353,0.906957928802589,0.9431535448440875,0.9461265106027779,0.9453022719587589,0.0036178763428022405,0.0033881700846596155,0.0033881700846596155,219,204,204,False,False,False,0.6818020285403398,0.8496264571196582,under_circular
157183964-157183980-001,normal_superficiel,baseline,20260804,0.19666950564129504,0.0632187753858352,0.06321877123499942,0.13345073025545984,0.13345073440629562,-4.15083578619857e-09,0.9429097605893186,0.9508196721311475,0.9489981785063752,0.9120421625443171,0.916038408211939,0.9151151000057407,0.00010462791217127031,0.0002055112711361589,0.0002055112711361589,20,8,8,False,False,False,0.6494807805929149,0.84615028623421,under_circular
157184013-157184031-001,normal_superficiel,baseline,20260804,0.14627878480784273,0.003295104153243078,0.028599104745338888,0.14298368065459965,0.11767968006250384,0.02530400059209581,0.723404255319149,0.7147102526002972,0.7043090638930164,0.8286252453035194,0.8240841741630041,0.8187599944206877,0.013149224091990767,0.0142823777003919,0.0142823777003919,324,354,354,False,False,False,0.6621336742044703,0.8084124590123131,under_circular
157184850-157184920-002,normal_columnar,baseline,20260804,0.28348178662482953,0.30768537252191525,0.3096971516447961,-0.02420358589708571,-0.026215365019966574,0.0020117791228808635,0.8426042983565107,0.8412748501104449,0.8412748501104449,0.794877757432028,0.7938913280954853,0.7938913280954853,0.02842517515148235,0.027143329476995548,0.027143329476995548,24,29,29,False,False,False,0.6165596117415869,0.3330778251167574,over_circular
157184850-157184942-001,normal_superficiel,baseline,20260804,0.1261168755411145,0.07081293239835162,0.07081293239835162,0.05530394314276288,0.05530394314276288,0.0,0.8319018404907975,0.8418491484184915,0.8418491484184915,0.8775643353050805,0.8825592642976038,0.8825592642976038,0.0013930409233983265,0.0012967251382078613,0.0012967251382078613,137,130,130,False,False,False,0.4168782368952836,0.5429951124363981,under_circular
