cell_id,class,model,raw_circularity_ae,closing_circularity_ae,dual_null_circularity_ae,benefit_closing,benefit_null,specific_advantage,raw_nucleus_dice,closing_nucleus_dice,dual_null_nucleus_dice,raw_foreground_dice,closing_foreground_dice,dual_null_foreground_dice,raw_nc_ae,closing_nc_ae,dual_null_nc_ae,raw_area_ae,closing_area_ae,dual_null_area_ae,raw_invalid,closing_invalid,dual_null_invalid,raw_pred_circularity,gt_circularity,roundness_group
149053341-149053350-001,moderate_dysplastic,baseline,0.050261925202849556,0.013730503031689323,0.014337384730736868,0.03653142217116023,0.03592454047211269,0.0006068816990475456,0.9635833940276766,0.9649824306312856,0.9642554222706895,0.9082655944035772,0.9092126837014319,0.9086802701128798,0.0211358885230023,0.01866902267350562,0.01866902267350562,224.0,209.0,209.0,0.0,0.0,0.0,0.7717848183037109,0.8220467435065605,under_circular
149053945-149053969-001,moderate_dysplastic,baseline,0.14390668561596553,0.11910720203788405,0.11910719968854389,0.024799483578081483,0.02577785421957446,-0.0014104011693590879,0.9065032615141332,0.9050720347345569,0.9054667456088416,0.8624866414151345,0.8617960125098549,0.8617960125098549,0.08917608683165812,0.09034000160967542,0.09034000160967542,457.0,465.0,465.0,0.0,0.0,0.0,0.6999568409399757,0.8438635265559412,under_circular
149053945-149053976-001,moderate_dysplastic,baseline,0.17280617777591611,0.09370958774754423,0.09896107456268488,0.08174546161812757,0.08174546161812757,0.005251486815140649,0.7255563047875927,0.7272727272727273,0.7221700013428226,0.7971004471124963,0.7979565705923855,0.7950151119513358,0.03781292749316989,0.0362413965664819,0.0362413965664819,1309.0,1277.0,1277.0,0.0,0.0,0.0,0.6835363742981132,0.8563425520740293,under_circular
149054642-149054677-003,light_dysplastic,baseline,0.017274986212277854,0.011793206372437526,0.011793207374075076,0.0010265500625111779,0.0010265480611379996,2.001373178295296e-09,0.9455337690631809,0.9460165433173705,0.9460165433173705,0.8909058196454163,0.8913362466575774,0.8916268938690017,0.1165315307243231,0.11632861417164847,0.11632861417164847,242.0,238.0,238.0,0.0,0.0,0.0,0.7529606282675888,0.7642040720952874,under_circular
149056321-149056343-001,severe_dysplastic,baseline,0.06906551408752337,0.01268014563144726,0.012416811859783605,0.05638536845607611,0.05664870222773977,-2.9997838657536136e-09,0.986052764241304,0.9854026845637583,0.9848993288590604,0.9614395136877312,0.9606676687191558,0.9603093103317317,0.03203987997345631,0.0341169869021703,0.0341169869021703,116.0,134.0,134.0,0.0,0.0,0.0,0.717545562519838,0.7866110766073614,under_circular
149056321-149056360-001,severe_dysplastic,baseline,0.08996678077585618,0.07658912582751831,0.07593022670033756,-0.004684704759560843,-0.00579880356861695,-0.0005297122717198288,0.8350738916256157,0.8337595907928389,0.8337595907928389,0.777665563176152,0.77622365558345,0.77622365558345,0.4341886183209325,0.43976583966958205,0.43976583966958205,837.0,845.0,845.0,0.0,0.0,0.0,0.7217622650078769,0.6317954842320207,over_circular
149056410-149056458-001,severe_dysplastic,baseline,0.05458161539692552,0.06255022758626294,0.06255023620740385,-0.007783574725675035,-0.008152462907431657,0.0005913037225182549,0.9294245385450597,0.9294245385450597,0.9298118668596237,0.8799056394382757,0.8795759156629928,0.8802140295889718,0.2900631024200818,0.2912702739539321,0.2912702739539321,190.0,191.0,191.0,0.0,0.0,0.0,0.8365100586377021,0.7819284432407766,over_circular
149056873-149056884-001,severe_dysplastic,baseline,0.008012873460987557,0.033618029986291376,0.03361803117665829,-0.025605156525303818,-0.026616450354026933,0.0004670938355226806,0.9766937669376694,0.9761775852734164,0.9756361667569031,0.915355283039669,0.9153213656825945,0.9152735419568337,0.06414997211230089,0.06165264796382708,0.06165264796382708,19.0,13.0,13.0,0.0,0.0,0.0,0.7974655496074466,0.7894526761464591,over_circular
149056873-149056884-002,severe_dysplastic,baseline,0.01636056945126252,0.003565543193933318,0.002504748904994303,0.0127950262573292,0.013855820546268216,-0.0005280477017435281,0.9483537766300839,0.9490322580645161,0.9490322580645161,0.8370617229786679,0.837607971587877,0.837607971587877,0.3468226072763221,0.345087606842572,0.345087606842572,160.0,158.0,158.0,0.0,0.0,0.0,0.733202861090087,0.7495634305413496,under_circular
149056933-149056982-002,severe_dysplastic,baseline,0.0308958036464827,0.0390368611505868,0.039036865488983996,-0.008455705088526555,-0.008455711075853745,5.987327189593827e-09,0.964349376114082,0.9648106904231626,0.9639198218262807,0.9139665571535862,0.9133432048792224,0.9121068640314434,0.054572368823479045,0.05403727173665779,0.05403727173665779,53.0,55.0,55.0,0.0,0.0,0.0,0.7888497115564868,0.757953907910004,over_circular
149057756-149057766-002,moderate_dysplastic,baseline,0.013018275580916394,0.020273603596881684,0.02043243294414454,-0.014414371742622611,-0.014652458129940427,0.0006191271774739215,0.9619615886630617,0.961789375582479,0.9614165890027959,0.9064662681949518,0.9064543001314481,0.9064543001314481,0.09074067834722477,0.08933606112681614,0.08933606112681614,92.0,99.0,99.0,0.0,0.0,0.0,0.8093614412175438,0.8035814664033397,over_circular
149057756-149057788-002,moderate_dysplastic,baseline,0.0927277129966243,0.30770236379225724,0.3072523794555019,0.05574414986215159,0.05619413419890695,0.003461860237830905,0.9166462967489611,0.9178594664931685,0.914281067013663,0.8403119777635518,0.8411944933941857,0.8385980980824772,0.27790025202365176,0.2743154115152997,0.2743154115152997,268.0,244.0,244.0,0.0,0.0,0.0,0.7561460168939476,0.8488737298905719,under_circular
149057812-149057825-003,moderate_dysplastic,baseline,0.054007002718621355,0.01813785756972419,0.018443122225670017,0.035869145148897164,0.03556388049295134,0.00030526465594582497,0.9146447559207347,0.9127918194096083,0.9127918194096083,0.9026890558221455,0.9012242141134286,0.9012242141134286,0.029568949567806868,0.03190218099297443,0.03190218099297443,883.0,904.0,904.0,0.0,0.0,0.0,0.7688457858039993,0.8228527885226207,under_circular
149057812-149057825-005,moderate_dysplastic,baseline,0.05220223596786755,0.05852671549036437,0.05852671782456709,-0.0063244795224968176,-0.0063244818566995376,2.257275588668506e-09,0.9474157303370786,0.9474157303370786,0.9474157303370786,0.8272293218818201,0.8273823566980087,0.8270646004070317,0.1931819314862,0.19299399724145078,0.19299399724145078,39.0,37.0,37.0,0.0,0.0,0.0,0.8455558692172507,0.7933536332493831,over_circular
149057812-149057847-004,moderate_dysplastic,baseline,0.036199668126367546,0.036199668126367546,0.036199668126367546,0.0,0.0,0.0,0.942226713828533,0.942226713828533,0.942226713828533,0.9086714851734095,0.9084278098239403,0.9084278098239403,0.08262596411804157,0.08262596411804157,0.08262596411804157,293.0,293.0,293.0,0.0,0.0,0.0,0.8276704073125181,0.7914707391861505,over_circular
149057812-149057847-005,moderate_dysplastic,baseline,0.0061783346747366075,0.030099023605832054,0.03009903770804412,-0.023039239511364884,-0.02303925361357695,1.410221206477047e-08,0.9601668404588113,0.9608170070862859,0.96040016673614,0.9434116705122528,0.9438735431534367,0.9435667123106474,0.016408848141613752,0.017117956166694592,0.017117956166694592,308.0,302.0,302.0,0.0,0.0,0.0,0.7964501032392137,0.7902717685644771,over_circular
149058262-149058272-003,moderate_dysplastic,baseline,0.05505647061292129,0.028772403462392626,0.029098157606729402,0.0243707509048956,0.024791642192624752,-0.00042089128772915263,0.8867203219315896,0.8880627009646302,0.8880627009646302,0.8665215488922016,0.8674406966417956,0.8674406966417956,0.16228377322848092,0.1603273224280377,0.1603273224280377,1126.0,1114.0,1114.0,0.0,0.0,0.0,0.6953686372083506,0.7504251078212719,under_circular
149061666-149061699-003,moderate_dysplastic,baseline,0.042077667773443905,0.012696137648270156,0.012431287085041265,0.026873436643680693,0.02659272133063828,8.660190342624219e-10,0.9594808483697372,0.9606324110671937,0.9596837944664032,0.9254374272093393,0.9261357874917926,0.9255436102616472,0.02675010478907691,0.027495628186176346,0.027495628186176346,234.0,227.0,227.0,0.0,0.0,0.0,0.7529870336529237,0.7950647014263676,under_circular
149095913-149095926-001,light_dysplastic,baseline,0.5807450759378812,0.5043789398534895,0.5138587285050442,0.07636613608439169,0.054134275879877514,0.022231860204514176,0.8102914487028932,0.8222363136757557,0.8220249418727542,0.7672086272621713,0.7745299215437602,0.774385019955985,0.16607139692881837,0.1552679331136695,0.1552679331136695,1777.0,1682.0,1682.0,0.0,0.0,0.0,0.2855808845475098,0.8663259604853909,under_circular
149097324-149097373-001,moderate_dysplastic,baseline,0.019740804873295104,0.03068902812771923,0.030689026774314843,-0.026650126885636727,-0.02665012553223234,3.1610609685372992e-09,0.9184741959611069,0.9193427931292009,0.9180980831466269,0.9120277541859743,0.9125705937100064,0.9116360174876756,0.023988374727778594,0.025217828312672386,0.025217828312672386,168.0,156.0,156.0,0.0,0.0,0.0,0.7218232045235828,0.7258621057656653,under_circular
149097594-149097637-001,moderate_dysplastic,baseline,0.2197123027328502,0.16541154959781046,0.1671789265550575,0.045443801093021596,0.042297692653046615,0.0017673769572470466,0.8521349499209278,0.8484927916120577,0.8482306684141546,0.7889366854300041,0.7858523216979099,0.7856481753540576,0.2071505517303468,0.2167812753431695,0.2167812753431695,1086.0,1128.0,1128.0,0.0,0.0,0.0,0.4833616595172881,0.7030739622501383,under_circular
149097594-149097637-002,moderate_dysplastic,baseline,0.07067190620635122,0.07492757147055429,0.06978109202247063,0.0,0.0012899403255863806,-0.000556743475139343,0.9562236286919831,0.9569226715847714,0.9563957317876433,0.8085217542019133,0.8085217542019133,0.8085217542019133,0.2117947060686739,0.2117947060686739,0.2117947060686739,8.0,15.0,15.0,0.0,0.0,0.0,0.8074837604104796,0.737702668388009,over_circular
149098972-149098988-002,severe_dysplastic,baseline,0.23306311004329044,0.24897022516796635,0.24865343470180828,-0.013493189798186811,-0.014885770928779074,0.001392581130592263,0.9389497123770644,0.9380793474230626,0.9384501297738228,0.8513907961736569,0.8517087727644506,0.8517087727644506,0.24942768910897195,0.24883421518582155,0.24883421518582155,141.0,146.0,146.0,0.0,0.0,0.0,0.6494066459786169,0.4163435359353264,over_circular
149099096-149099104-001,severe_dysplastic,baseline,0.05346777391157764,0.05346777391157764,0.05346777391157764,0.0,0.0,0.0,0.9595061728395061,0.9595061728395061,0.9595061728395061,0.8688364712922203,0.8688364712922203,0.8688364712922203,0.06748376118707267,0.06748376118707267,0.06748376118707267,104.0,104.0,104.0,0.0,0.0,0.0,0.7369517023957076,0.68348392848413,over_circular
149099276-149099290-001,light_dysplastic,baseline,0.25103803170396544,0.1501014794520592,0.1527674947809745,0.10152905523171707,0.10346653396146221,-0.0007189672144304327,0.837377907562179,0.8438970661860419,0.8436968058476019,0.8339659844427356,0.837747455893739,0.8376248840728135,0.046492472692752196,0.04328962040111839,0.04328962040111839,1615.0,1559.0,1559.0,0.0,0.0,0.0,0.5064716218399429,0.7575096535439083,under_circular
149099276-149099290-002,light_dysplastic,baseline,0.07624593457028028,0.052365376977352884,0.05236537928030438,0.022444265013924047,0.022230052803270728,0.00021421221065331952,0.9683890577507599,0.969383354894351,0.9696708351300848,0.8626238586367532,0.8651528253606222,0.8648173441775312,0.014345023398440002,0.013233834851591283,0.013233834851591283,151.0,154.0,154.0,0.0,0.0,0.0,0.6129271491675281,0.6891730837378084,under_circular
149099502-149099525-002,light_dysplastic,baseline,0.07604940305932084,0.04493870327942495,0.041749940280173314,0.031020564509053217,0.034170731309999924,4.134947273470857e-09,0.9637568749118601,0.9616519174041298,0.9616519174041298,0.9334201495979034,0.9317188521732561,0.9317188521732561,0.018207258400344373,0.016957346312486243,0.016957346312486243,225.0,253.0,253.0,0.0,0.0,0.0,0.713081947492833,0.7891313505521539,under_circular
149100006-149100028-002,severe_dysplastic,baseline,0.23003029741927095,0.23003029741927095,0.23003029741927095,0.019156468095971324,0.01869603936425107,0.0,0.431117203564085,0.4348717948717949,0.4348717948717949,0.5418503800226455,0.54395435714213,0.54395435714213,0.5084113057109958,0.5071917053699321,0.5071917053699321,1660.0,1653.0,1653.0,0.0,0.0,0.0,0.48668151154175515,0.5743976296438177,under_circular
149100064-149100072-001,moderate_dysplastic,baseline,0.27067534179381325,0.11814518068831492,0.11958321389308535,0.1199478904422322,0.11506175583813572,0.0019236750398096136,0.8665895953757226,0.8637445305903124,0.8635910033008367,0.8405353579303054,0.838379442328649,0.8382753376039385,0.16530906220271524,0.16987446140050383,0.16987446140050383,1721.0,1773.0,1773.0,0.0,0.0,0.0,0.5275771061261013,0.7982524479199146,under_circular
149101620-149101650-001,moderate_dysplastic,baseline,0.010617820419891344,0.025476118692544514,0.02548823438388459,-0.01485829827265317,-0.014858298976769047,7.041158767151501e-10,0.9632662093383492,0.9644120247568524,0.9641909814323607,0.8815201741214614,0.8823190067287087,0.8821519878913215,0.1388877925029739,0.1373976102258126,0.1373976102258126,330.0,320.0,320.0,0.0,0.0,0.0,0.7388727011379163,0.7494905215578076,under_circular
149102442-149102451-001,light_dysplastic,baseline,0.10238854333362679,0.0983104404521703,0.09831043892735936,0.004078102881456491,0.004078104406267435,-1.5248109441756696e-09,0.9655273580753997,0.965679084775594,0.9650924024640657,0.8910457883874249,0.8911546762549813,0.8906995620667817,0.014733356617212645,0.014480010960313705,0.014480010960313705,187.0,186.0,186.0,0.0,0.0,0.0,0.740662522762134,0.8430510660957607,under_circular
149102510-149102519-001,moderate_dysplastic,baseline,0.04484799416785501,0.08462413554179815,0.08503368853394566,-0.0367016961602431,-0.03760369259426111,0.0004095529921475105,0.9227941176470589,0.9236144578313253,0.9232652062171093,0.8704649529547147,0.871060386756791,0.8708156186745489,0.12198825200540148,0.12021987447914784,0.12021987447914784,426.0,415.0,415.0,0.0,0.0,0.0,0.7585405332482325,0.7136925390803774,over_circular
149105003-149105050-001,light_dysplastic,baseline,0.051636934094522635,0.038710537541025936,0.04292684498414845,-0.009162462612555156,-0.011619186215669042,0.002456723603113886,0.9176103084732526,0.9205607476635514,0.919392523364486,0.8909793727122146,0.892880050366478,0.8920849825879458,0.05038890074500624,0.049210101719541766,0.049210101719541766,398.0,384.0,384.0,0.0,0.0,0.0,0.6732288440194713,0.6518780792811041,over_circular
149105289-149105300-001,moderate_dysplastic,baseline,0.06291308810410601,0.05963619542034826,0.05894017058662959,0.0,0.0,0.0,0.9484029484029484,0.9484029484029484,0.9484029484029484,0.8968848579743521,0.8968848579743521,0.8968848579743521,0.05133702520913552,0.05133702520913552,0.05133702520913552,149.0,149.0,149.0,0.0,0.0,0.0,0.836633979687907,0.8141209525962322,over_circular
149105289-149105300-002,moderate_dysplastic,baseline,0.10475183711289693,0.07406085060163115,0.07487357480787649,0.014105524139815084,0.01524565507136394,-0.0007082284961414942,0.9592657782247925,0.960060286360211,0.9588451310624287,0.8877239437119174,0.8870248169809585,0.8873325579255561,0.042453694229903194,0.044593998260386125,0.044593998260386125,60.0,49.0,49.0,0.0,0.0,0.0,0.5706640057656843,0.6754158428785813,under_circular
149105289-149105311-001,moderate_dysplastic,baseline,0.27682915074920833,0.25842054289479044,0.26103498817535864,0.01301180805095492,0.015148806162115669,0.0026144452805682006,0.8263088263088263,0.8279894379479442,0.8291210863824972,0.8055581027908754,0.8066500862056105,0.8075418556640865,0.2649421141767139,0.26167581769812603,0.26167581769812603,887.0,876.0,876.0,0.0,0.0,0.0,0.4967681641921967,0.773597314941405,under_circular
149105289-149105311-003,moderate_dysplastic,baseline,0.6169580392313998,0.5739265687118033,0.5756612743539398,0.04303147051959655,0.041296764877460035,0.0017347056421365137,0.584406779661017,0.5871807880940301,0.5871807880940301,0.5840836807569423,0.5858043897479943,0.5858043897479943,0.8960431042570929,0.8925745931283906,0.8925745931283906,2362.0,2349.0,2349.0,0.0,0.0,0.0,0.18640134701774005,0.8033593862491398,under_circular
149105289-149105311-004,moderate_dysplastic,baseline,0.4162409840202819,0.4067552670521265,0.40756884591584647,0.0065687149059986405,0.005881180179604373,0.0007319939659380381,0.6589446589446589,0.6627691430201055,0.6624839583630401,0.6796016362213075,0.6820990362881927,0.6819564439596599,0.6920736428339646,0.6885019742556238,0.6885019742556238,2271.0,2251.0,2251.0,0.0,0.0,0.0,0.33856076854425915,0.7548017525645411,under_circular
149140081-149140096-002,moderate_dysplastic,baseline,0.24600903239979566,0.18527757703179615,0.18753968786490327,0.06073145536799951,0.05846934453489239,0.0022621108331071227,0.9019492025989368,0.9007753459613308,0.8997938953773678,0.9029989352621284,0.9022024940191463,0.9014177005033368,0.017168135646397242,0.02111136405295616,0.02111136405295616,613.0,648.0,648.0,0.0,0.0,0.0,0.5141288131592638,0.7601378455590595,under_circular
149140849-149140856-001,moderate_dysplastic,baseline,0.032578050642361966,0.08581697671965266,0.08689911252498966,-0.04243780891661564,-0.04275778323472457,0.00031997431810892873,0.9328978622327792,0.9320457373067125,0.9322827181705078,0.8324035372579116,0.8310586761628938,0.8313110264435297,0.28603978214720904,0.3005205695348233,0.3005205695348233,848.0,880.0,880.0,0.0,0.0,0.0,0.5259456886229499,0.5353477853102027,under_circular
149143028-149143108-002,severe_dysplastic,baseline,0.035101904226728875,0.004151445464271486,0.004151452636537933,0.024618959889003644,0.024618960814562163,-9.255585187162296e-10,0.96057078482914,0.9604201838304258,0.9607953479647345,0.8671914576652817,0.8669994445277663,0.8672965676180338,0.1909838845270383,0.18958473526784103,0.18958473526784103,121.0,114.0,114.0,0.0,0.0,0.0,0.7369138769691922,0.7720157811959211,under_circular
149143469-149143497-003,severe_dysplastic,baseline,0.04550515159099089,0.06907691139547278,0.06947777837712255,-0.02647540509946189,-0.026475404120406276,2.6054930435392976e-09,0.925238600212089,0.9250728091077575,0.926131850675139,0.6754053550659347,0.6741983620968495,0.6736893699013964,0.9921717465095237,0.9913776359508288,0.9913776359508288,135.0,142.0,142.0,0.0,0.0,0.0,0.6875645658886499,0.642059414297659,over_circular
149146837-149146854-001,carcinoma_in_situ,baseline,0.03712945738047291,0.041035742789469754,0.04103574500814211,-0.0039097694630942925,-0.003909778347607529,8.884513236218083e-09,0.9682191147578875,0.9681072336491796,0.9681072336491796,0.8485022362474961,0.8482951765012422,0.8482951765012422,0.46629163043842325,0.4652179792265534,0.4652179792265534,55.0,54.0,54.0,0.0,0.0,0.0,0.7926502694590214,0.7555208120785485,over_circular
149181904-149181927-001,carcinoma_in_situ,baseline,0.0040791762998980685,0.020429287913161565,0.020429290216954943,-0.016350111613263496,-0.016350113917056874,7.994999884353149e-09,0.9792768959435626,0.9799515311742675,0.9799515311742675,0.9273503123785609,0.9279660136261416,0.9279660136261416,0.08903004862465758,0.08697652764820563,0.08697652764820563,47.0,43.0,43.0,0.0,0.0,0.0,0.8379440030497669,0.842023179349665,under_circular
149181904-149181951-001,carcinoma_in_situ,baseline,0.01860829747124404,0.00717967357012439,0.006812877514619453,-0.0050397854528648756,-0.005039783269178755,-2.1836861208157643e-09,0.9618889809444905,0.9623188405797102,0.9610766045548654,0.9116809967205834,0.9121251026521855,0.9107059000427958,0.0713716473795547,0.06895863484104181,0.06895863484104181,174.0,172.0,172.0,0.0,0.0,0.0,0.8314786776127516,0.8319086559219233,under_circular
149182125-149182135-002,carcinoma_in_situ,baseline,0.10839986734685625,0.11264578162984762,0.11264578480206044,-0.004275799674775871,-0.004275801281163449,3.1722128257527515e-09,0.9574813372281726,0.9573259776083076,0.9569108385813723,0.8421833614134047,0.8419700418618994,0.8419700418618994,0.18556626176686652,0.18481992639826217,0.18481992639826217,228.0,229.0,229.0,0.0,0.0,0.0,0.7508088167054109,0.6424089493585546,over_circular
149182657-149182667-001,carcinoma_in_situ,baseline,0.11838597334360323,0.1396631913850026,0.14214072456906612,-0.03012336150305006,-0.030123369488294638,0.002284939832021493,0.9463270890338876,0.9461732548359967,0.947434819175778,0.8268886919934568,0.8265424454407455,0.8280481182493062,0.08029131595649819,0.08504857168493563,0.08504857168493563,19.0,14.0,14.0,0.0,0.0,0.0,0.8403185415605562,0.721932568216953,over_circular
149182657-149182681-002,carcinoma_in_situ,baseline,0.04113164066986941,0.035534914979591936,0.035534914979591936,0.005596725690277471,0.005596725690277471,0.0,0.7879063423505343,0.7892824704813806,0.7892824704813806,0.6076742327224156,0.6086644187295226,0.6086644187295226,1.0226592365473592,1.0205813306609115,1.0205813306609115,933.0,928.0,928.0,0.0,0.0,0.0,0.7165297131873437,0.739251147774987,under_circular
149182657-149182698-003,carcinoma_in_situ,baseline,0.1648696213793236,0.17531021085067588,0.17531020889120164,-0.01044058947135229,-0.010440587511878041,1.248982639534546e-08,0.953909891248058,0.9542709232096636,0.9535806729939603,0.8879283289237312,0.8881878402689356,0.8876504998799691,0.038198374714383254,0.03912262787560028,0.03912262787560028,53.0,51.0,51.0,0.0,0.0,0.0,0.8285440665473182,0.6636744451679946,over_circular
149185604-149185616-001,carcinoma_in_situ,baseline,0.08886336657886484,0.07571288228987727,0.0757128779470373,0.013150484288987574,0.01315048863182755,-4.342839976523294e-09,0.8740187878007979,0.8743085037951884,0.8743085037951884,0.7448385753950608,0.7450564825573,0.7450564825573,0.624105420770594,0.6234549843862641,0.6234549843862641,737.0,735.0,735.0,0.0,0.0,0.0,0.6557024350859977,0.7445658016648625,under_circular
149185604-149185645-003,carcinoma_in_situ,baseline,0.09780300908370254,0.09864461029504357,0.09906416275489782,0.0,-0.0004195524598542555,-0.003958085236885234,0.9579181807525495,0.9581624282198523,0.9579280440642213,0.8107851773327965,0.8111382972982311,0.8106730369990441,1.186457330530121,1.170464880728722,1.170464880728722,351.0,349.0,349.0,0.0,0.0,0.0,0.8356411156231338,0.7378381065394313,over_circular
149185604-149185657-001,carcinoma_in_situ,baseline,0.08233655787054961,0.11500275895615275,0.11535240854196815,-0.028080363860268243,-0.028438427522598397,0.00035806366233015474,0.9422566823097327,0.9425193640440277,0.9408887077048512,0.8178585698476549,0.8178951140480608,0.8178951140480608,1.0287442393320483,1.0207047255560253,1.0207047255560253,91.0,86.0,86.0,0.0,0.0,0.0,0.7888136460508549,0.7064770881803053,over_circular
149185698-149185709-002,carcinoma_in_situ,baseline,0.010680423174161624,0.043416887891550515,0.04453980790379408,-0.03446440908271542,-0.03543165640841128,0.0011229200122435667,0.9144799456152277,0.9163952225841476,0.9163952225841476,0.7622005301115068,0.7638540189619099,0.7638540189619099,0.6109445874624635,0.5949760877913739,0.5949760877913739,629.0,616.0,616.0,0.0,0.0,0.0,0.7699611097125195,0.7592806865383579,over_circular
149185788-149185824-001,carcinoma_in_situ,baseline,0.04367716230108487,0.026397445953816878,0.026397445953816878,0.017279716347267993,0.017279716347267993,0.0,0.892579138557343,0.8933448573898012,0.892999135695765,0.7249135865844549,0.725078639623671,0.725078639623671,0.5576631725330157,0.551903068526302,0.551903068526302,573.0,569.0,569.0,0.0,0.0,0.0,0.6959078551151464,0.7395850174162313,under_circular
149190861-149190868-001,moderate_dysplastic,baseline,0.0920340105765658,0.03168038626431002,0.025193781654631597,0.06035362431225577,0.0668402289219342,-0.005017886909967961,0.9325115562403699,0.933398809158431,0.928856423792278,0.8781466416540222,0.8802597955374876,0.8757128066965794,0.049314136578789025,0.05285102722148122,0.05285102722148122,490.0,470.0,470.0,0.0,0.0,0.0,0.6815820274621068,0.7736160380386726,under_circular
149314453-149314465-001,carcinoma_in_situ,baseline,0.01988527252715333,0.008502412247065605,0.00775945005661538,0.011382860280087725,0.01212582247053795,-0.00037969220410871696,0.9733014977208596,0.9737470167064439,0.9737470167064439,0.8778086435972718,0.8781961705267687,0.8781961705267687,0.14111742221269596,0.143005377728196,0.143005377728196,94.0,91.0,91.0,0.0,0.0,0.0,0.8034551245170923,0.8233403970442457,under_circular
149314453-149314507-001,carcinoma_in_situ,baseline,0.024606768890823583,0.024606768890823583,0.024606768890823583,0.0,0.0,0.0,0.9591378536147284,0.9591378536147284,0.9591378536147284,0.8777924649272754,0.8777924649272754,0.8777924649272754,0.5026817745888539,0.5026817745888539,0.5026817745888539,81.0,81.0,81.0,0.0,0.0,0.0,0.8645684287314683,0.8399616598406447,over_circular
149314453-149314507-002,carcinoma_in_situ,baseline,0.016342500593411913,0.024012700487352823,0.026204880691085397,-0.007246095472268399,-0.007246094180605733,1.2773283541989144e-09,0.964836033188463,0.9644549763033176,0.964769647696477,0.9222441355936828,0.9219707323772868,0.9219707323772868,0.08161081196281705,0.08209268834775169,0.08209268834775169,70.0,71.0,71.0,0.0,0.0,0.0,0.7574752557473766,0.7411327551539647,over_circular
149314679-149314698-001,carcinoma_in_situ,baseline,0.04591738724912542,0.06460212181733904,0.06460212882533245,-0.018684734568213623,-0.01868474157620703,0.0004937194412187873,0.908638700049743,0.9097233725360279,0.9097233725360279,0.7344276605561846,0.7374370828442476,0.7374370828442476,2.254452827485764,2.230928235485406,2.230928235485406,551.0,545.0,545.0,0.0,0.0,0.0,0.646223684321573,0.6003062970724475,over_circular
149315229-149315310-001,severe_dysplastic,baseline,0.039422997146269845,0.03457156128135397,0.03431698734524902,-0.02125487028887363,-0.021391189443522918,0.00013631915464928923,0.9476106466211551,0.9483366549133834,0.9484899586080024,0.7201359796384645,0.72080634215238,0.7208829939996896,2.2496223252348826,2.245855251224379,2.245855251224379,644.0,635.0,635.0,0.0,0.0,0.0,0.7649006031256433,0.8043236002719132,under_circular
149315671-149315731-001,carcinoma_in_situ,baseline,0.014784388326169906,0.03579203617015758,0.03605232807652614,-0.011694538820368972,-0.011694535896759395,5.955010928815341e-10,0.905707584050039,0.90625,0.9059375,0.7231321517975426,0.7235086930455635,0.7233524430455636,1.2267244833555504,1.2095979150369662,1.2095979150369662,599.0,594.0,594.0,0.0,0.0,0.0,0.6973212091108886,0.6952355542889314,over_circular
149315671-149315740-001,carcinoma_in_situ,baseline,0.05877962056646302,0.06281676427081939,0.06281676501313249,-0.007882331038156276,-0.008443217712998274,0.0005608866748419983,0.9546827794561934,0.9553140096618358,0.9549114331723028,0.8032268691864219,0.8029384991750583,0.8022984582124367,0.8823622345803841,0.8763963687967495,0.8763963687967495,150.0,146.0,146.0,0.0,0.0,0.0,0.6664150764989967,0.6076354559325337,over_circular
149316426-149316462-004,carcinoma_in_situ,baseline,0.12393643936200338,0.137853974188343,0.13785397941141508,-0.017358716936107466,-0.01735872215917955,0.0,0.9520661157024793,0.9531043593130779,0.9517833553500661,0.8211718988386911,0.8211718988386911,0.8211718988386911,0.16625514403292163,0.16625514403292163,0.16625514403292163,128.0,128.0,128.0,0.0,0.0,0.0,0.6788956730819568,0.5549592337199534,over_circular
149316754-149316779-002,moderate_dysplastic,baseline,0.19045639009535564,0.16049718469727425,0.1602609779145696,0.02995920539808139,0.03019541218078603,-0.0002362067827046399,0.906636670416198,0.9054484178992698,0.9054484178992698,0.8678637897535535,0.8668035902756897,0.8668035902756897,0.22611180746584292,0.22914610072965047,0.22914610072965047,498.0,505.0,505.0,0.0,0.0,0.0,0.6361497489342189,0.8266061390295746,under_circular
149317002-149317010-002,severe_dysplastic,baseline,0.0849420428352573,0.11908182428959835,0.12011879948594495,-0.02141090906111054,-0.02489086072896063,0.00189474929090927,0.9572649572649573,0.9564157269125266,0.9549494330370825,0.8886677589147209,0.8874773057186356,0.8895699800297507,0.02615156657321327,0.035048034045074505,0.035048034045074505,86.0,91.0,91.0,0.0,0.0,0.0,0.7964753104537883,0.711533267618531,over_circular
149317204-149317230-002,severe_dysplastic,baseline,0.1922693845485448,0.20936964460566754,0.21172079392872445,-0.010009969503288807,-0.01000997042253482,1.0555697427250266e-09,0.9185425852866094,0.9187935034802784,0.9183294663573086,0.7931927343112322,0.7931229675585283,0.7926511866691028,0.17506463777597747,0.17432601807437076,0.17432601807437076,139.0,138.0,138.0,0.0,0.0,0.0,0.722479855783883,0.5302104712353382,over_circular
