cell_id,cf_severity,shape_perturbation,shape_severity,cf_dice,shape_dice,absolute_dice_difference,cf_abs_circ_change,shape_abs_circ_change,circ_change_diff,cf_abs_nc_change,shape_abs_nc_change,cf_perimeter_change
153958547-153958590-002,high,dilation,r1,0.9795640326975475,0.9705785123966942,0.008985520300853311,0.0067123182737079,0.0164861174486707,-0.0097737991749628,0.0,0.0248057086997975,0.8284280300140381
157181481-157181497-002,high,dilation,r1,0.9623352165725048,0.9596385542168676,0.002696662355637147,0.0023564271536463,0.0083088841430586,-0.0059524569894123,0.0,0.1205501965755043,0.2426409721374511
157183828-157183877-001,medium,dilation,r1,0.9775784753363228,0.9570815450643776,0.020496930271945213,0.0149446730360831,0.0065134530370614,0.0084312199990217,0.0,0.0018765469403053,1.171573042869568
157183828-157183877-001,high,erosion,r1,0.9551569506726456,0.9546875,0.00046945067264558826,0.0954307856051775,0.0079152866806904,0.0875154989244871,0.0,0.0018074586549809,8.242641568183899
157185433-157185454-001,high,dilation,r1,0.9765441751368256,0.9687559174398788,0.007788257696946799,0.0062837533518753,0.0219920990573692,-0.0157083457054939,0.0,0.03543171748784,0.8284269571304321
157185433-157185479-001,medium,dilation,r1,0.9779897285399852,0.9588462891311994,0.019143439408785823,0.0657186781727816,0.0159328262202009,0.0497858519525807,0.0,0.0855695321032407,10.485281229019163
157185433-157185479-002,medium,dilation,r1,0.977645305514158,0.9595995709688953,0.018045734545262704,0.0166458640355066,0.0269671369348772,-0.010321272899370598,0.0,0.0597271301777367,1.4142134189605713
157185433-157185479-002,high,erosion,r1,0.955290611028316,0.9519718859820384,0.0033187250462776152,0.0259835789146767,0.001264890357379,0.0247186885572977,0.0,0.05991198513957,2.2426403760910034
157185433-157185479-004,medium,dilation,r1,0.9734982332155476,0.9617672047578588,0.011731028457688808,0.0121642071544307,0.0058211943973635,0.006343012757067201,0.0,0.0591776625267705,-1.1715729236602783
157185433-157185479-007,medium,dilation,r1,0.975609756097561,0.9520123839009288,0.02359737219663216,0.0126072621223176,0.021767833033464,-0.0091605709111464,0.0,0.0511908276587074,1.171573042869568
157185433-157185508-005,medium,dilation,r1,0.9786931818181818,0.9555480149304376,0.02314516688774415,0.0076088450655027,0.0196442492914759,-0.012035404225973202,0.0,0.0623056378736326,0.8284271955490112
157185433-157185508-005,high,erosion,r1,0.9573863636363636,0.9527705466716252,0.004615816964738451,0.0019769235149803,0.0043223766473668,-0.0023454531323865,0.0,0.0556735794975551,0.242640733718872
157185527-157185540-003,high,dilation,r1,0.9612403100775194,0.957624497370863,0.0036158127066564516,0.0214530992252689,0.0204456619515371,0.001007437273731801,0.0,0.1851598144063022,2.242640495300293
157185677-157185690-001,medium,dilation,r1,0.976869699306091,0.9519266055045872,0.024943093801503835,0.0056463219322148,0.0177593297634187,-0.0121130078312039,0.0,0.001619680297539,0.5857864618301392
157185730-157185758-001,high,dilation,r1,0.9691675231243576,0.955561011539406,0.01360651158495163,0.0444255097569449,0.0791703067658676,-0.034744797008922704,0.0,0.1333667599367952,-13.514718651771544
157185781-157185793-003,high,dilation,r1,0.9753492193919474,0.9652984334721396,0.010050785919807792,0.0029398427848588,0.0157562293837283,-0.012816386598869498,0.0,0.0599500930420205,-0.3431458473205566
157185781-157185814-002,high,dilation,r1,0.9736263736263736,0.9619450317124736,0.011681341913900023,0.0086690489769446,0.1097274172244272,-0.1010583682474826,0.0,0.0484486420378517,-1.5147186517715454
157222534-157222579-001,medium,dilation,r1,0.9733806566104702,0.9526627218934912,0.020717934716979025,0.0190176019267012,0.0084984167772388,0.010519185149462401,0.0,0.0021802609371904,1.4142134189605713
157222647-157222687-001,medium,dilation,r1,0.9769762087490408,0.9563302752293578,0.020645933519683024,0.0172850366940846,0.0074570571844605,0.009827979509624099,0.0,0.0019597762614717,1.4142135381698608
157223779-157224140-001,medium,dilation,r1,0.9766355140186916,0.9557126907331596,0.020922823285532077,0.0078587227578158,0.007159855577267,0.0006988671805487996,0.0,0.0014383603160514,0.5857862234115601
157224458-157224464-001,medium,dilation,r1,0.9725776965265084,0.9525468001741402,0.02003089635236821,0.0192534032048399,0.0157180377572193,0.0035353654476206024,0.0,0.0031569702280792,1.4142130613327026
157227461-157227503-003,high,dilation,r1,0.977859778597786,0.9785159776132876,0.000656199015501624,0.016316715694423,0.0129366347982704,0.0033800808961526006,0.0,0.0816584649108602,2.4852817058563232
157266930-157266947-003,medium,dilation,r1,0.9725022914757104,0.9754135002235136,0.002911208747803151,3.426880335055671e-09,0.007295112487532,-0.007295109060651665,0.0,0.1363609611111926,3.5762786865234375e-07
158986766-158986776-001,high,dilation,r1,0.9750415973377704,0.9662379421221864,0.008803655215584016,0.0069437247484839,0.0085288629600781,-0.0015851382115942003,0.0,0.0643300804448026,0.8284268379211426
158986813-158986820-001,medium,dilation,r1,0.974726200505476,0.9591919191919192,0.01553428131355683,0.0273254389396873,0.0001264636303371,0.027198975309350202,0.0,0.0518973651166455,2.2426406145095825
158986920-158986928-001,medium,dilation,r1,0.9749582637729548,0.9653505237711524,0.009607740001802423,0.0039441509565343,0.0165909860986168,-0.0126468351420825,0.0,0.0879416657146757,-0.5857858657836914
158986920-158986928-004,high,erosion,r1,0.9707317073170731,0.9659520807061792,0.004779626610893928,0.0180832186374335,0.006981415574372,0.0111018030630615,0.0,0.0615059211167899,2.242640495300293
204870858-204870872-001,high,dilation,r1,0.979288919571971,0.9719845663479282,0.00730435322404277,0.0289830495479789,0.0576535268902204,-0.028670477342241502,0.0,0.0853401685039534,-5.41421377658844
209047526-209047626-001,medium,dilation,r1,0.9751449875724938,0.9526440410418312,0.02250094653066259,0.016346192779281,0.0128130857861391,0.0035331069931418997,0.0,0.0023664858208671,1.414212942123413
209047526-209047762-001,medium,dilation,r1,0.9770642201834864,0.956140350877193,0.02092386930629342,1.4915032542361926e-09,0.0074283081396475,-0.007428306648144246,0.0,0.0026222318625247,-1.1920928955078125e-07
209047881-209047928-001,medium,dilation,r1,0.9798115746971736,0.9577827908475668,0.022028783849606826,0.0085922346553193,0.0104016258372758,-0.0018093911819565007,0.0,0.0020147247150093,0.828426718711853
209047881-209047928-001,high,erosion,r1,0.9596231493943472,0.9553602811950792,0.004262868199268022,0.021045023974668,0.0120950914175765,0.008949932557091499,0.0,0.0019456546684685,2.0000001192092896
209048086-209048137-001,medium,dilation,r1,0.9786324786324786,0.9577080491132332,0.020924429519245447,0.0154318980329214,0.0059647988015226,0.009467099231398799,0.0,0.0015261633865791,1.17157244682312
209048086-209048137-001,high,erosion,r1,0.9572649572649572,0.9553571428571428,0.001907814407814401,0.1549756135119213,0.0073828681763135,0.1475927453356078,0.0,0.0014725837783211,13.656853556632996
209048086-209048239-001,medium,dilation,r1,0.9785561115082202,0.9582191780821918,0.02033693342602838,0.0075301325678887,0.0055044327531106,0.0020256998147780998,0.0,0.0026149417088752,0.5857856273651123
209048086-209048239-001,high,erosion,r1,0.9571122230164404,0.9559701492537314,0.0011420737627090283,0.0248767794062882,0.0067552941869428,0.0181214852193454,0.0,0.0025166256697656,2.0000001192092896
209307421-209307504-001,medium,dilation,r1,0.977116704805492,0.954843408594319,0.02227329621117291,0.0171942608221649,0.0104096041336965,0.006784656688468402,0.0,0.0057197507092498,1.4142134189605713
209307421-209307504-001,high,erosion,r1,0.954233409610984,0.9520383693045564,0.002195040306427587,0.0338676541611608,0.0124464682987459,0.0214211858624149,0.0,0.0054769190393641,2.8284271955490112
209307421-209307561-001,medium,dilation,r1,0.9791231732776616,0.958,0.021123173277661667,0.0092731874466422,0.0081575061203987,0.0011156813262434995,0.0,0.0062752959612074,0.8284276723861694
209307421-209307561-001,high,erosion,r1,0.9582463465553236,0.9556686046511628,0.002577741904160824,0.0183898689452867,0.0096463789804548,0.0087434899648319,0.0,0.006006530327472,1.6568541526794434
209522316-209522391-001,medium,dilation,r1,0.9750830564784052,0.9555555555555556,0.019527500922849605,0.0392772136829147,0.0038584971458505,0.0354187165370642,0.0,0.0020042180611456,2.8284268379211426
209522316-209522391-001,high,erosion,r1,0.9501661129568106,0.9530434782608695,0.0028773653040589098,0.2472305425790321,0.0050847755871972,0.2421457669918349,0.0,0.0019252158703605,21.656854033470157
209522474-209522522-001,medium,dilation,r1,0.975609756097561,0.9534883720930232,0.02212138400453778,7.121249590014145e-09,0.0113282453795291,-0.01132823825827951,0.0,0.0033147464651811,5.960464477539062e-07
209522474-209522522-001,high,erosion,r1,0.951219512195122,0.9505119453924916,0.0007075668026303994,0.0922866226188374,0.0134775264854414,0.078809096133396,0.0,0.0031841564668997,8.24264121055603
209522940-209522970-001,medium,dilation,r1,0.9789621318373072,0.9583333333333334,0.02062879850397381,0.0074831591245236,0.0058905568650612,0.0015926022594624006,0.0,0.0048156922479793,0.585785984992981
209522940-209522970-001,high,erosion,r1,0.9579242636746144,0.9560761346998536,0.001848128974760721,0.0174663044306981,0.0072028219731864,0.0102634824575117,0.0,0.0046187583984845,1.4142130613327026
209522940-209522991-001,medium,dilation,r1,0.9790940766550522,0.9579439252336448,0.021150151421407415,0.0267681495680337,0.0071204619922253,0.0196476875758084,0.0,0.0036213795769047,2.242640495300293
209522940-209522991-001,high,erosion,r1,0.9581881533101044,0.955604075691412,0.002584077618692393,0.0431228957607843,0.0085995489226774,0.0345233468381069,0.0,0.0034825364366028,3.656854510307312
209522940-209523052-001,medium,dilation,r1,0.9793246037215714,0.956493078444298,0.02283152527727339,0.0213173699219013,0.0247014595205549,-0.0033840895986535988,0.0,0.0051331669805339,2.0
209522940-209523052-001,high,erosion,r1,0.9586492074431426,0.953857245854362,0.004791961588780591,0.0617618357973207,0.0064563339621898,0.055305501835130895,0.0,0.0049302903385257,6.14213490486145
209565409-209565503-001,medium,dilation,r1,0.9787234042553192,0.9578804347826086,0.020842969472710582,0.0175703621416773,0.0063399109193454,0.011230451222331902,0.0,0.0028703755867705,1.414212942123413
209565409-209565503-001,high,erosion,r1,0.9574468085106383,0.9555555555555556,0.001891252955082745,0.017570356412833,0.0077412890956467,0.009829067317186298,0.0,0.002762656193695,1.4142124652862549
209565409-209565600-001,high,dilation,r1,0.9688311688311688,0.9634634634634636,0.0053677053677052555,0.0225899712417058,0.0066409580990676,0.0159490131426382,0.0,0.0023074133339533,2.2426401376724243
209565864-209565890-001,high,dilation,r1,0.9691516709511568,0.964781746031746,0.004369924919410795,0.0215620731691416,0.0035758512485787,0.0179862219205629,0.0,0.0040706820279472,1.9999995231628416
209565864-209565911-001,high,dilation,r1,0.963963963963964,0.961038961038961,0.002925002925002973,0.0093771270850658,0.0127908747541853,-0.0034137476691194994,0.0,0.0027923191782086,0.8284274339675903
209565864-209565950-001,medium,dilation,r1,0.9770290964777948,0.9567765567765568,0.02025253970123797,0.0109291160380226,0.004980257933869,0.0059488581041536,0.0,0.0023214753334829,0.8284265995025635
209565864-209565950-001,high,erosion,r1,0.9540581929555896,0.9543634907926342,0.00030529783704458247,0.1183006682796158,0.0022352978170524,0.1160653704625634,0.0,0.0022328386703332,9.656853556632996
209566047-209566095-001,high,dilation,r1,0.969199178644764,0.96364086074697,0.005558317897794041,0.0226236529354629,0.0065557496871366,0.0160679032483263,0.0,0.0046533858772449,2.2426403760910034
209566047-209566125-001,medium,dilation,r1,0.9763593380614656,0.9512743628185908,0.025084975242874785,0.0089675942211107,0.1045658155778271,-0.0955982213567164,0.0,0.002344980143939,1.0710676908493042
209566205-209566247-001,high,dilation,r1,0.9651365485183032,0.9617211511595418,0.003415397358761396,0.0182139112793083,0.0058790460096265,0.012334865269681802,0.0,0.0034989183555431,1.6568541526794434
209566205-209566289-001,high,dilation,r1,0.964622641509434,0.9598189020939444,0.004803739415489616,0.0199291594564688,0.0106063172603857,0.009322842196083099,0.0,0.0031347326663228,2.000000238418579
209566205-209566333-001,medium,dilation,r1,0.9798251513113652,0.9587362991618312,0.021088852149533932,0.0072965954232385,0.0066463909998537,0.0006502044233848,0.0,0.0035345273712025,0.5857865810394287
209566205-209566333-001,high,erosion,r1,0.9596503026227304,0.9564912280701754,0.003159074552555041,0.065283648614791,0.0080435063659518,0.05724014224883919,0.0,0.0034013016581781,5.656854748725891
209566399-209566464-001,high,dilation,r1,0.9630314232902032,0.9612081729345572,0.0018232503556460111,0.0430382503008142,0.0040860092065785,0.0389522410942357,0.0,0.0033929112541795,3.656853556632996
209566399-209566485-001,high,dilation,r1,0.9675850891410048,0.9633099141295862,0.004275175011418608,0.0150908249657987,0.0053846882257788,0.0097061367400199,0.0,0.0023557739981949,1.4142135381698608
209566399-209566517-001,high,dilation,r1,0.961904761904762,0.958029197080292,0.003875564824470046,0.0085417268736851,0.0114374115359922,-0.0028956846623071006,0.0,0.00284265868339,0.8284269571304321
