cell_id,model,seed,severity_corr,degradation_corr,raw_direct_circularity_clean,raw_direct_circularity_corr,delta_log_circularity,area_contribution,perimeter_contribution,abs_area_contribution,abs_perimeter_contribution,dominant_component,identity_residual
149097594-149097637-002,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.863447976272203,0.6890206516967159,-0.2256624042589413,-0.009686540179682464,-0.21597586407925898,0.009686540179682464,0.21597586407925898,perimeter,1.3877787807814457e-16
149097594-149097637-002,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.863447976272203,0.6094630804201442,-0.3483552747235874,0.008084935399096644,-0.356440210122684,0.008084935399096644,0.356440210122684,perimeter,-5.551115123125783e-17
149097594-149097637-002,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.863447976272203,0.6049735368547636,-0.35574893192014695,0.04149148117074416,-0.39724041309089125,0.04149148117074416,0.39724041309089125,perimeter,1.6653345369377348e-16
149098972-149098988-002,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.7240107774791044,0.6770176235643612,-0.0671089738695077,0.0030966625055378573,-0.07020563637504565,0.0030966625055378573,0.07020563637504565,perimeter,8.326672684688674e-17
149098972-149098988-002,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.7240107774791044,0.6432540591547603,-0.11826651676944762,-0.01968743676648605,-0.09857908000296155,0.01968743676648605,0.09857908000296155,perimeter,-1.3877787807814457e-17
149098972-149098988-002,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.7240107774791044,0.6139698243997554,-0.16486049728507834,-0.045781844788647934,-0.11907865249643061,0.045781844788647934,0.11907865249643061,perimeter,1.942890293094024e-16
149099096-149099104-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.7902625673127626,0.7982694243240632,0.010080911006205279,-0.011279163113063716,0.02136007411926897,0.011279163113063716,0.02136007411926897,perimeter,2.6020852139652106e-17
149099096-149099104-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.7902625673127626,0.7567719716352748,-0.0433032722413427,-0.018565169843997007,-0.02473810239734583,0.018565169843997007,0.02473810239734583,perimeter,1.3877787807814457e-16
149099096-149099104-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.7902625673127626,0.746342006894691,-0.05718130449940117,-0.09007491715906304,0.03289361265966186,0.09007491715906304,0.03289361265966186,area,1.3877787807814457e-17
149099276-149099290-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.623108042927606,0.6335068596299552,0.016550900456595,0.016550900456594783,-0.0,0.016550900456594783,0.0,area,2.185751579730777e-16
149099276-149099290-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.623108042927606,0.5068271605269458,-0.20654988818018385,-0.006388390489658419,-0.2001614976905256,0.006388390489658419,0.2001614976905256,perimeter,1.6653345369377348e-16
149099276-149099290-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.623108042927606,0.5774199838833685,-0.07615005064107151,0.0008779631819446842,-0.07702801382301619,0.0008779631819446842,0.07702801382301619,perimeter,-1.3877787807814457e-17
149099276-149099290-002,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.646675373204267,0.649511668700777,0.004376374599799003,0.0043763745997987815,-0.0,0.0043763745997987815,0.0,area,2.211772431870429e-16
149099276-149099290-002,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.646675373204267,0.627962974046109,-0.029363220811795467,0.0025031302181184748,-0.031866351029913836,0.0025031302181184748,0.031866351029913836,perimeter,-1.0408340855860843e-16
149099276-149099290-002,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.646675373204267,0.6234494901701526,-0.03657667533009714,-0.004710324300183241,-0.031866351029913836,0.004710324300183241,0.031866351029913836,perimeter,-6.245004513516506e-17
149099502-149099525-002,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.7473264787897822,0.7415200553155844,-0.007799934753828042,-0.0029239786914352006,-0.004875956062392849,0.0029239786914352006,0.004875956062392849,perimeter,6.938893903907228e-18
149099502-149099525-002,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.7473264787897822,0.7223624155810535,-0.033975169327658816,-0.01737637594557436,-0.01659879338208443,0.01737637594557436,0.01659879338208443,area,-2.7755575615628914e-17
149099502-149099525-002,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.7473264787897822,0.6996991690442124,-0.06585165875648215,0.006402815820539762,-0.07225447457702192,0.006402815820539762,0.07225447457702192,perimeter,0.0
149100006-149100028-002,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.5564467548930849,0.5171128784991614,-0.07331030326799559,0.014166366981981541,-0.08747667024997693,0.014166366981981541,0.08747667024997693,perimeter,-1.942890293094024e-16
149100006-149100028-002,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.5564467548930849,0.3789162570511322,-0.3842562645802243,-0.07400820660268384,-0.3102480579775404,0.07400820660268384,0.3102480579775404,perimeter,-1.1102230246251565e-16
149100006-149100028-002,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.5564467548930849,0.39437312923909457,-0.34427399792422747,-0.1995904317727837,-0.14468356615144365,0.1995904317727837,0.14468356615144365,area,-1.1102230246251565e-16
149100064-149100072-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.6774734677576553,0.5784162604563619,-0.15807660673408563,0.002843334301144251,-0.1609199410352298,0.002843334301144251,0.1609199410352298,perimeter,-8.326672684688674e-17
149100064-149100072-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.6774734677576553,0.6280576185966672,-0.07573847838845085,-0.013473043131003672,-0.062265435257447085,0.013473043131003672,0.062265435257447085,perimeter,-9.71445146547012e-17
149100064-149100072-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.6774734677576553,0.5501760083967409,-0.2081321477063307,-0.06651465615779391,-0.1416174915485365,0.06651465615779391,0.1416174915485365,perimeter,-2.7755575615628914e-16
149101620-149101650-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.7756602146442817,0.76792591158877,-0.010021297355956003,0.002597097434267008,-0.01261839479022302,0.002597097434267008,0.01261839479022302,perimeter,1.0408340855860843e-17
149101620-149101650-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.7756602146442817,0.6880065518788213,-0.11991619559703011,-0.02319845752859127,-0.09671773806843888,0.02319845752859127,0.09671773806843888,perimeter,4.163336342344337e-17
149101620-149101650-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.7756602146442817,0.6908345156071167,-0.11581424685144599,-0.025135973271542274,-0.09067827357990342,0.025135973271542274,0.09067827357990342,perimeter,-2.914335439641036e-16
149102442-149102451-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.8972651437225004,0.8931008358711023,-0.004651915204605479,-0.012056784212458874,0.007404869007853333,0.012056784212458874,0.007404869007853333,area,6.245004513516506e-17
149102442-149102451-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.8972651437225004,0.6871110597932394,-0.26685546957046014,-0.08125116703510482,-0.18560430253535526,0.08125116703510482,0.18560430253535526,perimeter,-5.551115123125783e-17
149102442-149102451-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.8972651437225004,0.6536808280077103,-0.3167322060528013,-0.16475107328171565,-0.15198113277108571,0.16475107328171565,0.15198113277108571,area,1.1102230246251565e-16
149102510-149102519-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.7059561144647769,0.6539431493103204,-0.07653265472770492,0.002672012277810989,-0.079204667005516,0.002672012277810989,0.079204667005516,perimeter,9.71445146547012e-17
149102510-149102519-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.7059561144647769,0.5385320001820585,-0.27070615525062897,0.0022271724128240795,-0.2729333276634529,0.0022271724128240795,0.2729333276634529,perimeter,-1.1102230246251565e-16
149102510-149102519-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.7059561144647769,0.5752120714677394,-0.2048142820025267,-0.03794616341814386,-0.16686811858438266,0.03794616341814386,0.16686811858438266,perimeter,-1.6653345369377348e-16
149105003-149105050-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.782617588089525,0.7576111554936513,-0.03247391689954939,-0.012898361348437186,-0.019575555551112372,0.012898361348437186,0.019575555551112372,perimeter,1.6653345369377348e-16
149105003-149105050-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.782617588089525,0.7207491335700649,-0.08235304904834584,-0.030759522818063344,-0.051593526230282634,0.030759522818063344,0.051593526230282634,perimeter,1.3877787807814457e-16
149105003-149105050-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.782617588089525,0.4670462511627564,-0.5162158917861541,-0.1260697026223882,-0.3901461891637658,0.1260697026223882,0.3901461891637658,perimeter,-1.1102230246251565e-16
149105289-149105300-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.6891817358599427,0.6521539995848508,-0.055224274090090716,-0.0018885746878681362,-0.05333569940222268,0.0018885746878681362,0.05333569940222268,perimeter,9.71445146547012e-17
149105289-149105300-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.6891817358599427,0.7202075589476592,0.04403444297343944,-0.057769033082324686,0.10180347605576417,0.057769033082324686,0.10180347605576417,perimeter,-4.85722573273506e-17
149105289-149105300-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.6891817358599427,0.45022841484796244,-0.42574996127332093,-0.05876903316565809,-0.36698092810766275,0.05876903316565809,0.36698092810766275,perimeter,-1.1102230246251565e-16
149105289-149105300-002,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.5562469291855855,0.5564664303398155,0.0003945331566268713,-0.010501989305527665,0.010896522462154586,0.010501989305527665,0.010896522462154586,perimeter,-4.92227786308419e-17
149105289-149105300-002,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.5562469291855855,0.4611335881572044,-0.18752453279829967,-0.02509356759765672,-0.16243096520064304,0.02509356759765672,0.16243096520064304,perimeter,8.326672684688674e-17
149105289-149105300-002,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.5562469291855855,0.5009620042549641,-0.10468205450154208,-0.026589454189239498,-0.07809260031230265,0.026589454189239498,0.07809260031230265,perimeter,6.938893903907228e-17
149105289-149105311-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.5340555144260646,0.4909129304181313,-0.08423301221061319,-0.07077948354166384,-0.013453528668949184,0.07077948354166384,0.013453528668949184,area,-1.6653345369377348e-16
149105289-149105311-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.5340555144260646,0.45587321070116305,-0.1582850690118844,-0.18146288611943973,0.02317781710755538,0.18146288611943973,0.02317781710755538,area,-5.551115123125783e-17
149105289-149105311-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.5340555144260646,0.36621293557798235,-0.3772848377329879,-0.33171978328389295,-0.045565054449094734,0.33171978328389295,0.045565054449094734,area,-1.6653345369377348e-16
149105289-149105311-003,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.1973462333379752,0.1825291916517715,-0.07804960123689737,-0.08459221606463597,0.0065426148277386,0.08459221606463597,0.0065426148277386,area,0.0
149105289-149105311-003,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.1973462333379752,0.3495022030625799,0.5715501493990608,-0.33186475017854034,0.9034148995776009,0.33186475017854034,0.9034148995776009,perimeter,2.220446049250313e-16
149105289-149105311-003,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.1973462333379752,0.38058548535648307,0.6567511021952064,-0.506296719697332,1.1630478218925382,0.506296719697332,1.1630478218925382,perimeter,2.220446049250313e-16
149105289-149105311-004,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.40790440991776805,0.3403132507880676,-0.18116633823956052,-0.00968743815568941,-0.17147890008387118,0.00968743815568941,0.17147890008387118,perimeter,5.551115123125783e-17
149105289-149105311-004,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.40790440991776805,0.348382737091892,-0.15773116289091074,-0.04817685534922614,-0.10955430754168478,0.04817685534922614,0.10955430754168478,perimeter,1.942890293094024e-16
149105289-149105311-004,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.40790440991776805,0.40716207294860485,-0.0018215377273489558,-0.1382585448521139,0.13643700712476475,0.1382585448521139,0.13643700712476475,area,1.8149544367407344e-16
149140081-149140096-002,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.4678759157168453,0.5000499220463289,0.06650481412540458,0.01142869582362285,0.055076118301781586,0.01142869582362285,0.055076118301781586,perimeter,1.5265566588595902e-16
149140081-149140096-002,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.4678759157168453,0.43017524199110746,-0.08401045822521604,0.0012370771216239926,-0.08524753534684021,0.0012370771216239926,0.08524753534684021,perimeter,1.8041124150158794e-16
149140081-149140096-002,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.4678759157168453,0.44513870499884656,-0.049817193179795244,-0.07832005436209025,0.028502861182294892,0.07832005436209025,0.028502861182294892,area,1.1102230246251565e-16
149140849-149140856-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.5837923103428124,0.5873962201361549,0.00615429723652457,-0.0049207854435749055,0.011075082680099407,0.0049207854435749055,0.011075082680099407,perimeter,6.852157730108388e-17
149140849-149140856-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.5837923103428124,0.5961383769399208,0.020927529589161283,-0.03720429079470128,0.05813182038386225,0.03720429079470128,0.05813182038386225,perimeter,3.122502256758253e-16
149140849-149140856-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.5837923103428124,0.5638248999329889,-0.03480154441787845,-0.08115596537667219,0.0463544209587936,0.08115596537667219,0.0463544209587936,area,1.3877787807814457e-16
149143028-149143108-002,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.7726587069470676,0.7470369988872118,-0.03372271968121369,0.0024242436115064756,-0.03614696329271994,0.0024242436115064756,0.03614696329271994,perimeter,-2.220446049250313e-16
149143028-149143108-002,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.7726587069470676,0.7298292554532179,-0.05702682341203198,-0.011800747319840935,-0.04522607609219108,0.011800747319840935,0.04522607609219108,perimeter,2.7755575615628914e-17
149143028-149143108-002,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.7726587069470676,0.6582530219570293,-0.1602480442954746,-0.04171573251217591,-0.11853231178329846,0.04171573251217591,0.11853231178329846,perimeter,-2.220446049250313e-16
149143469-149143497-003,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.7259164531732832,0.7012790158963695,-0.03452909655585629,-0.007364578262208243,-0.02716451829364773,0.007364578262208243,0.02716451829364773,perimeter,-3.122502256758253e-16
149143469-149143497-003,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.7259164531732832,0.7087557982699101,-0.023923893940098376,-0.008421102396408284,-0.015502791543690168,0.008421102396408284,0.015502791543690168,perimeter,7.632783294297951e-17
149143469-149143497-003,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.7259164531732832,0.7044153442409216,-0.030066770124452653,-0.10780935368411196,0.07774258355965935,0.10780935368411196,0.07774258355965935,area,-4.5102810375396984e-17
149146837-149146854-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.7984084456272514,0.7876546602664586,-0.013560557725583674,-0.002917089468984022,-0.010643468256599804,0.002917089468984022,0.010643468256599804,perimeter,1.5265566588595902e-16
149146837-149146854-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.7984084456272514,0.630328889359871,-0.2363785733621241,0.007589322141437399,-0.2439678955035615,0.007589322141437399,0.2439678955035615,perimeter,0.0
149146837-149146854-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.7984084456272514,0.7056895452139689,-0.12344490000873345,0.018646489195740693,-0.14209138920447387,0.018646489195740693,0.14209138920447387,perimeter,-2.7755575615628914e-16
149181904-149181927-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.8724442484669537,0.8636488979677607,-0.010132435308471478,0.009156375285986241,-0.01928881059445759,0.009156375285986241,0.01928881059445759,perimeter,-1.2836953722228372e-16
149181904-149181927-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.8724442484669537,0.7893566416821522,-0.10008051737182698,-0.003949972219314156,-0.09613054515251271,0.003949972219314156,0.09613054515251271,perimeter,-1.1102230246251565e-16
149181904-149181927-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.8724442484669537,0.6708082893630857,-0.2628153661284959,0.0008756567985094423,-0.26369102292700525,0.0008756567985094423,0.26369102292700525,perimeter,-5.551115123125783e-17
149181904-149181951-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.8628174841532231,0.8386686950634046,-0.028387430996818792,0.008729867750977753,-0.037117298747796915,0.008729867750977753,0.037117298747796915,perimeter,3.677613769070831e-16
149181904-149181951-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.8628174841532231,0.5855927454708115,-0.387578604371563,0.034894774472919485,-0.4224733788444831,0.034894774472919485,0.4224733788444831,perimeter,6.106226635438361e-16
149181904-149181951-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.8628174841532231,0.4377704882526848,-0.6785084051255034,-0.023509621237213334,-0.6549987838882901,0.023509621237213334,0.6549987838882901,perimeter,1.1102230246251565e-16
149182125-149182135-002,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.8025286583525088,0.7596293518283381,-0.05493694635343034,-0.002246831309521062,-0.05269011504390952,0.002246831309521062,0.05269011504390952,perimeter,2.3592239273284576e-16
149182125-149182135-002,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.8025286583525088,0.670942440256179,-0.17908421444955339,0.009890015211875462,-0.18897422966142907,0.009890015211875462,0.18897422966142907,perimeter,2.220446049250313e-16
149182125-149182135-002,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.8025286583525088,0.42721832314675473,-0.6304723877219149,-0.06421795694184641,-0.5662544307800687,0.06421795694184641,0.5662544307800687,perimeter,1.1102230246251565e-16
149182657-149182667-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.8850801234747413,0.8181017119764772,-0.07869150476717163,0.0007958615621033534,-0.07948736632927512,0.0007958615621033534,0.07948736632927512,perimeter,1.3877787807814457e-16
149182657-149182667-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.8850801234747413,0.504771217540086,-0.5615728838594857,-0.01888744111129885,-0.5426854427481868,0.01888744111129885,0.5426854427481868,perimeter,-1.1102230246251565e-16
149182657-149182667-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.8850801234747413,0.22411687951357018,-1.3735104765935255,-0.2640775146823602,-1.1094329619111651,0.2640775146823602,1.1094329619111651,perimeter,-2.220446049250313e-16
149182657-149182681-002,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.8128116923452262,0.709903085443889,-0.13537100064433769,-0.02782703348086184,-0.1075439671634758,0.02782703348086184,0.1075439671634758,perimeter,-2.7755575615628914e-17
149182657-149182681-002,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.8128116923452262,0.46576821207446323,-0.5568113505881084,-0.04984994556829917,-0.5069614050198097,0.04984994556829917,0.5069614050198097,perimeter,4.440892098500626e-16
149182657-149182681-002,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.8128116923452262,0.3696980791230874,-0.7878127918309304,-0.22954337995598426,-0.5582694118749462,0.22954337995598426,0.5582694118749462,perimeter,0.0
149182657-149182698-003,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.8515654925228272,0.810227718981557,-0.04976106874003022,0.015590130414665426,-0.0653511991546958,0.015590130414665426,0.0653511991546958,perimeter,1.457167719820518e-16
149182657-149182698-003,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.8515654925228272,0.727803891475946,-0.15704477937404962,0.042385018172171635,-0.19942979754622112,0.042385018172171635,0.19942979754622112,perimeter,-1.3877787807814457e-16
149182657-149182698-003,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.8515654925228272,0.5372906516644201,-0.46053721258350566,0.015246310572873666,-0.47578352315637956,0.015246310572873666,0.47578352315637956,perimeter,2.220446049250313e-16
149185604-149185616-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.780536696710378,0.7094026034183726,-0.09555854355521683,-0.02161823999667511,-0.07394030355854175,0.02161823999667511,0.07394030355854175,perimeter,4.163336342344337e-17
149185604-149185616-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.780536696710378,0.51981038922049,-0.40651764681064023,-0.04640959363871902,-0.36010805317192124,0.04640959363871902,0.36010805317192124,perimeter,5.551115123125783e-17
149185604-149185616-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.780536696710378,0.30102296089562947,-0.952795211890929,-0.3386906191442028,-0.6141045927467265,0.3386906191442028,0.6141045927467265,perimeter,3.3306690738754696e-16
149185604-149185645-003,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.881507622175631,0.7964416792899067,-0.10147974318605522,-0.005299940134219656,-0.09617980305183556,0.005299940134219656,0.09617980305183556,perimeter,-1.3877787807814457e-17
149185604-149185645-003,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.881507622175631,0.29881266161540326,-1.0818168213797668,-0.11658241118750975,-0.9652344101922568,0.11658241118750975,0.9652344101922568,perimeter,-2.220446049250313e-16
149185604-149185645-003,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.881507622175631,0.22018294430436958,-1.3871748828112647,-0.6271380929893833,-0.7600367898218816,0.6271380929893833,0.7600367898218816,perimeter,2.220446049250313e-16
149185604-149185657-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.7787389228355248,0.6200336635170551,-0.2279020731518328,-0.03865845114141619,-0.189243622010417,0.03865845114141619,0.189243622010417,perimeter,3.885780586188048e-16
149185604-149185657-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.7787389228355248,0.40642200037665577,-0.6502838161281305,-0.11597385089216686,-0.5343099652359635,0.11597385089216686,0.5343099652359635,perimeter,-1.1102230246251565e-16
149185604-149185657-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.7787389228355248,0.36210450819214757,-0.7657429788879468,-0.21497504464170067,-0.5507679342462463,0.21497504464170067,0.5507679342462463,perimeter,1.1102230246251565e-16
149185698-149185709-002,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.768961043392873,0.5768304877138225,-0.2874918682149568,-0.0014600674224700377,-0.2860318007924866,0.0014600674224700377,0.2860318007924866,perimeter,-2.220446049250313e-16
149185698-149185709-002,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.768961043392873,0.5215852013965925,-0.38816767078119274,-0.0551864155672909,-0.3329812552139018,0.0551864155672909,0.3329812552139018,perimeter,0.0
149185698-149185709-002,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.768961043392873,0.17073819505176954,-1.5049089492354306,-0.4500694143449184,-1.0548395348905122,0.4500694143449184,1.0548395348905122,perimeter,0.0
149185788-149185824-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.7418045951425748,0.7253457257504218,-0.022437455324896705,0.00643575948395841,-0.028873214808855425,0.00643575948395841,0.028873214808855425,perimeter,3.0878077872387166e-16
149185788-149185824-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.7418045951425748,0.43223611146623747,-0.5401138663628323,-0.08229235612472582,-0.45782151023810647,0.08229235612472582,0.45782151023810647,perimeter,0.0
149185788-149185824-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.7418045951425748,0.18169097847108986,-1.406778536132984,-0.5376410094307201,-0.8691375267022637,0.5376410094307201,0.8691375267022637,perimeter,-2.220446049250313e-16
149190861-149190868-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.7478497263144411,0.7384137580253697,-0.01269774191499173,0.0027879881194112577,-0.015485730034402817,0.0027879881194112577,0.015485730034402817,perimeter,-1.700029006457271e-16
149190861-149190868-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.7478497263144411,0.7530221103887675,0.006892533292803903,-0.0054717957990601685,0.012364329091864128,0.0054717957990601685,0.012364329091864128,perimeter,-5.637851296924623e-17
149190861-149190868-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.7478497263144411,0.7480395358896478,0.0002537749030241488,0.0002537749030241488,-0.0,0.0002537749030241488,0.0,area,0.0
149314453-149314465-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.8265011545805975,0.8177267084929725,-0.010673130628834664,-0.004567165921007912,-0.006105964707826811,0.004567165921007912,0.006105964707826811,perimeter,5.898059818321144e-17
149314453-149314465-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.8265011545805975,0.8229895246017193,-0.004257841924728134,-0.012924924558734736,0.008667082634006772,0.012924924558734736,0.008667082634006772,area,-1.700029006457271e-16
149314453-149314465-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.8265011545805975,0.7858855945898916,-0.05039008633350382,-0.01755164153986069,-0.03283844479364306,0.01755164153986069,0.03283844479364306,perimeter,-6.938893903907228e-17
149314453-149314507-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.8942586828559357,0.8947469967547456,0.0005459053780568441,0.0043763745997987815,-0.0038304692217418345,0.0043763745997987815,0.0038304692217418345,area,-1.0289078616887437e-16
149314453-149314507-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.8942586828559357,0.7232148096930239,-0.2122888008705506,0.007863736460214451,-0.22015253733076495,0.007863736460214451,0.22015253733076495,perimeter,-1.1102230246251565e-16
149314453-149314507-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.8942586828559357,0.6141352205895432,-0.3757799548700808,-0.03118292743668794,-0.3445970274333929,0.03118292743668794,0.3445970274333929,perimeter,0.0
149314453-149314507-002,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.7960776010537911,0.7923054060621296,-0.004749738654331376,0.006046373811864539,-0.010796112466196104,0.006046373811864539,0.010796112466196104,perimeter,1.8908485888147197e-16
149314453-149314507-002,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.7960776010537911,0.7440071333044836,-0.06764604729173361,-0.020422765633861046,-0.047223281657872436,0.020422765633861046,0.047223281657872436,perimeter,-1.249000902703301e-16
149314453-149314507-002,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.7960776010537911,0.6738607764609753,-0.16667314339277806,-0.06904100510588691,-0.09763213828689142,0.06904100510588691,0.09763213828689142,perimeter,2.7755575615628914e-16
149314679-149314698-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.6068703577124056,0.5675438439182463,-0.06699718514377859,-0.006163347707668688,-0.060833837436109844,0.006163347707668688,0.060833837436109844,perimeter,-5.551115123125783e-17
149314679-149314698-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.6068703577124056,0.4727058328302031,-0.24984191240658582,-0.014700458152878078,-0.235141454253708,0.014700458152878078,0.235141454253708,perimeter,2.498001805406602e-16
149314679-149314698-001,nc_aware_lambda_0p10,20260803,30,gaussian_noise,0.6068703577124056,0.230065994135883,-0.9699489907288712,-0.208466836898277,-0.761482153830594,0.208466836898277,0.761482153830594,perimeter,-2.220446049250313e-16
149315229-149315310-001,nc_aware_lambda_0p10,20260803,10,gaussian_noise,0.8073744043981191,0.7991325570783144,-0.010260670917375144,0.0023221622014932496,-0.012582833118868363,0.0023221622014932496,0.012582833118868363,perimeter,-3.122502256758253e-17
149315229-149315310-001,nc_aware_lambda_0p10,20260803,20,gaussian_noise,0.8073744043981191,0.6705914288409726,-0.18562745402895642,-0.029092389020424055,-0.15653506500853231,0.029092389020424055,0.15653506500853231,perimeter,-5.551115123125783e-17
