cell_id,class,model,seed,raw_perimeter,closing_perimeter,null_perimeter,delta_perimeter_closing,delta_perimeter_null,delta_area_closing,delta_area_null,abs_delta_area_closing_minus_null,closing_fallback_to_raw,null_target_reduction,null_achieved_reduction,null_matching_error_abs,null_matching_error_pct,null_raw_fallback,null_within_tolerance
149146837-149146854-001,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,265.03657722473145,265.03657722473145,265.03657722473145,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149181904-149181927-001,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,181.3380936384201,180.1665209531784,180.16652047634125,-1.1715726852416992,-1.1715731620788574,2,-66,68,False,1.1715726852416992,1.1715731620788574,4.76837158203125e-07,4.0700603915560897e-07,False,True
149181904-149181951-001,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,182.26702547073364,179.9238795042038,180.50966608524323,-2.343145966529846,-1.7573593854904175,4,-45,49,False,2.343145966529846,1.7573593854904175,0.5857865810394287,0.2500000381568065,False,False
149182125-149182135-002,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,220.9949473142624,219.23758745193481,219.82337474822998,-1.7573598623275757,-1.1715725660324097,3,-27,30,False,1.7573598623275757,1.1715725660324097,0.585787296295166,0.33333371772774334,False,False
149182657-149182667-001,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,188.85281193256378,186.50966608524323,187.4802281856537,-2.3431458473205566,-1.3725837469100952,4,-79,83,False,2.3431458473205566,1.3725837469100952,0.9705621004104614,0.4142132686790805,False,False
149182657-149182681-002,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,179.19595789909363,176.8528116941452,177.09545254707336,-2.3431462049484253,-2.1005053520202637,4,-78,82,False,2.3431462049484253,2.1005053520202637,0.24264085292816162,0.10355344127299233,False,False
149182657-149182698-003,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,205.58073365688324,205.58073365688324,205.58073365688324,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149185604-149185616-001,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,249.96551060676575,248.79393756389618,248.7939372062683,-1.1715730428695679,-1.1715734004974365,2,-63,65,False,1.1715730428695679,1.1715734004974365,3.5762786865234375e-07,3.052544361864075e-07,False,True
149185604-149185645-003,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,243.58073353767395,242.99494779109955,242.99494695663452,-0.5857857465744019,-0.5857865810394287,1,-2,3,False,0.5857857465744019,0.5857865810394287,8.344650268554688e-07,1.4245225865178705e-06,False,True
149185604-149185657-001,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,194.61017167568207,188.16652059555054,192.40916109085083,-6.443651080131531,-2.201010584831238,11,-48,59,False,6.443651080131531,2.201010584831238,4.242640495300293,0.6584218236741786,False,False
149185698-149185709-002,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,236.65180158615112,232.30865502357483,234.79393684864044,-4.343146562576294,-1.8578647375106812,7,-62,69,False,4.343146562576294,1.8578647375106812,2.485281825065613,0.5722307062995771,False,False
149185788-149185824-001,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,211.19595789909363,208.26702547073364,209.1370828151703,-2.9289324283599854,-2.05887508392334,5,-109,114,False,2.9289324283599854,2.05887508392334,0.8700573444366455,0.29705613417781096,False,False
149190861-149190868-001,moderate_dysplastic,nc_aware_lambda_0p10,20260803,363.8822498321533,335.76449942588806,359.4041085243225,-28.11775040626526,-4.4781413078308105,57,-253,310,False,28.11775040626526,4.4781413078308105,23.63960909843445,0.8407361455618804,False,False
149314453-149314465-001,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,191.58073389530182,189.8233745098114,190.06601476669312,-1.7573593854904175,-1.5147191286087036,3,-65,68,False,1.7573593854904175,1.5147191286087036,0.24264025688171387,0.13807093693245986,False,False
149314453-149314507-001,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,126.56854128837585,126.56854128837585,126.56854128837585,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149314453-149314507-002,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,153.05382239818573,152.4680358171463,152.46803534030914,-0.5857865810394287,-0.5857870578765869,1,-15,16,False,0.5857865810394287,0.5857870578765869,4.76837158203125e-07,8.14011747003521e-07,False,True
149314679-149314698-001,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,232.2081505060196,229.86500442028046,229.5218584537506,-2.3431460857391357,-2.686292052268982,8,-107,115,False,2.3431460857391357,2.686292052268982,0.3431459665298462,0.14644668064799818,False,False
149315229-149315310-001,severe_dysplastic,nc_aware_lambda_0p10,20260803,316.8944424390793,311.0365775823593,315.37972342967987,-5.857864856719971,-1.514719009399414,10,-59,69,False,5.857864856719971,1.514719009399414,4.343145847320557,0.7414213119543424,False,False
149315671-149315731-001,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,234.20814990997314,231.8650040626526,232.10764491558075,-2.3431458473205566,-2.100504994392395,4,-45,49,False,2.3431458473205566,2.100504994392395,0.24264085292816162,0.10355345707806761,False,False
149315671-149315740-001,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,206.02438473701477,204.85281193256378,204.8528116941452,-1.1715728044509888,-1.1715730428695679,6,-42,48,False,1.1715728044509888,1.1715730428695679,2.384185791015625e-07,2.0350299887106712e-07,False,True
149316426-149316462-004,carcinoma_in_situ,nc_aware_lambda_0p10,20260803,159.29646289348602,159.29646289348602,159.29646289348602,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149316754-149316779-002,moderate_dysplastic,nc_aware_lambda_0p10,20260803,316.10764503479004,299.17871260643005,312.0071402788162,-16.928932428359985,-4.100504755973816,18,-77,95,False,16.928932428359985,4.100504755973816,12.82842767238617,0.7577812556505633,False,False
149317002-149317010-002,severe_dysplastic,nc_aware_lambda_0p10,20260803,167.4385986328125,165.09545266628265,164.85281205177307,-2.343145966529846,-2.5857865810394287,4,-72,76,False,2.343145966529846,2.5857865810394287,0.24264061450958252,0.10355335005822475,False,False
149317204-149317230-002,severe_dysplastic,nc_aware_lambda_0p10,20260803,192.85281205177307,191.6812390089035,191.6812388896942,-1.1715730428695679,-1.1715731620788574,2,-45,47,False,1.1715730428695679,1.1715731620788574,1.1920928955078125e-07,1.017514787288025e-07,False,True
149788987-149788996-003,light_dysplastic,nc_aware_lambda_0p10,20260803,310.6518018245697,295.42135298252106,305.2619733810425,-15.230448842048645,-5.389828443527222,26,-179,205,False,15.230448842048645,5.389828443527222,9.840620398521423,0.646114930727003,False,False
153268807-153268826-001,light_dysplastic,nc_aware_lambda_0p10,20260803,308.32590091228485,286.6518018245697,304.97770273685455,-21.67409908771515,-3.348198175430298,37,-102,139,False,21.67409908771515,3.348198175430298,18.32590091228485,0.8455207682736833,False,False
153276386-153276405-001,moderate_dysplastic,nc_aware_lambda_0p10,20260803,258.35028553009033,257.17871260643005,256.9360717535019,-1.1715729236602783,-1.41421377658844,2,-41,43,False,1.1715729236602783,1.41421377658844,0.24264085292816162,0.20710691415613522,False,False
153276386-153276405-002,moderate_dysplastic,nc_aware_lambda_0p10,20260803,284.8944422006607,279.62236392498016,282.93607223033905,-5.272078275680542,-1.9583699703216553,12,-125,137,False,5.272078275680542,1.9583699703216553,3.3137083053588867,0.6285392841461822,False,False
153276386-153276414-001,moderate_dysplastic,nc_aware_lambda_0p10,20260803,245.62236368656158,245.62236368656158,245.62236368656158,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
153314466-153314473-003,light_dysplastic,nc_aware_lambda_0p10,20260803,240.42640614509583,222.85281229019165,236.4507907629013,-17.573593854904175,-3.975615382194519,41,-147,188,False,17.573593854904175,3.975615382194519,13.597978472709656,0.7737733434026607,False,False
153654869-153654880-001,severe_dysplastic,nc_aware_lambda_0p10,20260803,316.63455629348755,293.22034299373627,312.87719678878784,-23.41421329975128,-3.757359504699707,27,-152,179,False,23.41421329975128,3.757359504699707,19.656853795051575,0.8395265535255195,False,False
153655016-153655039-005,severe_dysplastic,nc_aware_lambda_0p10,20260803,158.1248904466629,155.78174436092377,155.88224971294403,-2.3431460857391357,-2.242640733718872,4,-39,43,False,2.3431460857391357,2.242640733718872,0.10050535202026367,0.04289333585812669,False,True
153655087-153655101-002,severe_dysplastic,nc_aware_lambda_0p10,20260803,238.89444243907928,236.20815074443817,235.72286927700043,-2.6862916946411133,-3.1715731620788574,8,-86,94,False,2.6862916946411133,3.1715731620788574,0.48528146743774414,0.18065106942996279,False,False
153656862-153656873-001,light_dysplastic,nc_aware_lambda_0p10,20260803,260.2670258283615,249.13708233833313,257.6812391281128,-11.129943490028381,-2.5857867002487183,19,-9,28,False,11.129943490028381,2.5857867002487183,8.544156789779663,0.7676729713349044,False,False
153657121-153657160-001,severe_dysplastic,nc_aware_lambda_0p10,20260803,243.48022890090942,242.89444231987,242.89444243907928,-0.5857865810394287,-0.5857864618301392,1,-14,15,False,0.5857865810394287,0.5857864618301392,1.1920928955078125e-07,2.0350293675088025e-07,False,True
153659229-153659264-001,severe_dysplastic,nc_aware_lambda_0p10,20260803,238.5512970685959,236.79393756389618,237.03657722473145,-1.757359504699707,-1.514719843864441,3,-60,63,False,1.757359504699707,1.514719843864441,0.2426396608352661,0.1380705883949043,False,False
153697342-153697375-001,moderate_dysplastic,nc_aware_lambda_0p10,20260803,194.95331716537476,192.61017167568207,193.43859815597534,-2.343145489692688,-1.514719009399414,4,-41,45,False,2.343145489692688,1.514719009399414,0.8284264802932739,0.3535531549096958,False,False
153697342-153697384-001,moderate_dysplastic,nc_aware_lambda_0p10,20260803,194.0243854522705,194.0243854522705,194.0243854522705,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
153697726-153697736-001,light_dysplastic,nc_aware_lambda_0p10,20260803,361.0538227558136,334.1076455116272,356.57568097114563,-26.9461772441864,-4.478141784667969,46,-184,230,False,26.9461772441864,4.478141784667969,22.468035459518433,0.8338116110464566,False,False
153701009-153701019-002,light_dysplastic,nc_aware_lambda_0p10,20260803,319.4213535785675,312.391916513443,316.6345566511154,-7.029437065124512,-2.7867969274520874,12,-139,151,False,7.029437065124512,2.7867969274520874,4.242640137672424,0.6035533284338858,False,False
153701622-153701650-001,moderate_dysplastic,nc_aware_lambda_0p10,20260803,242.1076456308365,242.1076456308365,242.1076456308365,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
153701949-153701958-001,light_dysplastic,nc_aware_lambda_0p10,20260803,344.7523070573807,331.86500442028046,341.11983728408813,-12.88730263710022,-3.6324697732925415,22,-133,155,False,12.88730263710022,3.6324697732925415,9.254832863807678,0.7181357592367454,False,False
153702037-153702051-003,light_dysplastic,nc_aware_lambda_0p10,20260803,324.00713980197906,319.32084810733795,321.705624461174,-4.686291694641113,-2.3015153408050537,8,-113,121,False,4.686291694641113,2.3015153408050537,2.3847763538360596,0.5088834646300632,False,False
