cell_id,class,model,delta_closing_circularity_ae,delta_null_circularity_ae,delta_specific_circularity_ae,delta_closing_perimeter_ae,delta_null_perimeter_ae,delta_specific_perimeter_ae,delta_closing_nc_ae,delta_null_nc_ae,delta_specific_nc_ae,delta_closing_area_ae,delta_null_area_ae,delta_specific_area_ae,delta_closing_nucleus_dice,delta_null_nucleus_dice,delta_specific_nucleus_dice,delta_closing_foreground_dice,delta_null_foreground_dice,delta_specific_foreground_dice,closing_benefit_circularity_ae,null_benefit_circularity_ae,raw_circularity_signed_bias,roundness_group,raw_invalid_rate,closing_invalid_rate,null_invalid_rate
149105289-149105311-001,moderate_dysplastic,baseline,-0.01840860785441789,0.0035469784442443975,-0.02195558629866229,1.4558430910110474,1.5563480854034424,-0.10050499439239502,-0.0032662964785878934,0.03158970984389342,-0.034856006322481314,-11.0,109.0,-120.0,0.0016806116391179238,-0.021600219593272407,0.02328083123239033,0.0010919834147351537,-0.014529410758709727,0.01562139417344488,0.01840860785441789,-0.0035469784442443975,-0.27682915074920833,under_circular,0.0,0.0,0.0
149105289-149105311-003,moderate_dysplastic,baseline,-0.04303147051959655,1.901352211963747e-05,-0.043050484041716186,11.757359623908997,4.928932309150696,6.828427314758301,-0.0034685111287022785,0.03801776284815561,-0.04148627397685789,-13.0,147.0,-160.0,0.00277400843301312,-0.03095640594295679,0.03373041437596991,0.0017207089910520335,-0.01874822907485152,0.020468938065903552,0.04303147051959655,-1.901352211963747e-05,-0.6169580392313998,under_circular,0.0,0.0,0.0
149105289-149105311-004,moderate_dysplastic,baseline,-0.009485716968155422,0.007367443974659937,-0.01685316094281536,-3.5147188901901245,-3.3725833892822266,-0.14213550090789795,-0.003571668578340792,0.04273774707865907,-0.046309415656999864,-20.0,248.0,-268.0,0.0038244840754465548,-0.04278454033828383,0.04660902441373038,0.002497400066885147,-0.027263301478806623,0.02976070154569177,0.009485716968155422,-0.007367443974659937,-0.4162409840202819,under_circular,0.0,0.0,0.0
149140081-149140096-002,moderate_dysplastic,baseline,-0.06073145536799951,-0.0068341795875828115,-0.0538972757804167,-17.573593735694885,-8.94617784023285,-8.627415895462036,0.0039432284065589185,0.0030574027670474124,0.0008858256395115061,35.0,-191.0,226.0,-0.0011738566376060522,0.007669371198741448,-0.0088432278363475,-0.00079644124298206,0.0010161889341387953,-0.0018126301771208553,0.06073145536799951,0.0068341795875828115,-0.24600903239979566,under_circular,0.0,0.0,0.0
149140849-149140856-001,moderate_dysplastic,baseline,0.053238926077290694,0.00339252143548463,0.049846404641806064,-14.862918138504028,-4.27713143825531,-10.585786700248718,0.014480787387614269,-0.07867571193232936,0.09315649931994363,32.0,-168.0,200.0,-0.0008521249260666774,0.0030342799798178666,-0.003886404905884544,-0.0013448610950178574,0.00556977211909826,-0.006914633214116117,-0.053238926077290694,-0.00339252143548463,-0.009402096687252781,under_circular,0.0,0.0,0.0
149143028-149143108-002,severe_dysplastic,baseline,-0.03095045876245739,-0.011085855358043184,-0.019864603404414205,0.686290979385376,0.10050535202026367,0.5857856273651123,-0.0013991492591972632,0.02366486462094114,-0.025064013880138403,-7.0,85.0,-92.0,-0.00015060099871422317,-0.0032512794442178805,0.0031006784455036573,-0.00019201313751537885,0.0028264257941741366,-0.0030184389316895155,0.03095045876245739,0.011085855358043184,-0.035101904226728875,under_circular,0.0,0.0,0.0
149143469-149143497-003,severe_dysplastic,baseline,0.023571759804481895,-0.005291775331112025,0.02886353513559392,1.7573593854904175,1.5147186517715454,0.24264073371887207,-0.0007941105586948272,0.005007923834683625,-0.005802034393378452,7.0,14.0,-7.0,-0.00016579110433156963,-0.00025716916480011953,9.13780604685499e-05,-0.0012069929690852188,0.005410582810453479,-0.006617575779538698,-0.023571759804481895,0.005291775331112025,0.04550515159099089,over_circular,0.0,0.0,0.0
149146837-149146854-001,carcinoma_in_situ,baseline,0.003906285408996846,0.003334594101675248,0.0005716913073215979,0.5857865810394287,0.5857865810394287,0.0,-0.0010736512118698638,0.0021447471253381867,-0.0032183983372080505,-1.0,2.0,-3.0,-0.00011188110870785639,-0.0002533462832720046,0.0001414651745641482,-0.00020705974625390144,-0.0001709067217953164,-3.615302445858504e-05,-0.003906285408996846,-0.003334594101675248,0.03712945738047291,over_circular,0.0,0.0,0.0
149181904-149181927-001,carcinoma_in_situ,baseline,0.016350111613263496,0.003560169719814099,0.012789941893449397,2.343145489692688,1.5147188901901245,0.8284265995025635,-0.00205352097645195,-0.02533349728681944,0.02327997631036749,-4.0,47.0,-51.0,0.0006746352307048786,-0.006628463655370509,0.007303098886075388,0.0006157012475807022,-0.005147709478273033,0.005763410725853735,-0.016350111613263496,-0.003560169719814099,-0.0040791762998980685,under_circular,0.0,0.0,0.0
149181904-149181951-001,carcinoma_in_situ,baseline,-0.01142862390111965,0.002509426366119727,-0.013938050267239377,0.9289323091506958,0.9289320707321167,2.384185791015625e-07,-0.002413012538512893,0.04256599814123496,-0.044979010679747855,-2.0,24.0,-26.0,0.00042985963521968706,-0.0035209543000275234,0.0039508139352472105,0.0004441059316020457,-0.007039207204829201,0.007483313136431247,0.01142862390111965,-0.002509426366119727,-0.0004299783091716858,under_circular,0.0,0.0,0.0
149182125-149182135-002,carcinoma_in_situ,baseline,0.00424591428299137,0.0020509916931595873,0.0021949225898317826,0.9289319515228271,1.1920928955078125e-07,0.9289318323135376,-0.0007463353686043561,0.001491150189768753,-0.002237485558373109,1.0,-8.0,9.0,-0.00015535961986501423,0.0009197027458279772,-0.0010750623656929914,-0.00021331955150527548,0.0013302168466708952,-0.0015435363981761707,-0.00424591428299137,-0.0020509916931595873,0.10839986734685625,over_circular,0.0,0.0,0.0
149182657-149182667-001,carcinoma_in_situ,baseline,0.02127721804139937,-0.008114919656410202,0.029392137697809573,1.8578649759292603,1.5147181749343872,0.34314680099487305,0.004757255728437437,-0.06091876401136842,0.06567601973980586,-5.0,61.0,-66.0,-0.0001538341978909452,-0.0026170677119260466,0.0024632335140351014,-0.00034624655271131566,-0.0005705506727089471,0.00022430411999763145,-0.02127721804139937,0.008114919656410202,0.11838597334360323,over_circular,0.0,0.0,0.0
149182657-149182681-002,carcinoma_in_situ,baseline,-0.005596725690277471,0.0,-0.005596725690277471,2.9289324283599854,2.9289326667785645,-2.384185791015625e-07,-0.0020779058864477395,0.03461396520787452,-0.03669187109432226,-5.0,45.0,-50.0,0.0013761281308463102,-0.012527380476395567,0.013903508607241877,0.0009901860071069857,-0.00781819796768235,0.008808383974789336,0.005596725690277471,0.0,-0.022721434587643308,under_circular,0.0,0.0,0.0
149182657-149182698-003,carcinoma_in_situ,baseline,0.01044058947135229,0.0014611317765815812,0.00897945769477071,1.7573591470718384,1.1715734004974365,0.5857857465744019,0.0009242531612170257,0.007833684172969924,-0.006909431011752898,-2.0,27.0,-29.0,0.0003610319616055291,0.0031516710902761425,-0.0027906391286706134,0.00025951134520441066,-0.0005507150754640033,0.000810226420668414,-0.01044058947135229,-0.0014611317765815812,0.1648696213793236,over_circular,0.0,0.0,0.0
149185604-149185616-001,carcinoma_in_situ,baseline,-0.013150484288987574,0.001839910375011189,-0.014990394663998763,1.1715729236602783,0.8284271955490112,0.3431457281112671,-0.0006504363843299332,0.006799316064980632,-0.007449752449310565,-2.0,21.0,-23.0,0.0002897159943905381,-0.001502658768539833,0.001792374762930371,0.0002179071622391282,-0.0008062829769084345,0.0010241901391475627,0.013150484288987574,-0.001839910375011189,-0.08886336657886484,under_circular,0.0,0.0,0.0
149185604-149185645-003,carcinoma_in_situ,baseline,0.0008416012113410254,0.0007497866933068309,9.181451803419449e-05,1.5147186517715454,0.8284265995025635,0.6862920522689819,-0.015992449801399022,0.1152583755265475,-0.13125082532794652,-2.0,13.0,-15.0,0.0002442474673027828,-0.0006512166764753857,0.0008954641437781685,0.00035311996543452295,0.0,0.00035311996543452295,-0.0008416012113410254,-0.0007497866933068309,0.09780300908370254,over_circular,0.0,0.0,0.0
149185604-149185657-001,carcinoma_in_situ,baseline,0.03266620108560314,0.003149699019607377,0.029516502065995764,2.928932547569275,1.5147191286087036,1.4142134189605713,-0.008039513776022966,0.10153288981494657,-0.10957240359096954,-5.0,66.0,-71.0,0.0002626817342950005,0.0008663787037109794,-0.0006036969694159788,3.6544200405885796e-05,-0.011429337366554493,0.011465881566960379,-0.03266620108560314,-0.003149699019607377,0.08233655787054961,over_circular,0.0,0.0,0.0
149185698-149185709-002,carcinoma_in_situ,baseline,0.03273646471738889,-0.00323308196894434,0.03596954668633323,2.4436514377593994,1.8578647375106812,0.5857867002487183,-0.015968499671089598,0.1475536658661114,-0.163522165537201,-13.0,55.0,-68.0,0.00191527696891991,-0.008178575752214035,0.010093852721133945,0.001653488850403062,-0.0160410747185179,0.017694563568920962,-0.03273646471738889,0.00323308196894434,0.010680423174161624,over_circular,0.0,0.0,0.0
149185788-149185824-001,carcinoma_in_situ,baseline,-0.017279716347267993,0.0029393753654328725,-0.020219091712700865,2.343145966529846,2.2010117769241333,0.1421341896057129,-0.005760104006713673,0.07189219831760174,-0.07765230232431541,-4.0,66.0,-70.0,0.0007657188324581288,-0.011039331033283584,0.011805049865741712,0.00016505303921610093,-0.0026334327345896025,0.0027984857738057034,0.017279716347267993,-0.0029393753654328725,-0.04367716230108487,under_circular,0.0,0.0,0.0
149190861-149190868-001,moderate_dysplastic,baseline,-0.06035362431225577,-0.005881042316476015,-0.054472581995779756,-7.063926935195923,-7.063928127288818,1.1920928955078125e-06,0.003536890642692192,-0.01119942981426697,0.014736320456959162,-20.0,-218.0,198.0,0.0008872529180611322,0.003996380267566657,-0.003109127349505525,0.002113153883465335,-0.0044442099386654554,0.006557363822130791,0.06035362431225577,0.005881042316476015,-0.0920340105765658,under_circular,0.0,0.0,0.0
149314453-149314465-001,carcinoma_in_situ,baseline,-0.011382860280087725,-0.001997920757111693,-0.009384939522976032,1.1715726852416992,1.1715728044509888,-1.1920928955078125e-07,0.0018879555155000283,-0.004704698342073099,0.0065926538575731275,-3.0,21.0,-24.0,0.00044551898558431446,-0.0025902006497299235,0.003035719635314238,0.00038752692949683976,-0.00011385447116152303,0.0005013814006583628,0.011382860280087725,0.001997920757111693,-0.01988527252715333,under_circular,0.0,0.0,0.0
149314453-149314507-001,carcinoma_in_situ,baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024606768890823583,over_circular,0.0,0.0,0.0
149314453-149314507-002,carcinoma_in_situ,baseline,0.00767019989394091,0.005353998830461393,0.002316201063479517,-0.5857864618301392,-0.5857865810394287,1.1920928955078125e-07,0.0004818763849346319,-0.00192429195931193,0.002406168344246562,1.0,-4.0,5.0,-0.00038105688514544767,-0.0012984071217446713,0.0009173502365992237,-0.0002734032163960176,-0.0010743653270366416,0.000800962110640624,-0.00767019989394091,-0.005353998830461393,0.016342500593411913,over_circular,0.0,0.0,0.0
149314679-149314698-001,carcinoma_in_situ,baseline,0.018684734568213623,-0.006196863443722278,0.0248815980119359,2.3431462049484253,1.8578650951385498,0.4852811098098755,-0.02352459200035817,0.16403296430255887,-0.18755755630291704,-6.0,57.0,-63.0,0.0010846724862848545,-0.010413055590419273,0.011497728076704128,0.0030094222880630017,-0.022179080962253406,0.025188503250316407,-0.018684734568213623,0.006196863443722278,0.04591738724912542,over_circular,0.0,0.0,0.0
149315229-149315310-001,severe_dysplastic,baseline,-0.004851435864915876,-0.009915902148695421,0.005064466283779545,12.686291694641113,2.5857865810394287,10.100505113601685,-0.0037670740105038014,0.03575682156395921,-0.03952389557446301,-9.0,87.0,-96.0,0.0007260082922282418,-0.00691566592617443,0.007641674218402672,0.0006703625139155012,-0.006389939557768565,0.007060302071684066,0.004851435864915876,0.009915902148695421,-0.039422997146269845,under_circular,0.0,0.0,0.0
149315671-149315731-001,carcinoma_in_situ,baseline,0.021007647843987676,-0.007457028081977124,0.0284646759259648,1.7573597431182861,1.171573281288147,0.5857864618301392,-0.017126568318584168,0.2080089029479295,-0.22513547126651368,-5.0,69.0,-74.0,0.0005424159499609615,-0.011303537259017893,0.011845953208978854,0.0003765412480208896,-0.010827489105844412,0.011204030353865302,-0.021007647843987676,0.007457028081977124,0.002085654821957217,over_circular,0.0,0.0,0.0
149315671-149315740-001,carcinoma_in_situ,baseline,0.004037143704356372,-0.006970105888976397,0.011007249593332769,1.1715730428695679,1.1715729236602783,1.1920928955078125e-07,-0.005965865783634561,0.10494114946451494,-0.1109070152481495,-4.0,74.0,-78.0,0.0006312302056423746,-0.009294429941630322,0.009925660147272697,-0.0002883700113636145,-0.007779056491803105,0.00749068648043949,-0.004037143704356372,0.006970105888976397,0.05877962056646302,over_circular,0.0,0.0,0.0
149316426-149316462-004,carcinoma_in_situ,baseline,0.013917534826339617,0.0,0.013917534826339617,2.384185791015625e-07,2.384185791015625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001038243610598566,-0.0008787806101310247,0.0019170242207295907,0.0,0.0,0.0,-0.013917534826339617,0.0,0.12393643936200338,over_circular,0.0,0.0,0.0
149316754-149316779-002,moderate_dysplastic,baseline,-0.02995920539808139,-0.00225827481609564,-0.02770093058198575,-4.9289326667785645,-1.1715731620788574,-3.757359504699707,0.0030342932638075526,-0.008182618537608377,0.01121691180141593,7.0,-19.0,26.0,-0.0011882525169282232,0.003241034193397496,-0.004429286710325719,-0.0010601994778638435,0.002881843365395542,-0.003942042843259386,0.02995920539808139,0.00225827481609564,-0.19045639009535564,under_circular,0.0,0.0,0.0
149317002-149317010-002,severe_dysplastic,baseline,0.034139781454341045,-0.014099888766342716,0.04823967022068376,2.727922797203064,1.3137086629867554,1.4142141342163086,0.008896467471861236,0.06381238713576032,-0.05491591966389908,5.0,-69.0,74.0,-0.0008492303524306744,-0.004973095712104136,0.004123865359673462,-0.0011904531960853504,-0.0033615227947829673,0.002171069598697617,-0.034139781454341045,0.014099888766342716,0.0849420428352573,over_circular,0.0,0.0,0.0
149317204-149317230-002,severe_dysplastic,baseline,0.01710026005712273,-0.0002484050190595388,0.017348665076182268,0.5857864618301392,3.5762786865234375e-07,0.5857861042022705,-0.0007386197016067131,0.0029485532572762763,-0.0036871729588829893,-1.0,4.0,-5.0,0.00025091819366906964,-0.0005402624062377237,0.0007911805999067933,-6.976675270387034e-05,0.00013924972118750656,-0.0002090164738913769,-0.01710026005712273,0.0002484050190595388,0.1922693845485448,over_circular,0.0,0.0,0.0
149788987-149788996-003,light_dysplastic,baseline,0.07544611065120199,0.01580849050043065,0.05963762015077134,7.195956707000732,4.953316330909729,2.2426403760910034,0.0027740590044342817,-0.014844446811681733,0.017618505816116015,34.0,-190.0,224.0,-0.0007598756273200502,-0.0019007309609162526,0.0011408553335962024,-0.0008139619135836274,0.003244335482474381,-0.004058297396058008,-0.07544611065120199,-0.01580849050043065,0.011315953408335355,over_circular,0.0,0.0,0.0
153268807-153268826-001,light_dysplastic,baseline,-0.12320650234404551,-0.010525191569937031,-0.11268131077410848,-25.188817858695984,-6.034490704536438,-19.154327154159546,-0.0013308213837118499,0.004281021157325898,-0.005611842541037748,-43.0,139.0,-182.0,0.0025954627177673384,-0.0077536581833677065,0.010349120901135045,0.0020786411919202497,-0.007893658531973324,0.009972299723893574,0.12320650234404551,0.010525191569937031,-0.18966224487536165,under_circular,0.0,0.0,0.0
153276386-153276405-001,moderate_dysplastic,baseline,0.008450489649693083,-0.0034456623498115846,0.011896151999504667,0.585785984992981,0.5857868194580078,-8.344650268554688e-07,-0.0008464693105179055,0.03147763585567731,-0.032324105166195216,-4.0,117.0,-121.0,0.0002665379530659706,-0.008476058338171333,0.008742596291237303,0.0002289524737855153,-0.004036197692456112,0.004265150166241627,-0.008450489649693083,0.0034456623498115846,0.13492127902020967,over_circular,0.0,0.0,0.0
153276386-153276405-002,moderate_dysplastic,baseline,-0.018945052753599312,0.004863044247154724,-0.023808097000754036,-6.44365131855011,-2.5441559553146362,-3.8994953632354736,-0.004552288076428157,0.043027516173154146,-0.0475798042495823,-22.0,215.0,-237.0,0.003277080988549619,-0.025267137954001484,0.028544218942551103,0.00210811125439625,-0.017010046757846675,0.019118158012242925,0.018945052753599312,-0.004863044247154724,-0.42748063922178375,under_circular,0.0,0.0,0.0
153276386-153276414-001,moderate_dysplastic,baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034895710163020954,over_circular,0.0,0.0,0.0
153314466-153314473-003,light_dysplastic,baseline,-0.10345607063229778,-0.014482505017959224,-0.08897356561433856,-9.289322137832642,-5.0883132219314575,-4.201008915901184,0.002469103121834154,-0.005163656313780879,0.007632759435615033,53.0,-245.0,298.0,-0.003103099728004266,0.017463454585625926,-0.020566554313630192,-0.0018921547274315387,0.010462785552175058,-0.012354940279606597,0.10345607063229778,0.014482505017959224,-0.12569656111790706,under_circular,0.0,0.0,0.0
153654869-153654880-001,severe_dysplastic,baseline,0.10490709700292133,-0.0037253367717828834,0.10863243377470422,28.82842707633972,4.301515698432922,24.5269113779068,-0.004174778859728501,0.04622776752216484,-0.05040254638189334,-17.0,135.0,-152.0,0.0025668634402508106,-0.015011250802515752,0.017578114242766563,0.0011035822935794304,-0.008423712747059442,0.009527295040638872,-0.10490709700292133,0.0037253367717828834,0.04290760769441915,over_circular,0.0,0.0,0.0
153655016-153655039-005,severe_dysplastic,baseline,-0.019158060448042802,0.005837620159911627,-0.02499568060795443,1.1715730428695679,1.1715731620788574,-1.1920928955078125e-07,-0.0028714571055976634,0.04292490381499858,-0.045796360920596246,-3.0,46.0,-49.0,0.0009412347239313723,-0.014633914190837483,0.015575148914768855,0.0005437048315775073,-0.002720230262197254,0.0032639350937747613,0.019158060448042802,-0.005837620159911627,-0.10088941209823865,under_circular,0.0,0.0,0.0
153655087-153655101-002,severe_dysplastic,baseline,-0.03302235573182444,0.0009299406375703478,-0.033952296369394785,-0.34314537048339844,0.4852811098098755,-0.8284264802932739,-0.00657270898889295,0.03731805480164696,-0.04389076379053991,-14.0,82.0,-96.0,0.003681921959858947,-0.020684464584002082,0.02436638654386103,0.0022042251841319915,-0.011963706576083588,0.01416793176021558,0.03302235573182444,-0.0009299406375703478,-0.28394663590905256,under_circular,0.0,0.0,0.0
153656862-153656873-001,light_dysplastic,baseline,-0.07004495439971714,-0.00983679814719518,-0.06020815625252196,-10.786797404289246,-4.6446616649627686,-6.142135739326477,-0.0011125036234958807,0.006697340265759688,-0.007809843889255569,6.0,24.0,-18.0,0.0021344950690358466,-0.007620009170162478,0.009754504239198325,0.0006499882183064187,-0.004823398339099061,0.00547338655740548,0.07004495439971714,0.00983679814719518,-0.10511377778911801,under_circular,0.0,0.0,0.0
153657121-153657160-001,severe_dysplastic,baseline,0.012371848560307153,-0.008136447302079186,0.02050829586238634,1.757359266281128,1.2720787525177002,0.48528051376342773,-0.0020727691421091876,0.04860583438591748,-0.05067860352802667,-3.0,80.0,-83.0,0.0001423172927971228,-0.0062225479476812895,0.006364865240478412,8.75466873129227e-05,-0.0052160536525632795,0.005303600339876202,-0.012371848560307153,0.008136447302079186,0.020919663525235777,over_circular,0.0,0.0,0.0
153659229-153659264-001,severe_dysplastic,baseline,-0.008525581049171782,0.002063779016683198,-0.01058936006585498,1.1715730428695679,1.1715729236602783,1.1920928955078125e-07,-0.00017420144082974653,0.00208716040779372,-0.0022613618486234666,-2.0,9.0,-11.0,0.000276230475932393,-0.0009821589447637225,0.0012583894206961155,0.0001933206352804362,-0.004560893293261037,0.004754213928541473,0.008525581049171782,-0.002063779016683198,-0.01863025465205015,under_circular,0.0,0.0,0.0
153697342-153697375-001,moderate_dysplastic,baseline,0.01567122325659054,0.0008046637038282567,0.014866559552762282,1.7573593854904175,1.1715736389160156,0.5857857465744019,-0.0007917625365121417,0.0007911232450009686,-0.0015828857815131103,-3.0,41.0,-44.0,0.0006200678469586718,-0.009356954855541777,0.009977022702500449,0.0005928710970636297,-0.003327096624337167,0.003919967721400797,-0.01567122325659054,-0.0008046637038282567,0.003663426625035049,over_circular,0.0,0.0,0.0
153697342-153697384-001,moderate_dysplastic,baseline,0.005414439200907339,0.0022710074876641784,0.003143431713243161,0.5857865810394287,0.5857865810394287,0.0,-0.0005195235401947995,0.0015567151793692835,-0.002076238719564083,-2.0,5.0,-7.0,0.00020621581467561434,-0.00021834175059509686,0.0004245575652707112,0.00017476592165466265,-0.001398874676001416,0.0015736405976560786,-0.005414439200907339,-0.0022710074876641784,0.013836923647533084,over_circular,0.0,0.0,0.0
153697726-153697736-001,light_dysplastic,baseline,-0.06490694218077131,0.003785806048079987,-0.0686927482288513,26.017244935035706,7.507579326629639,18.509665608406067,-0.0033977154988347746,0.01263925512538816,-0.016036970624222935,-46.0,165.0,-211.0,0.0028014163931495695,-0.00957392725536066,0.012375343648510229,0.002367697165402527,-0.008914770839322683,0.01128246800472521,0.06490694218077131,-0.003785806048079987,-0.08180633498532064,under_circular,0.0,0.0,0.0
153701009-153701019-002,light_dysplastic,baseline,-0.031839379568536774,-0.0035775589000540675,-0.028261820668482707,-7.272079825401306,-4.201011061668396,-3.07106876373291,0.0029864485124647677,-0.018818079038069757,0.021804527550534525,10.0,-133.0,143.0,-0.001073490373370456,0.011804577379172732,-0.012878067752543187,-0.0009557117265193149,0.010279124662751604,-0.011234836389270919,0.031839379568536774,0.0035775589000540675,-0.17099257103572008,under_circular,0.0,0.0,0.0
153701622-153701650-001,moderate_dysplastic,baseline,0.003848030377896161,0.0005355172356654725,0.0033125131422306886,0.5857865810394287,0.5857864618301392,1.1920928955078125e-07,-0.0026236254236114975,0.03652498138753402,-0.039148606811145514,1.0,-1.0,2.0,0.0004011244415519366,9.833451763996415e-05,0.00030278992391197246,0.00035352674792910044,0.0010821510745830931,-0.0007286243266539927,-0.003848030377896161,-0.0005355172356654725,0.09598891057150716,over_circular,0.0,0.0,0.0
153701949-153701958-001,light_dysplastic,baseline,0.04383798000743988,-0.0012832697292889383,0.04512124973672882,13.129943609237671,3.6741000413894653,9.455843567848206,-0.0025759101182118993,0.026926526637560233,-0.029502436755772132,-21.0,138.0,-159.0,0.0002887939798463801,-0.004378313792027466,0.004667107771873846,0.0007348381688655481,-0.0028779459038623667,0.003612784072727915,-0.04383798000743988,0.0012832697292889383,0.07220697509699703,over_circular,0.0,0.0,0.0
153702037-153702051-003,light_dysplastic,baseline,-0.028112528297706607,-0.003967378882051564,-0.024145149415655043,-6.4436516761779785,-4.301515579223633,-2.1421360969543457,-0.002740394978373528,-0.021262506375719137,0.01852211139734561,-11.0,112.0,-123.0,0.0010340679960219035,-0.009406642438449464,0.010440710434471367,0.0008054013329149567,-0.00712004724890325,0.007925448581818206,0.028112528297706607,0.003967378882051564,-0.17186630404940528,under_circular,0.0,0.0,0.0
153826963-153826970-001,severe_dysplastic,baseline,0.03423552441222888,0.0017293347816311755,0.032506189630597704,5.5147188901901245,3.757359504699707,1.7573593854904175,-0.02613386572050702,0.15863904439431775,-0.18477291011482477,-16.0,104.0,-120.0,0.002324251802431121,-0.014336323170210608,0.01666057497264173,0.002257447230531562,-0.01297183888178921,0.015229286112320772,-0.03423552441222888,-0.0017293347816311755,0.14710440386400514,over_circular,0.0,0.0,0.0
153826963-153826982-003,severe_dysplastic,baseline,0.008688479159232765,0.004090266371542417,0.004598212787690348,-0.5269098281860352,2.100504159927368,-2.6274139881134033,-0.006708494253967245,0.1546177405156377,-0.16132623476960495,-4.0,100.0,-104.0,0.00010666022119132368,-0.007758475098792905,0.007865135319984229,0.0004580594644408853,-0.008059000502818936,0.008517059967259821,-0.008688479159232765,-0.004090266371542417,-0.01335034384096423,under_circular,0.0,0.0,0.0
153827595-153827657-002,carcinoma_in_situ,baseline,0.00516297336479532,0.0044889167377389905,0.0006740566270563297,1.7573591470718384,2.0000003576278687,-0.24264121055603027,-0.0010256021033601126,0.05644457482983789,-0.057470176933198,3.0,-59.0,62.0,-0.00020740305703892403,0.00282943243027034,-0.003036835487309264,-0.00028324489670839004,0.004214260389333702,-0.004497505286042092,-0.00516297336479532,-0.0044889167377389905,0.08841057587411427,over_circular,0.0,0.0,0.0
153828877-153828902-002,severe_dysplastic,baseline,0.0072900760909374585,0.007597072594118126,-0.0003069965031806676,1.1715730428695679,1.4142128229141235,-0.24263978004455566,0.0012024588295873606,-0.05088450298581382,0.05208696181540118,-2.0,99.0,-101.0,0.00026772531255414567,-0.0063414440081892565,0.006609169320743402,0.00020863347743949046,0.00040350900206376217,-0.0001948755246242717,-0.0072900760909374585,-0.007597072594118126,0.024972657332049453,over_circular,0.0,0.0,0.0
153828952-153828970-001,severe_dysplastic,baseline,-0.02113054013417137,0.0030297035762618663,-0.024160243710433238,2.201009511947632,2.2010096311569214,-1.1920928955078125e-07,0.003619583853692543,0.19643570953627165,-0.1928161256825791,-5.0,101.0,-106.0,-0.00034484771741549736,-0.005922478697604205,0.005577630980188708,-0.0010630431849358857,-0.004653914110264279,0.0035908709253283932,0.02113054013417137,-0.0030297035762618663,-0.03952680736998904,under_circular,0.0,0.0,0.0
153828952-153829005-001,severe_dysplastic,baseline,0.03405250310882757,0.004052400685079172,0.030000102423748398,5.5147188901901245,4.100505828857422,1.4142130613327026,-0.023737123836084617,0.27654600894486236,-0.300283132780947,-9.0,114.0,-123.0,0.001163299879246793,-0.013492592617534549,0.014655892496781342,0.0013081252695944512,-0.015268084684074146,0.016576209953668597,-0.03405250310882757,-0.004052400685079172,-0.012486354069833894,under_circular,0.0,0.0,0.0
153828952-153829005-002,severe_dysplastic,baseline,-0.005555443406104477,0.0029460468971993503,-0.008501490303303827,2.3431460857391357,2.2010111808776855,0.1421349048614502,0.008748297742220412,-0.0021797155040763627,0.010928013246296775,-5.0,79.0,-84.0,0.0006142563325618466,-0.0018748429378810938,0.0024890992704429404,0.0007298950603021881,0.00024392101523440513,0.00048597404506778297,0.005555443406104477,-0.0029460468971993503,-0.029440581290671286,under_circular,0.0,0.0,0.0
153829664-153829672-001,light_dysplastic,baseline,0.005680335217120858,-0.005416535859614546,0.011096871076735404,2.8771963119506836,-7.30656886100769,10.183765172958374,0.003037824483547835,-0.011235950786999405,0.01427377527054724,46.0,93.0,-47.0,-0.0019187008653490656,-0.00018365538075493237,-0.0017350454845941332,-0.0013408640315882847,0.003630220487069735,-0.00497108451865802,-0.005680335217120858,0.005416535859614546,-0.060270406027360224,under_circular,0.0,0.0,0.0
153829745-153829768-001,severe_dysplastic,baseline,-0.06366449968544052,-0.008755602196712564,-0.05490889748872796,14.686291933059692,11.47308886051178,3.2132030725479126,-0.0011593100150329438,0.0003858569804394696,-0.0015451669954724134,-14.0,60.0,-74.0,0.00644964939020648,-0.028156583807839197,0.03460623319804568,0.0034764993861718385,-0.015153070128165469,0.018629569514337307,0.06366449968544052,0.008755602196712564,-0.46807736752089196,under_circular,0.0,0.0,0.0
153829745-153829768-003,severe_dysplastic,baseline,-0.02905614531140277,0.004622075531849457,-0.03367822084325223,5.272079110145569,1.9583699703216553,3.3137091398239136,0.017542769351615473,-0.015320302499704397,0.03286307185131987,-5.0,135.0,-140.0,0.0004958289537215776,-0.013561615593101983,0.014057444546823561,0.0007921893584580397,-0.008599204325708265,0.009391393684166305,0.02905614531140277,-0.004622075531849457,-0.043888791740677946,under_circular,0.0,0.0,0.0
