seed,cell_id,class,delta_nc_error,delta_foreground_dice,delta_nucleus_dice,delta_cytoplasm_dice,delta_circularity_error,delta_nucleus_area_error,delta_cytoplasm_area_error,baseline_nc_error,nc_aware_nc_error,baseline_foreground_dice,nc_aware_foreground_dice
20260804,148881729-148881744-001,light_dysplastic,0.022926730131096806,0.0016351335911665155,0.05735687787473909,-0.05408661069240617,-0.07099420276818802,-563.0,10922.0,0.020933240507394868,0.043859970638491674,0.8714801857943741,0.8731153193855407
20260804,148884702-148884710-002,light_dysplastic,0.09562485956414368,-0.13232209235311743,-0.1621678422951176,-0.10247634241111747,0.05036137116183048,1399.0,3750.0,0.012051092261893631,0.10767595182603731,0.9330799822114755,0.800757889858358
20260804,149014929-149015008-002,moderate_dysplastic,0.17900948361054292,-0.05852192666523803,-0.04205063423898592,-0.07499321909148998,0.02915943371811358,536.0,-55.0,0.43652532028767255,0.6155348038982155,0.5630608951961262,0.5045389685308882
20260804,149053423-149053447-001,light_dysplastic,0.23337508963161796,-0.08886445212403427,-0.07053866639186712,-0.1071902378562013,0.17418731353143357,846.0,2721.0,0.01042189929219317,0.24379698892381113,0.9221364327729702,0.8332719806489359
20260804,149054526-149054563-001,light_dysplastic,0.12671019348149504,-0.07621960917173543,-0.05653804109071214,-0.09590117725275871,-0.3180603071739515,728.0,-3.0,0.32281099525426277,0.4495211887357578,0.6970892964593065,0.6208696872875711
20260804,149056321-149056360-003,severe_dysplastic,0.04087219665548547,-0.005516226329983054,0.0025482580931183163,-0.013580710753084646,0.04502839380790313,147.0,541.0,0.051190766250362896,0.09206296290584837,0.929217448639784,0.9237012223098009
20260804,149056410-149056458-005,severe_dysplastic,-0.09604994412116086,-0.04190535437490228,-0.03729173752495085,-0.0465189712248536,-0.018290443050925642,54.0,12.0,0.14165026892299637,0.04560032480183551,0.8918064308951233,0.8499010765202211
20260804,149056785-149056813-002,severe_dysplastic,0.0888608575156592,-0.019749905842157522,0.007725341937589336,-0.04722515362190427,0.00661864867935702,30.0,312.0,0.10647969100373467,0.19534054851939386,0.9208025914372111,0.9010526855950536
20260804,149056933-149056982-005,severe_dysplastic,-0.020157325467060005,-0.007320003223853622,-0.01048788200237083,-0.004152124445336303,0.008432507577693982,38.0,-339.0,0.10341187173736421,0.08325454627030421,0.8884747242172211,0.8811547209933674
20260804,149057164-149057197-001,severe_dysplastic,-0.011253736814896165,-0.014817309793152766,0.006990560754444264,-0.0366251803407498,0.10855633807635051,-358.0,-348.0,0.026268763458581645,0.01501502664368548,0.7258395432086284,0.7110222334154757
20260804,149057812-149057847-002,moderate_dysplastic,-0.227607674892228,0.014985192769364275,0.027673943617454122,0.002296441921274428,0.011091506143228624,-300.0,-880.0,0.43464622121185337,0.20703854631962537,0.8096025570430949,0.8245877498124592
20260804,149058262-149058288-001,moderate_dysplastic,0.13094005032701012,-0.05662349408265699,-0.05451813856910992,-0.05872884959620406,-0.11275739382675565,331.0,827.0,0.12415003037120742,0.25509008069821754,0.8453456630986698,0.7887221690160128
20260804,149058262-149058288-003,moderate_dysplastic,-0.0555784033903263,0.01487555909197158,0.04354310097058034,-0.01379198278663718,0.002945416866344419,-208.0,-1087.0,0.09422571819221917,0.038647314801892874,0.8882731738312275,0.9031487329231991
20260804,149059215-149059228-001,light_dysplastic,-0.051620499081333135,0.17204774698962133,0.29815657423734576,0.0459389197418969,-0.20824159849324836,-629.0,-1821.0,0.06508064023602479,0.013460141154691657,0.7285654976989376,0.900613244688559
20260804,149061548-149061568-002,severe_dysplastic,0.058517207706409,-0.006669603422414183,0.007359303438427389,-0.020698510283255644,-0.008388356736628744,-36.0,351.0,0.022532980657582802,0.0810501883639918,0.8861633545717622,0.879493751149348
20260804,149061666-149061699-001,moderate_dysplastic,0.012693031369637231,-0.03268701109590255,-0.0012015810276679861,-0.06417244116413712,0.001587105624060836,20.0,211.0,0.09915442157508553,0.11184745294472276,0.908020050937417,0.8753330398415144
20260804,149061666-149061726-001,light_dysplastic,-0.06754825484222898,0.03307862910617043,0.04654054039290878,0.019616717819432195,-0.006676469694438025,-233.0,-1011.0,0.13965050161004244,0.07210224676781346,0.8694937164418293,0.9025723455479997
20260804,149062593-149062608-001,moderate_dysplastic,0.137818815720681,-0.012227571514312419,-0.002829958645522046,-0.021625184383102902,0.04712315663295974,-498.0,616.0,0.4997017449620519,0.6375205606827329,0.7885327061783982,0.7763051346640858
20260804,149096927-149096943-002,severe_dysplastic,-0.013790797057130488,0.01786595567697269,0.07416998418839471,-0.03843807283444933,0.03724540163286816,-347.0,801.0,1.5564177347712822,1.5426269377141517,0.5794234547070145,0.5972894103839872
20260804,149099398-149099421-001,light_dysplastic,-0.008150535878899967,0.037000614855674074,0.019733705265169377,0.05426752444617877,0.0230737431667718,-211.0,96.0,0.034578076958059256,0.02642754107915929,0.8201404027683654,0.8571410176240395
20260804,149099502-149099544-001,moderate_dysplastic,0.2044691830071771,-0.076080954815549,-0.10321531375848514,-0.04894659587261285,0.2455736399595691,1333.0,1351.0,0.01771208184072398,0.22218126484790107,0.9233214243527607,0.8472404695372117
20260804,149101620-149101650-002,moderate_dysplastic,-0.15092902318542634,-0.021872845928910367,0.007152299420211672,-0.050897991278032295,0.010252105118952581,56.0,-911.0,0.16060964728577587,0.009680624100349533,0.8865160732006119,0.8646432272717015
20260804,149102510-149102527-003,moderate_dysplastic,0.03253858390807851,0.0007698387689030195,0.016379446171223333,-0.014839768633417294,0.08406235428737274,11.0,142.0,0.04769588855458318,0.08023447246266169,0.8487569761271034,0.8495268148960065
20260804,149105131-149105155-002,severe_dysplastic,0.22433717249990215,-0.03873405486310033,-0.015438844398552032,-0.06202926532764841,0.02972108106814808,95.0,526.0,0.10862585935635882,0.33296303185626097,0.9293907865079591,0.8906567316448588
20260804,149105131-149105155-003,severe_dysplastic,0.514635718891038,-0.06827447225484784,-0.04007261277954788,-0.09647633173014791,0.014296426896315051,140.0,346.0,0.6148742643124665,1.1295099832035045,0.7552804063614824,0.6870059341066346
20260804,149105131-149105205-002,moderate_dysplastic,-0.008143882045386241,0.02402595067048996,0.07601228337352672,-0.027960382032546693,-0.0073833173655381,-269.0,813.0,0.2819572486420666,0.2738133665966804,0.7541413403644526,0.7781672910349425
20260804,149143370-149143378-002,carcinoma_in_situ,0.08864425260812236,-0.0655904989607583,-0.02660254715666821,-0.1045784507648484,0.03103566918402728,213.0,21.0,0.288303718514606,0.3769479711227284,0.6179082318119355,0.5523177328511772
20260804,149143469-149143479-002,severe_dysplastic,0.07208403253767648,-0.06160661919311983,0.033506758185768426,-0.1567199965720082,-0.02475942233252959,71.0,766.0,0.10948271699769552,0.181566749535372,0.8962582806024568,0.834651661409337
20260804,149146635-149146651-001,carcinoma_in_situ,-0.23088691651656856,-0.02066926415277781,-0.006300715179290317,-0.035037813126265416,0.01655888030184971,-10.0,-443.0,0.37509244670246633,0.14420553018589777,0.8527258403753004,0.8320565762225226
20260804,149146886-149146936-002,carcinoma_in_situ,-0.3696421842273614,-0.033505917620963,-0.0031599389727464677,-0.06385189626917953,0.009226248188917374,19.0,-457.0,0.6515931756464366,0.2819509914190752,0.8426856635987112,0.8091797459777482
20260804,149147848-149147864-001,carcinoma_in_situ,0.28850023917177625,-0.4056479430358789,-0.6347042496134796,-0.17659163645827824,0.05803609717176844,1914.0,-622.0,0.2546068432715791,0.5431070824433554,0.8395096243926665,0.4338616813567876
20260804,149148124-149148181-001,carcinoma_in_situ,-0.05659056709659871,-0.005977272449302351,0.0048540511448587065,-0.01680859604346341,0.016556231173953884,2.0,-394.0,0.1658793143962014,0.1092887472996027,0.8949818020517467,0.8890045296024444
20260804,149148124-149148181-004,carcinoma_in_situ,0.22082394108933978,-0.032575637551839565,-0.009280381796488824,-0.055870893307190306,-0.015947105719451682,117.0,283.0,0.302467067925141,0.5232910090144808,0.8775066491852407,0.8449310116334011
20260804,149181806-149181819-002,severe_dysplastic,-0.23402817041668933,-0.022141794410014848,-0.0029215078902858904,-0.041362080929743916,-0.0017971118471508118,58.0,-745.0,0.23556842655502064,0.0015402561383313085,0.906950364794231,0.8848085703842161
20260804,149182550-149182571-003,carcinoma_in_situ,0.06136068587688093,-0.005568939719358346,0.005530422851380279,-0.01666830229009686,0.008504466096967311,-31.0,697.0,0.04514625513408843,0.10650694101096936,0.9346024978963359,0.9290335581769775
20260804,149182550-149182608-002,carcinoma_in_situ,-0.14627701114963887,-0.0793472561144205,-0.11305407095984321,-0.04564044126899791,0.017249284068378112,546.0,-610.0,0.39025686231909995,0.24397985116946108,0.827620730526542,0.7482734744121214
20260804,149182550-149182608-005,carcinoma_in_situ,0.0007778889635960962,-0.07195575954025579,-0.07615082788885796,-0.06776069119165351,0.19029542742936445,-92.0,-75.0,0.031400934456683016,0.03217882342027911,0.8328820687848106,0.7609263092445548
20260804,149182657-149182667-002,carcinoma_in_situ,0.09247841946919638,0.0041142514525468465,0.011978321238016898,-0.003749818332923205,0.03299303170675816,-85.0,999.0,0.1964841621069307,0.2889625815761271,0.8277226021265782,0.8318368535791251
20260804,149185405-149185423-002,carcinoma_in_situ,-0.05424876749039864,0.026564513079946006,0.05570152669417183,-0.0025725005342797647,0.031109947529505688,-514.0,266.0,4.079350423138848,4.02510165564845,0.6096368879930126,0.6362014010729586
20260804,149185604-149185629-001,carcinoma_in_situ,-0.12133831520491589,0.030044274912997437,0.01662708565755744,0.043461464168437325,-0.006576918193421766,-119.0,-205.0,1.5086575664364148,1.387319251231499,0.6539697623824636,0.6840140372954611
20260804,149185698-149185721-004,carcinoma_in_situ,-0.30690681534983777,0.011204259243816517,0.01116206315676882,0.011246455330864324,0.006449137776639247,-64.0,-212.0,0.6409223098537173,0.3340154945038796,0.7870119667612541,0.7982162260050706
20260804,149185850-149185864-001,carcinoma_in_situ,-0.11470512714701009,0.045484318488105524,0.030526415863943,0.060442221112268046,0.021164132218908782,-135.0,-344.0,0.35667991487350503,0.24197478772649494,0.8116347511579131,0.8571190696460186
20260804,149187049-149187073-001,carcinoma_in_situ,-0.16837079690100198,-0.06455208264893098,-0.02401201315819612,-0.10509215213966583,0.0031268592623895364,128.0,94.0,0.2733718671084393,0.10500107020743732,0.881439888643006,0.8168878059940751
20260804,149315229-149315291-003,severe_dysplastic,-0.4280413752504475,-0.011440202165669544,0.012382891508683103,-0.0352632958400223,0.026915455454247006,-315.0,-669.0,0.49040166589091605,0.06236029064046855,0.8488111690352658,0.8373709668695962
20260804,149315960-149315967-001,moderate_dysplastic,0.0738634438150354,0.06654526901583824,0.10775662493623417,0.025333913095442417,-0.4324342488650996,-1644.0,4224.0,0.2558518000599307,0.3297152438749661,0.7179700853110568,0.784515354326895
20260804,149316117-149316122-002,carcinoma_in_situ,0.4649835208494426,-0.09972854651815755,-0.06075238721087772,-0.13870470582543726,0.1584145882644955,147.0,390.0,0.2720389677654027,0.7370224886148453,0.8348722326290913,0.7351436861109337
20260804,149316426-149316462-001,carcinoma_in_situ,-0.14107315289843259,-0.007937774656627705,0.005552565509270968,-0.021428114822526267,0.0667617416227998,67.0,-18.0,0.15724716652136017,0.016174013622927585,0.8825109940426911,0.8745732193860634
20260804,149317002-149317010-001,severe_dysplastic,0.22531627289947176,-0.07347935932332716,-0.04911912349059511,-0.09783959515605922,0.062077495251944614,145.0,200.0,0.09591634386698922,0.321232616766461,0.908928737507301,0.8354493781839738
20260804,149317114-149317152-004,carcinoma_in_situ,0.08130662665569188,0.006051535268549069,0.00846437976294978,0.0036386907741481345,0.0011100384537173769,-18.0,71.0,0.0023564809681696497,0.08366310762386153,0.8510710108851869,0.857122546153736
20260804,149317204-149317230-001,severe_dysplastic,-0.024824114792999286,-0.019865990175894077,-0.021075018306289994,-0.01865696204549816,-0.03717506523090941,284.0,-289.0,0.11197807890279399,0.0871539641097947,0.8976018928903747,0.8777359027144807
20260804,149788716-149788727-003,light_dysplastic,0.03155945756478051,-0.007944330472081984,-0.019589791472144458,0.0037011305279803786,-0.049481014179565075,-202.0,-454.0,0.03736620706439309,0.0689256646291736,0.8873803413907664,0.8794360109186844
20260804,153276386-153276405-004,moderate_dysplastic,0.014453266295854694,-0.010438134086886985,0.0025263187913889817,-0.023402586965162953,-0.0022708853533803808,-31.0,427.0,0.08270865113430959,0.09716191743016428,0.8892482554210414,0.8788101213341544
20260804,153314759-153314767-002,light_dysplastic,0.04516059886558499,-0.012305390691734863,0.01791031033924262,-0.042521091722712456,-0.01310584232166112,-163.0,706.0,0.07214544301563708,0.11730604188122207,0.8986966961441661,0.8863913054524313
20260804,153314857-153314882-002,light_dysplastic,0.08891910751037674,-0.031596323168103124,-0.024335182731857197,-0.03885746360434894,0.044217324052087004,890.0,40.0,0.02723605165278875,0.11615515916316549,0.9036451489375241,0.872048825769421
20260804,153314956-153314985-001,severe_dysplastic,-0.1245728206369543,-0.01717892263144538,0.0033886813328710685,-0.03774652659576161,-0.00261418311145023,-35.0,414.0,0.15753804578458985,0.03296522514763556,0.8729427128194296,0.8557637901879842
20260804,153315615-153315624-002,severe_dysplastic,0.09089474665390895,-0.03751200062370641,-0.008346921431923837,-0.0666770798154891,-0.007097820835886504,82.0,660.0,0.3868322813124282,0.47772702796633715,0.8825505215263987,0.8450385209026923
20260804,153354589-153354597-001,light_dysplastic,-0.017803452705901945,-0.006682953903590305,0.01849776708852835,-0.03186367489570896,-0.06015427628357789,-516.0,813.0,0.2146121624101484,0.19680870970424647,0.8042527614903161,0.7975698075867258
20260804,153654325-153654351-002,severe_dysplastic,-0.06458579833602163,-0.05831166067165161,-0.0196450767189964,-0.0969782446243066,-0.011796729305240783,12.0,-44.0,0.1326022378371403,0.06801643950111869,0.8846793503852204,0.8263676897135688
20260804,153654325-153654360-003,severe_dysplastic,-0.010357969999644001,0.00012454295413388827,0.11277653599074278,-0.11252745008247478,0.012020526990109803,-270.0,1150.0,0.21673696012439755,0.20637899012475355,0.7365283629034864,0.7366529058576203
20260804,153657257-153657289-002,light_dysplastic,0.04885331892248468,-0.00722409872919072,0.007141555717556924,-0.021589753175938364,-0.022050344397642196,-71.0,567.0,0.12166851253339483,0.1705218314558795,0.9275933984666882,0.9203692997374975
20260804,153657698-153657708-001,light_dysplastic,0.04325733887825073,-0.0024036902187565268,0.013021623343287714,-0.017829003780800767,-0.03694813832198174,172.0,2652.0,0.004265112717692865,0.04752245159594359,0.9259809124062518,0.9235772221874953
20260804,153659229-153659243-003,severe_dysplastic,-0.10808293630947774,0.06990514819313531,0.05596008993245216,0.08385020645381858,-0.0940160021109191,-223.0,18.0,0.15327571955620367,0.04519278324672593,0.7980059525589749,0.8679111007521102
20260804,153697342-153697366-001,moderate_dysplastic,-0.04658044034335118,-0.017904409288249212,-0.0011303462361414995,-0.034678472340356925,0.006603206071248979,7.0,218.0,0.11809998921396936,0.07151954887061818,0.8901491764251426,0.8722447671368934
20260804,153701139-153701148-001,light_dysplastic,-0.011486063839836858,0.0041961905864640325,0.016783425141691177,-0.00839104396876289,-0.0010317361373574085,-232.0,-70.0,0.034813919988490094,0.023327856148653237,0.9506389156813893,0.9548351062678533
20260804,153826963-153826976-001,severe_dysplastic,-0.07504007528324819,0.0355715341043179,0.012215911592480144,0.05892715661615566,-0.03253722122440483,-80.0,-465.0,0.28710868407947376,0.21206860879622558,0.7877795874533118,0.8233511215576297
20260804,153827595-153827664-001,carcinoma_in_situ,-0.13003986066594808,0.024175457365486985,0.019912336354211302,0.02843857837676278,-0.029882006236385317,-138.0,86.0,0.19004100584738515,0.060001145181437066,0.7933023488606429,0.8174778062261299
20260804,153828877-153828897-001,severe_dysplastic,-0.10276796979876635,0.040163574053449946,0.017563577221453297,0.0627635708854466,0.0024536357393127872,-143.0,-645.0,0.19602193975043125,0.0932539699516649,0.7888621514480065,0.8290257255014565
20260804,153829063-153829073-001,severe_dysplastic,0.30348255553903813,-0.04516913529151623,0.004862680111403117,-0.09520095069443568,-0.010790071894937636,-95.0,391.0,0.026230974184682898,0.32971352972372103,0.8856699574298792,0.840500822138363
20260804,153829063-153829073-002,severe_dysplastic,-0.008490356347532035,0.05667936778496796,0.02253565926013401,0.09082307630980196,-0.05305240353409513,-86.0,-61.0,0.16832093151653682,0.15983057516900478,0.6852328664025471,0.7419122341875151
20260804,153829664-153829678-001,moderate_dysplastic,-0.12991376028295254,0.0055391520193639465,0.029185902116310003,-0.01810759807758211,-0.008098629047932016,-311.0,-850.0,0.3406623004526693,0.21074854016971678,0.8090793137912786,0.8146184658106426
20260804,153831426-153831438-001,carcinoma_in_situ,-0.11873020399433765,0.014562979733928838,0.0046116696973650395,0.024514289770492748,-0.0865788439407742,-75.0,-21.0,3.661086590229595,3.5423563862352574,0.7241454692421578,0.7387084489760867
20260804,153831471-153831479-001,carcinoma_in_situ,0.3056874474249929,0.03411211130301617,0.00594242709481041,0.06228179551122193,-0.06306759448829014,-133.0,43.0,0.6952701663897638,1.0009576138147567,0.7877997601918465,0.8219118714948627
20260804,153915316-153915330-003,severe_dysplastic,0.10546785061026309,-0.03318719616389876,-0.019228344495371585,-0.04714604783242593,0.0073215146145603205,54.0,1057.0,0.15835931042581414,0.26382716103607723,0.8747022307841472,0.8415150346202485
20260804,153956040-153956058-006,normal_columnar,-0.026654982544721095,-0.03288240803649978,-0.03373005608653101,-0.03203475998646865,-0.0001364476650048685,106.0,-55.0,0.03650210864328579,0.009847126098564696,0.7954016676710178,0.762519259634518
20260804,153956444-153956458-001,normal_columnar,-0.11419838375941066,0.0060454786495443,0.012993043514648361,-0.0009020862155597609,0.03042523175802636,-187.0,-393.0,0.25546220081420784,0.14126381705479718,0.7125443546035082,0.7185898332530525
20260804,153956444-153956458-003,normal_columnar,0.027036660187092165,-0.14028313353847344,-0.15317720992358053,-0.12738905715336624,-0.006544510812082016,393.0,40.0,0.06072272002299994,0.08775938021009211,0.8437257530001244,0.703442619461651
20260804,153958345-153958364-001,normal_columnar,0.14570158840810632,0.0018029912234143186,0.022977355786942377,-0.01937137334011374,0.01372314449749612,27.0,144.0,0.10873490605385505,0.25443649446196137,0.8289502277969462,0.8307532190203605
20260804,153958547-153958572-003,normal_columnar,0.13511960733249695,-0.016097752780366625,0.006994116648303739,-0.03918962220903688,-0.1406570237524828,-24.0,200.0,0.33910745529653474,0.4742270626290317,0.8037679952502362,0.7876702424698696
20260804,153958547-153958572-004,normal_columnar,0.39970844121008564,-0.14099929875756945,-0.048519565652377694,-0.2334790318627611,0.05207469020756428,-40.0,453.0,0.26245408084457666,0.6621625220546623,0.8773315195788935,0.7363322208213241
20260804,157181146-157181197-003,normal_columnar,0.03704841542553794,0.024047784404787165,0.009502414079856969,0.03859315472971725,0.05130222148548347,-62.0,-5.0,0.11376038573364922,0.15080880115918716,0.8235703758360939,0.8476181602408811
20260804,157181387-157181418-001,normal_superficiel,-0.0012321240736281828,0.009901098494906502,0.03557579742450723,-0.015773600434694224,-0.06820533632756498,-52.0,-5256.0,0.0023214227724698087,0.0010892986988416259,0.8712819823549425,0.881183080849849
20260804,157183412-157183656-001,normal_intermediate,0.031146745454954137,-0.13163261024990092,-0.24502199256086443,-0.01824322793893729,0.012669923868408595,822.0,-93.0,0.0007660620700520003,0.03191280752500614,0.9435803788079918,0.8119477685580909
20260804,157183828-157183887-001,normal_intermediate,-0.0022920378789129045,-0.025743618357453646,0.003602244738467042,-0.055089481453374445,-0.023638556624072327,111.0,4392.0,0.0053315599816553955,0.003039522102742491,0.9174960215624139,0.8917524032049603
20260804,157184850-157184920-001,normal_columnar,-0.043087103081451195,-0.043422025660632024,-0.0230020717298266,-0.06384197959143745,0.06389142419501159,115.0,173.0,0.04614117458524919,0.003054071503797995,0.8829299546536868,0.8395079289930548
20260804,157185164-157185177-001,normal_superficiel,0.0003631866288415723,-0.006658301651356169,0.004331368323472806,-0.017647971626185255,0.05254845905243122,-9.0,3222.0,0.0005883575429858831,0.0009515441718274554,0.9270685306109512,0.920410228959595
20260804,157222647-157222660-001,normal_intermediate,0.017401070281514434,-0.12937024890796134,-0.20802535626292273,-0.05071514155299994,-0.013850864644584071,800.0,749.0,0.009579062380968738,0.026980132662483173,0.9224296428236126,0.7930593939156513
20260804,157223394-157223428-001,normal_intermediate,7.843283190111378e-05,-0.034232011283977015,-0.009437327460529166,-0.059026695107424976,8.829580914004875e-05,-19.0,5367.0,0.001118012496311837,0.0011964453282129507,0.9596450451651212,0.9254130338811442
20260804,157223735-157223751-001,normal_superficiel,0.0006230649817081423,-0.026210088757731675,-0.024226713372470732,-0.028193464142992508,-0.035779445005413635,27.0,108.0,0.0018767021940563943,0.0024997671757645366,0.9046649799338706,0.878454891176139
20260804,157224172-157224207-003,normal_columnar,-0.06829234552746494,-0.0647064974991699,-0.1708845698160718,0.041471574817732115,-0.04908302341466175,401.0,-1008.0,0.09287032255049335,0.024577977023028413,0.8028457298601468,0.7381392323609769
20260804,157224297-157224320-001,normal_superficiel,0.0001143363020942173,-0.021316671205834692,-0.014271165605638458,-0.028362176806030814,-0.004078529341187687,-21.0,4316.0,0.0019246088919887333,0.0020389451940829506,0.9252746899720748,0.9039580187662402
20260804,157224352-157224395-001,normal_superficiel,0.001908504765524861,-0.08620203146037275,-0.06184158742652568,-0.11056247549421971,0.04330246400750942,94.0,27077.0,0.0011560398045425118,0.003064544570067373,0.9205848132084012,0.8343827817480285
20260804,157227461-157227503-001,normal_columnar,-0.011941168542495217,-0.007990203721535138,0.008026310105135881,-0.024006717548206047,-0.0026443860948272002,-36.0,-77.0,0.14370658406831144,0.13176541552581622,0.8588406049001724,0.8508504011786373
20260804,157227461-157227503-002,normal_columnar,-0.025384045300711144,0.007773924719529868,-0.024554219852031656,0.0401020692910915,-0.013780045661966112,191.0,-305.0,0.049236486707882055,0.02385244140717091,0.8777893907529069,0.8855633154724367
20260804,157267059-157267072-004,normal_columnar,-0.07510646952854538,-0.01724297942802122,-0.008089949266419816,-0.026396009589622516,0.022433415370653464,13.0,-152.0,0.10501488379848267,0.02990841426993729,0.850544708845544,0.8333017294175228
20260804,157267647-157267732-001,normal_superficiel,-0.0011105219678745788,-0.0509859932957375,-0.08009806444586909,-0.021873922145605684,0.0035512815297791267,-23.0,-186.0,0.003200722212693994,0.002090200244819415,0.9306435374175712,0.8796575441218337
20260804,158986813-158986820-002,normal_columnar,-0.0683064242773842,0.057044424716266584,0.06260093204748252,0.05148791738505065,0.00039058091082166957,-111.0,-654.0,0.0894035434656717,0.021097119188287494,0.8133666237036972,0.8704110484199638
20260804,158987453-158987462-001,normal_superficiel,0.009377389662023892,-0.1542055606099202,-0.30246210480495994,-0.005949016414880437,0.010630968615991332,670.0,-4813.0,0.004214634870480023,0.013592024532503915,0.8729145227902779,0.7187089621803577
20260804,158987493-158987499-001,normal_superficiel,-0.0028435342111186555,0.00296375623755174,-0.005663714734002845,0.011591227209106325,-0.04115088726034266,1.0,-3712.0,0.004201980831402798,0.0013584466202841428,0.9182365472102676,0.9212003034478193
20260804,158987493-158987505-001,normal_superficiel,-0.009517962284316457,0.028041791597116505,-0.07390311335497057,0.1299866965492037,0.010873431386769217,171.0,-12307.0,0.03116041354709665,0.021642451262780193,0.6201036536782369,0.6481454452753534
20260804,204870926-204870933-002,light_dysplastic,0.03759907792730566,-0.011067725890075653,-0.00796519926339223,-0.014170252516759074,0.0008509474566016362,148.0,37.0,0.10748818536832239,0.14508726329562804,0.7770386138861255,0.7659708879960498
20260804,209522940-209522991-001,normal_intermediate,-0.0013429756803819276,-0.01905872265128583,-0.02094892845719154,-0.017168516845380122,0.010525033374554016,-10.0,786.0,0.0014413661921939477,9.839051181202013e-05,0.9644846739554149,0.9454259513041291
20260804,209565409-209565466-001,normal_intermediate,-0.0027351574706786265,0.024376101566999875,0.017880769195914747,0.030871433938085002,0.04765143984230591,-78.0,-3617.0,0.007654676943306585,0.004919519472627958,0.9088325536856945,0.9332086552526944
20260804,209565698-209565729-001,normal_intermediate,0.005241304718023976,-0.00949548389466448,-0.014732951217425017,-0.004258016571903944,-0.0351251656187756,207.0,3817.0,0.010032798805940369,0.015274103523964345,0.852389010868103,0.8428935269734386
20260805,148497676-148497704-001,light_dysplastic,0.044132105282390366,-0.054636554754887934,0.02083608882030097,-0.13010919833007684,-0.03905623752327625,-197.0,1076.0,0.09322850363745383,0.1373606089198442,0.9173861324114836,0.8627495776565957
20260805,148499274-148499302-001,light_dysplastic,-0.01313670767697872,-0.004349378346329091,-0.014576286350912349,0.005877529658253944,0.009074796433814813,-136.0,153.0,0.01703472515437013,0.003898017477391408,0.9206901323637788,0.9163407540174497
20260805,148499383-148499424-002,light_dysplastic,-0.12980741209099148,0.030915861399713584,-0.004229179875019917,0.06606090267444709,-0.07947316133298732,-241.0,-1147.0,0.2822537821898389,0.1524463700988474,0.7804134952376964,0.81132935663741
20260805,148500154-148500165-001,light_dysplastic,-0.03298875871635554,-0.017789878755207322,-0.012287010526462416,-0.02329274698395234,0.07947969958254542,-212.0,-330.0,0.3324876909609278,0.29949893224457225,0.7267500532861948,0.7089601745309875
20260805,148503400-148503424-001,light_dysplastic,-0.06470166900302893,0.06337764351512731,0.07370230500696806,0.053052982023286566,0.0781957353592207,-714.0,-1290.0,0.10807142983861098,0.043369760835582055,0.8274174480732216,0.8907950915883489
20260805,148503900-148503914-001,light_dysplastic,-0.4339474921968616,-0.0590368822531927,-0.08873002339851266,-0.029343741107872634,0.1697561400429729,583.0,-765.0,0.6341311979661648,0.20018370576930322,0.742890807702957,0.6838539254497643
20260805,148719308-148719348-002,light_dysplastic,-0.036874872976150885,-0.009078404354760483,-0.011499639080591595,-0.006657169628929371,0.0010063272085901742,27.0,-60.0,0.22200362991266198,0.1851287569365111,0.8872799438454901,0.8782015394907297
20260805,148881729-148881744-001,light_dysplastic,0.015337004813298888,-0.0610657372014759,-0.015543141849139186,-0.10658833255381261,0.05675288817542734,178.0,1477.0,0.0030741058120537512,0.01841111062535264,0.9120111396893239,0.850945402487848
20260805,148884702-148884710-002,light_dysplastic,-0.04997622629833226,0.06824439556777495,0.10730077366445057,0.029188017471099337,-0.15098239378133516,-1075.0,-294.0,0.08346495035221746,0.0334887240538852,0.8577573968903063,0.9260017924580812
20260805,149014929-149015008-002,moderate_dysplastic,-0.16633797821533902,0.12569549198968477,0.0923554110658743,0.15903557291349518,0.1686764595904367,-1210.0,285.0,0.6625843991802615,0.49624642096492244,0.4974941423582514,0.6231896343479362
20260805,149053423-149053447-001,light_dysplastic,0.10164618692890104,-0.018077737429311513,0.028521960837887383,-0.06467743569651052,-0.04695789328388578,-398.0,1458.0,0.004426429164432977,0.10607261609333402,0.905602537258759,0.8875247998294475
20260805,149054526-149054563-001,light_dysplastic,-0.4263067052941801,0.17021930698500198,0.18828850749979376,0.1521501064702102,-0.35710488248695343,-1945.0,1327.0,0.44067225233580104,0.014365547041620963,0.6729427602644988,0.8431620672495008
20260805,149056321-149056360-003,severe_dysplastic,-0.006623905206837255,0.00020855615451653708,0.004078693248267151,-0.003661580939234188,0.004571062690321814,-116.0,150.0,0.07106562011484246,0.06444171490800521,0.9303517505232709,0.9305603066777874
20260805,149056410-149056458-005,severe_dysplastic,-0.17006873589280058,0.03803931175318076,0.05079777766476812,0.025280845841593513,-0.12380754497165014,-102.0,-104.0,0.27321435700882346,0.10314562111602288,0.8492436743579304,0.8872829861111111
20260805,149056785-149056813-002,severe_dysplastic,-0.008232875624135327,0.007879940615231562,0.0015108489879132048,0.01424903224255003,-0.02550750600819829,40.0,-110.0,0.08059613780330055,0.07236326217916522,0.9308066451301776,0.9386865857454092
20260805,149056933-149056982-005,severe_dysplastic,0.004888006139009193,-0.00644249761571114,-0.011897997782256198,-0.0009869974491660827,-0.02494408073814902,50.0,-80.0,0.0847985896254071,0.08968659576441629,0.8958618356997137,0.8894193380840025
