split,cell_id,class,seed,model,degradation,severity,clean_foreground_dice,degraded_foreground_dice,delta_foreground_dice,clean_nucleus_dice,degraded_nucleus_dice,delta_nucleus_dice,clean_cytoplasm_dice,degraded_cytoplasm_dice,delta_cytoplasm_dice,clean_nc_absolute_error,degraded_nc_absolute_error,delta_nc_absolute_error,clean_circularity_absolute_error,degraded_circularity_absolute_error,delta_circularity_absolute_error,clean_nucleus_area_absolute_error,degraded_nucleus_area_absolute_error,delta_nucleus_area_absolute_error,clean_cytoplasm_area_absolute_error,degraded_cytoplasm_area_absolute_error,delta_cytoplasm_area_absolute_error
calibration,149096505-149096567-001,moderate_dysplastic,20260803,baseline,gaussian_blur,3,0.6896871684999406,0.6822164425070154,-0.007470725992925198,0.6581795035009548,0.628387840843562,-0.029791662657392748,0.7211948334989263,0.7360450441704689,0.014850210671542574,0.027449659856403685,0.09762544571419779,0.0701757858577941,0.445613615008103,0.3921597441465723,-0.053453870861530695,2191,3333,1142,5033,4735,-298
calibration,149098972-149098988-001,severe_dysplastic,20260803,baseline,gaussian_blur,2,0.8647875921792647,0.8564709275290465,-0.008316664650218186,0.8989740914623544,0.8885464817668207,-0.01042760969553369,0.8306010928961749,0.8243953732912723,-0.006205719604902571,0.04494172298039434,0.051501306610859277,0.006559583630464938,0.07669063163971412,0.16671802802323066,0.09002739638351653,121,211,90,329,227,-102
calibration,149101437-149101456-001,moderate_dysplastic,20260803,baseline,gaussian_noise,20,0.8191191397177828,0.8223434102021494,0.003224270484366576,0.943864229765013,0.9336709847082887,-0.010193245056724365,0.6943740496705525,0.71101583569601,0.016641786025457517,0.19530151089155823,0.209794974593411,0.014493463701852782,0.0005677248572862892,0.2099990658005284,0.20943134094324212,150,307,157,7831,7158,-673
calibration,149101437-149101456-001,moderate_dysplastic,20260803,baseline,gaussian_noise,30,0.8191191397177828,0.8130964919248018,-0.006022647792981006,0.943864229765013,0.9234698889871303,-0.020394340777882713,0.6943740496705525,0.7027230948624734,0.008349045191920923,0.19530151089155823,0.21817473814989574,0.022873227258337514,0.0005677248572862892,0.2076385994062777,0.20707087454899142,150,395,245,7831,7394,-437
calibration,149101620-149101650-003,moderate_dysplastic,20260803,baseline,gaussian_noise,20,0.8023253920544086,0.797693101208837,-0.004632290845571596,0.9443099273607748,0.9328779328779329,-0.011431994482841934,0.6603408567480423,0.6625082695397411,0.002167412791698742,0.2838674466825072,0.305356357674073,0.0214889109915658,0.09001429721678211,0.16661240221551293,0.07659810499873082,263,24,-239,2647,2373,-274
calibration,149101894-149101909-001,severe_dysplastic,20260803,baseline,gaussian_noise,10,0.8137224132024368,0.8142048103805479,0.00048239717811116023,0.9138950480413895,0.9036918138041734,-0.010203234237216141,0.7135497783634839,0.7247178069569223,0.011168028593438462,0.10424126810054901,0.2308382228364193,0.1265969547358703,0.12690937818931697,0.00941696721082036,-0.11749241097849661,174,254,80,931,1266,335
calibration,149101894-149101909-002,severe_dysplastic,20260803,baseline,gaussian_blur,1,0.48169610917175254,0.47361551096378196,-0.00808059820797058,0.5170004657661854,0.5329038196042338,0.015903353838048417,0.4463917525773196,0.4143272023233301,-0.03206455025398952,1.9911628347052701,2.016679651656019,0.0255168169507487,0.21848525197396806,0.1906535889258728,-0.027831663048095256,775,749,-26,770,896,126
calibration,149101894-149101909-002,severe_dysplastic,20260803,baseline,gaussian_blur,3,0.48169610917175254,0.47766818751575,-0.00402792165600252,0.5170004657661854,0.5599259602036094,0.042925494437423994,0.4463917525773196,0.3954104148278906,-0.050981337749429034,1.9911628347052701,2.0810170991015724,0.08985426439630229,0.21848525197396806,0.09219623221993423,-0.12628901975403384,775,761,-14,770,1096,326
calibration,149102510-149102519-002,moderate_dysplastic,20260803,baseline,gaussian_blur,3,0.887580261980434,0.8782645782982132,-0.009315683682220799,0.9243373493975904,0.9248554913294798,0.000518141931889371,0.8508231745632776,0.8316736652669466,-0.01914950929633097,0.18117088991526092,0.2156715748412656,0.034500684926004666,0.04763666879298256,0.0530445176524349,0.0054078488594523355,286,284,-2,819,1197,378
calibration,149147060-149147075-003,carcinoma_in_situ,20260803,baseline,gaussian_blur,2,0.85913535491933,0.8571557930110562,-0.0019795619082738636,0.9635220125786164,0.9600126442231706,-0.0035093683554457966,0.7547486972600437,0.7542989417989417,-0.00044975546110193054,0.24397044960657976,0.2820235180722038,0.03805306846562406,0.030244455129330272,0.03249998867203763,0.0022555335427073553,102,135,33,577,676,99
