case_type,rank,seed,cell_id,class,delta_nc_error,delta_foreground_dice,delta_nucleus_dice,delta_cytoplasm_dice,delta_circularity_error,delta_nucleus_area_error,delta_cytoplasm_area_error,baseline_nc_error,nc_aware_nc_error,baseline_foreground_dice,nc_aware_foreground_dice,model,nucleus_dice,cytoplasm_dice,foreground_dice,gt_nucleus_area,pred_nucleus_area,gt_cytoplasm_area,pred_cytoplasm_area,gt_nc,gt_circularity,nucleus_area_absolute_error,cytoplasm_area_absolute_error,pred_nc,nc_absolute_error,nc_relative_error,invalid_nc,pred_circularity,circularity_absolute_error,invalid_circularity,best_epoch,high_dice,high_nc_error,high_circularity_error
high_dice_high_circularity_error,3,20260804,153657698-153657708-001,light_dysplastic,,,,,,,,,,,,nc_aware_lambda_0p10,0.9531011516581102,0.8940532927168804,0.9235772221874953,7491,6923,28671,32388,0.26127445851208536,0.8682300659249313,568.0,3717.0,0.21375200691614177,0.04752245159594359,0.18188639632124284,False,0.7048247722960854,0.16340529362884593,False,24,True,False,True
high_dice_high_circularity_error,4,20260805,153657698-153657708-001,light_dysplastic,,,,,,,,,,,,baseline,0.9049791974231647,0.8891712707182321,0.8970752340706984,7491,7411,28671,25629,0.26127445851208536,0.8682300659249313,80.0,3042.0,0.2891646182059386,0.027890159693853223,0.10674618983613098,False,0.5918437830582898,0.2763862828666416,False,22,True,False,True
high_dice_high_circularity_error,5,20260803,153657698-153657708-001,light_dysplastic,,,,,,,,,,,,nc_aware_lambda_0p10,0.9235606484069312,0.8965028271620257,0.9100317377844784,7491,6821,28671,27746,0.26127445851208536,0.8682300659249313,670.0,925.0,0.24583723780004324,0.015437220712042121,0.0590840823702088,False,0.6878236101168891,0.18040645580804227,False,25,True,False,True
high_dice_high_circularity_error,6,20260804,149059215-149059228-001,light_dysplastic,,,,,,,,,,,,nc_aware_lambda_0p10,0.9288782816229116,0.8723482077542063,0.900613244688559,2241,1949,16683,16125,0.13432835820895522,0.8497180326460076,292.0,558.0,0.12086821705426357,0.013460141154691657,0.10020252708833624,False,0.6826916009806688,0.16702643166533881,False,24,True,False,True
high_dice_high_circularity_error,7,20260805,209565409-209565466-001,normal_intermediate,,,,,,,,,,,,baseline,0.9400807202732071,0.8703966942148761,0.9052387072440415,1695,1526,53759,67241,0.03152960434531892,0.8536753848029748,169.0,13482.0,0.02269448699454202,0.0088351173507769,0.2802076755020579,False,0.6687206350466446,0.1849547497563302,False,22,True,False,True
high_dice_high_circularity_error,8,20260804,209565409-209565466-001,normal_intermediate,,,,,,,,,,,,baseline,0.9371890547263682,0.8804760526450207,0.9088325536856945,1695,1521,53759,63707,0.03152960434531892,0.8536753848029748,174.0,9948.0,0.023874927402012337,0.007654676943306585,0.24276975028685135,False,0.6833499829446672,0.17032540185830758,False,23,True,False,True
high_dice_high_circularity_error,9,20260805,209565409-209565466-001,normal_intermediate,,,,,,,,,,,,nc_aware_lambda_0p10,0.9543944427665358,0.8643895726882965,0.9093920077274162,1695,1616,53759,65428,0.03152960434531892,0.8536753848029748,79.0,11669.0,0.024698905667298404,0.006830698678020518,0.21663709972735148,False,0.6761942223734128,0.17748116242956202,False,24,True,False,True
high_dice_high_circularity_error,10,20260805,149059215-149059228-001,light_dysplastic,,,,,,,,,,,,nc_aware_lambda_0p10,0.9252873563218391,0.8800050524188455,0.9026462043703423,2241,1935,16683,14985,0.13432835820895522,0.8497180326460076,306.0,1698.0,0.12912912912912913,0.00519922907982609,0.03870508390085852,False,0.61415923791952,0.23555879472648766,False,24,True,False,True
high_dice_high_circularity_error,11,20260804,209565409-209565466-001,normal_intermediate,,,,,,,,,,,,nc_aware_lambda_0p10,0.9550698239222829,0.9113474865831057,0.9332086552526944,1695,1599,53759,60090,0.03152960434531892,0.8536753848029748,96.0,6331.0,0.026610084872690964,0.004919519472627958,0.1560236340144339,False,0.6356985431023613,0.2179768417006135,False,24,True,False,True
high_dice_high_circularity_error,12,20260804,153657698-153657708-001,light_dysplastic,,,,,,,,,,,,baseline,0.9400795283148224,0.9118822964976812,0.9259809124062518,7491,7095,28671,27606,0.26127445851208536,0.8682300659249313,396.0,1065.0,0.2570093457943925,0.004265112717692865,0.016324199532485296,False,0.6678766339741037,0.20035343195082767,False,23,True,False,True
high_dice_high_circularity_error,13,20260805,157267647-157267732-001,normal_superficiel,,,,,,,,,,,,nc_aware_lambda_0p10,0.9119905493207324,0.9351620947630923,0.9235763220419124,886,807,44763,49873,0.01979313272122065,0.8744260092471228,79.0,5110.0,0.016181099993984722,0.003612032727235929,0.18247996909526554,False,0.639583975289192,0.2348420339579308,False,24,True,False,True
high_dice_high_circularity_error,14,20260803,209565409-209565466-001,normal_intermediate,,,,,,,,,,,,nc_aware_lambda_0p10,0.9592255793487826,0.9182023924991918,0.9387139859239872,1695,1714,53759,60682,0.03152960434531892,0.8536753848029748,19.0,6923.0,0.028245608252859166,0.003283996092459756,0.10415265297467419,False,0.6743433533182923,0.17933203148468246,False,25,True,False,True
high_dice_high_circularity_error,15,20260804,157267647-157267732-001,normal_superficiel,,,,,,,,,,,,baseline,0.9135200974421437,0.9477669773929986,0.9306435374175712,886,756,44763,45563,0.01979313272122065,0.8744260092471228,130.0,800.0,0.016592410508526657,0.003200722212693994,0.16170055327873006,False,0.6678198581026024,0.2066061511445204,False,23,True,False,True
high_dice_high_circularity_error,16,20260805,148881729-148881744-001,light_dysplastic,,,,,,,,,,,,baseline,0.9688771166398638,0.855145162738784,0.9120111396893239,5413,5158,39472,38475,0.13713518443453587,0.7994318713980407,255.0,997.0,0.13406107862248212,0.0030741058120537512,0.022416445555412286,False,0.6332366551689074,0.16619521622913336,False,22,True,False,True
high_dice_high_circularity_error,17,20260805,157267647-157267732-001,normal_superficiel,,,,,,,,,,,,baseline,0.925639500297442,0.9494422970734401,0.937540898685441,886,795,44763,45787,0.01979313272122065,0.8744260092471228,91.0,1024.0,0.017363006967043047,0.002430125754177604,0.12277000404126545,False,0.6474963543649347,0.22692965488218808,False,22,True,False,True
high_dice_high_circularity_error,18,20260803,157223394-157223428-001,normal_intermediate,,,,,,,,,,,,baseline,0.8702194357366771,0.9245753892475725,0.8973974124921249,808,787,46589,52384,0.017343149670523084,0.880370394462147,21.0,5795.0,0.015023671350030543,0.0023194783204925403,0.13373260520431077,False,0.6743998389974037,0.2059705554647433,False,11,True,False,True
high_dice_high_circularity_error,19,20260804,157224297-157224320-001,normal_superficiel,,,,,,,,,,,,nc_aware_lambda_0p10,0.8740359897172236,0.9338800478152568,0.9039580187662402,636,531,71830,77913,0.008854239175831825,0.8832725780610445,105.0,6083.0,0.006815293981748874,0.0020389451940829506,0.2302529783326175,False,0.6335315576644901,0.24974102039655444,False,24,True,False,True
high_dice_high_circularity_error,20,20260804,157224297-157224320-001,normal_superficiel,,,,,,,,,,,,baseline,0.8883071553228621,0.9622422246212876,0.9252746899720748,636,510,71830,73597,0.008854239175831825,0.8832725780610445,126.0,1767.0,0.006929630283843091,0.0019246088919887333,0.21734126586230162,False,0.6294530283233024,0.2538195497377421,False,23,True,False,True
high_dice_high_circularity_error,21,20260804,157223735-157223751-001,normal_superficiel,,,,,,,,,,,,baseline,0.8604471858134156,0.9488827740543256,0.9046649799338706,739,558,88708,86458,0.00833070298056545,0.8683221163370768,181.0,2250.0,0.006454000786509056,0.0018767021940563943,0.22524833139563355,False,0.6767558137361469,0.19156630260092988,False,23,True,False,True
high_dice_high_circularity_error,22,20260803,157224297-157224320-001,normal_superficiel,,,,,,,,,,,,nc_aware_lambda_0p10,0.8523908523908524,0.939616764845284,0.8960038086180682,636,807,71830,75860,0.008854239175831825,0.8832725780610445,171.0,4030.0,0.010638017400474558,0.001783778224642733,0.2014376110259238,False,0.671583472164735,0.21168910589630952,False,25,True,False,True
high_dice_high_circularity_error,23,20260805,157224352-157224395-001,normal_superficiel,,,,,,,,,,,,nc_aware_lambda_0p10,0.880838894184938,0.9376148520733054,0.9092268731291218,575,474,85750,94373,0.006705539358600583,0.7618561902391834,101.0,8623.0,0.005022622995984021,0.0016829163626165622,0.25093662657155075,False,0.4455265345918885,0.31632965564729487,False,24,True,False,True
high_dice_high_circularity_error,24,20260803,157223735-157223751-001,normal_superficiel,,,,,,,,,,,,baseline,0.8851744186046512,0.9484703247974497,0.9168223717010504,739,637,88708,92605,0.00833070298056545,0.8683221163370768,102.0,3897.0,0.006878678257113547,0.001452024723451904,0.17427706278523133,False,0.6525143828990779,0.21580773343799886,False,11,True,False,True
high_dice_high_circularity_error,25,20260804,157223394-157223428-001,normal_intermediate,,,,,,,,,,,,nc_aware_lambda_0p10,0.9490291262135923,0.9017969415486959,0.9254130338811442,808,840,46589,52023,0.017343149670523084,0.880370394462147,32.0,5434.0,0.016146704342310133,0.0011964453282129507,0.0689826454995569,False,0.7067001355699629,0.17367025889218413,False,24,True,False,True
high_dice_high_circularity_error,26,20260804,157224352-157224395-001,normal_superficiel,,,,,,,,,,,,baseline,0.93215859030837,0.9090110361084325,0.9205848132084012,575,560,85750,100910,0.006705539358600583,0.7618561902391834,15.0,15160.0,0.005549499554058071,0.0011560398045425118,0.17237501231689428,False,0.5241473526700753,0.2377088375691081,False,23,True,False,True
high_dice_high_circularity_error,27,20260804,157223394-157223428-001,normal_intermediate,,,,,,,,,,,,baseline,0.9584664536741214,0.9608236366561209,0.9596450451651212,808,757,46589,46656,0.017343149670523084,0.880370394462147,51.0,67.0,0.016225137174211247,0.001118012496311837,0.06446049633738653,False,0.706788431379103,0.17358196308304408,False,23,True,False,True
high_dice_high_circularity_error,28,20260804,157185164-157185177-001,normal_superficiel,,,,,,,,,,,,nc_aware_lambda_0p10,0.9184845005740528,0.9223359573451372,0.920410228959595,459,412,76912,82132,0.005967859371749532,0.8502512593631689,47.0,5220.0,0.005016315199922077,0.0009515441718274554,0.15941809189392048,False,0.6265854725133455,0.2236657868498234,False,24,True,False,True
high_dice_high_circularity_error,29,20260805,157223735-157223751-001,normal_superficiel,,,,,,,,,,,,baseline,0.9403183023872679,0.954498328343604,0.947408315365436,739,769,88708,82978,0.00833070298056545,0.8683221163370768,30.0,5730.0,0.009267516691171153,0.0009368137106057026,0.11243964322671085,False,0.6014241209298121,0.26689799540726467,False,22,True,False,True
high_dice_high_circularity_error,30,20260805,157223394-157223428-001,normal_intermediate,,,,,,,,,,,,nc_aware_lambda_0p10,0.9259475218658892,0.9373455957150865,0.9316465587904879,808,907,46589,49749,0.017343149670523084,0.880370394462147,99.0,3160.0,0.018231522241653097,0.0008883725711300132,0.051220301254654745,False,0.6737034703239538,0.2066669241381932,False,24,True,False,True
high_dice_high_circularity_error,31,20260805,157224297-157224320-001,normal_superficiel,,,,,,,,,,,,nc_aware_lambda_0p10,0.9493975903614458,0.9574091768484824,0.953403383604964,636,609,71830,75737,0.008854239175831825,0.8832725780610445,27.0,3907.0,0.008040983931235724,0.0008132552445961009,0.09183887961103063,False,0.6733049479074211,0.2099676301536234,False,24,True,False,True
high_dice_high_circularity_error,32,20260805,157223735-157223751-001,normal_superficiel,,,,,,,,,,,,nc_aware_lambda_0p10,0.9125364431486881,0.951159526212601,0.9318479846806446,739,633,88708,83690,0.00833070298056545,0.8683221163370768,106.0,5018.0,0.007563627673557175,0.0007670753070082754,0.09206704905318362,False,0.6480527460929304,0.2202693702441464,False,24,True,False,True
high_dice_high_circularity_error,33,20260804,157185164-157185177-001,normal_superficiel,,,,,,,,,,,,baseline,0.91415313225058,0.9399839289713224,0.9270685306109512,459,403,76912,74914,0.005967859371749532,0.8502512593631689,56.0,1998.0,0.005379501828763649,0.0005883575429858831,0.09857118527043295,False,0.6791339315657767,0.1711173277973922,False,23,True,False,True
high_dice_high_circularity_error,34,20260803,157223394-157223428-001,normal_intermediate,,,,,,,,,,,,nc_aware_lambda_0p10,0.951278928136419,0.9407186999313344,0.9459988140338766,808,834,46589,49529,0.017343149670523084,0.880370394462147,26.0,2940.0,0.01683861979850189,0.0005045298720211949,0.029089340302376365,False,0.6795520450262408,0.20081834943590626,False,25,True,False,True
high_dice_high_circularity_error,35,20260805,157224297-157224320-001,normal_superficiel,,,,,,,,,,,,baseline,0.9345650500384911,0.9641413118623473,0.9493531809504192,636,663,71830,71371,0.008854239175831825,0.8832725780610445,27.0,459.0,0.00928948732678539,0.0004352481509535648,0.04915148448406301,False,0.6972038206006584,0.1860687574603861,False,22,True,False,True
high_dice_high_circularity_error,36,20260803,157223735-157223751-001,normal_superficiel,,,,,,,,,,,,nc_aware_lambda_0p10,0.9457789979409746,0.9468034391282157,0.9462912185345952,739,718,88708,89593,0.00833070298056545,0.8683221163370768,21.0,885.0,0.008014018952373511,0.00031668402819193947,0.03800951965410161,False,0.669980568871668,0.19834154746540877,False,25,True,False,True
high_dice_high_circularity_error,37,20260803,157185164-157185177-001,normal_superficiel,,,,,,,,,,,,baseline,0.9305699481865285,0.9188874043483541,0.9247286762674414,459,506,76912,87748,0.005967859371749532,0.8502512593631689,47.0,10836.0,0.00576651319688198,0.00020134617486755168,0.03373277243228719,False,0.6323773183427039,0.21787394102046498,False,11,True,False,True
high_dice_high_circularity_error,38,20260803,157185164-157185177-001,normal_superficiel,,,,,,,,,,,,nc_aware_lambda_0p10,0.9449339207048458,0.9550766308792107,0.9500052757920283,459,449,76912,74724,0.005967859371749532,0.8502512593631689,10.0,2188.0,0.006008778973288368,4.091960153883561e-05,0.006855514427514761,False,0.669223265062127,0.18102799430104188,False,25,True,False,True
