split,cell_id,class,seed,model,degradation,severity,clean_foreground_dice,degraded_foreground_dice,delta_foreground_dice,clean_nucleus_dice,degraded_nucleus_dice,delta_nucleus_dice,clean_cytoplasm_dice,degraded_cytoplasm_dice,delta_cytoplasm_dice,clean_nc_absolute_error,degraded_nc_absolute_error,delta_nc_absolute_error,clean_circularity_absolute_error,degraded_circularity_absolute_error,delta_circularity_absolute_error,clean_nucleus_area_absolute_error,degraded_nucleus_area_absolute_error,delta_nucleus_area_absolute_error,clean_cytoplasm_area_absolute_error,degraded_cytoplasm_area_absolute_error,delta_cytoplasm_area_absolute_error
test,157185433-157185508-001,normal_columnar,20260803,baseline,gaussian_noise,10.0,0.9078596328979245,0.8997354234772309,-0.008124209420693584,0.9494057724957555,0.9245351804593511,-0.024870592036404404,0.8663134933000934,0.8749356664951107,0.008622173195017235,0.010723437305613537,0.05602626487549539,0.045302827569881854,0.21204377932691953,0.006542025902312787,-0.20550175342460675,35.0,167.0,132.0,283.0,371.0,88.0
test,157185730-157185758-001,normal_columnar,20260803,baseline,gaussian_blur,3.0,0.4989597474218366,0.4943559759018097,-0.004603771520026889,0.6301099983582334,0.6155819172811798,-0.014528081077053612,0.3678094964854397,0.3731300345224396,0.005320538036999889,0.18310646163295963,0.2207079682968508,0.03760150666389117,0.3703671829304516,0.23221745221123552,-0.1381497307192161,2199.0,2346.0,147.0,1837.0,1818.0,-19.0
test,157227058-157227087-001,normal_columnar,20260803,baseline,gaussian_blur,2.0,0.6602252442471284,0.6540890984694909,-0.006136145777637436,0.7422920302501455,0.730196545562835,-0.012095484687310476,0.5781584582441114,0.5779816513761468,-0.00017680686796461842,0.03227166209052701,0.0691195804261473,0.03684791833562029,0.08826279330640913,0.14735847247393724,0.059095679167528115,55.0,15.0,-40.0,472.0,754.0,282.0
test,157227461-157227503-003,normal_columnar,20260803,baseline,gaussian_noise,10.0,0.8002240455449157,0.7970337079422398,-0.003190337602675841,0.8286820126298635,0.8177072457715598,-0.010974766858303675,0.7717660784599679,0.7763601701129198,0.004594091652951882,0.3667794402172958,0.3921436358333893,0.025364195616093488,0.03124758430598018,0.063349756274234,0.03210217196825382,511.0,631.0,120.0,1005.0,967.0,-38.0
test,158986766-158986776-001,normal_columnar,20260803,baseline,gaussian_noise,20.0,0.9092941706331641,0.8997241201489823,-0.009570050484181802,0.9829323462882994,0.9881570745896531,0.005224728301353676,0.8356559949780289,0.8112911657083115,-0.024364829269717392,0.09782086082332186,0.1441727632074613,0.04635190238413944,0.016420566259031766,0.028183571041329736,0.01176300478229797,55.0,5.0,-50.0,545.0,858.0,313.0
test,148503209-148503231-001,light_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_noise,10.0,0.5747594940979897,0.5707544255637613,-0.004005068534228329,0.661056297156123,0.6580486748032065,-0.003007622352916517,0.4884626910398562,0.4834601763243162,-0.005002514715539974,1.1198134572445482,1.1559046029783029,0.036091145733754715,0.23827604456023,0.2405074666747547,0.002231422114524706,4672.0,4735.0,63.0,2466.0,2543.0,77.0
test,149056410-149056458-001,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_noise,10.0,0.8064590216270371,0.8048712999982395,-0.0015877216287976115,0.9021396001403017,0.8996152500874431,-0.0025243500528585594,0.7107784431137725,0.7101273499090358,-0.0006510932047366635,0.5538342323726229,0.5993183834798741,0.045484151107251236,0.034104391719843696,0.09939655704895844,0.06529216532911475,279.0,287.0,8.0,708.0,750.0,42.0
test,149056873-149056884-001,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_noise,20.0,0.9182952334712919,0.9092020211875174,-0.009093212283774577,0.9707757704569607,0.9630606860158312,-0.0077150844411295605,0.865814696485623,0.8553433563592036,-0.010471340126419482,0.007139283672302543,0.04413662517303685,0.036997341500734304,0.011834508774600905,0.20902005190317996,0.19718554312857905,78.0,104.0,26.0,80.0,6.0,-74.0
test,149056873-149056884-002,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.8580767585987084,0.853045274481391,-0.005031484117317353,0.9480142072973846,0.9380704041720991,-0.009943803125285533,0.7681393099000322,0.768020144790683,-0.00011916510934917302,0.16000196489989427,0.21927889410296864,0.05927692920307437,0.030320594878761042,0.024305795072941505,-0.006014799805819537,161.0,190.0,29.0,87.0,163.0,76.0
test,149057812-149057847-004,moderate_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_noise,20.0,0.900397229131086,0.8933206349365059,-0.007076594194580066,0.9459230378030175,0.9396697000337041,-0.006253337769313361,0.8548714204591547,0.8469715698393078,-0.007899850619846882,0.1443120481188711,0.17104656043045263,0.026734512311581526,0.07632636890820632,0.0816220720216071,0.005295703113400774,255.0,290.0,35.0,1305.0,1497.0,192.0
test,149100006-149100028-002,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,3.0,0.7949802440628191,0.7866756249159907,-0.00830461914682834,0.8050117462803446,0.7933579335793358,-0.011653812701008737,0.7849487418452936,0.7799933162526457,-0.004955425592647944,0.2879847284445947,0.31921141221759164,0.03122668377299692,0.04772185871874801,0.11458601355627973,0.06686415483753172,747.0,784.0,37.0,1054.0,1447.0,393.0
test,149102510-149102519-001,moderate_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_noise,20.0,0.850589477054341,0.8426083345624404,-0.007981142491900517,0.8856231487810435,0.8948566226672735,0.00923347388622997,0.8155558053276385,0.7903600464576074,-0.025195758870031115,0.07491572483634534,0.11517830414934216,0.040262579312996816,0.027490603515339496,0.19295186304226464,0.16546125952692514,192.0,202.0,10.0,958.0,1532.0,574.0
test,149102510-149102519-001,moderate_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_noise,30.0,0.850589477054341,0.8480657279742458,-0.0025237490800951168,0.8856231487810435,0.9074439670189293,0.02182081823788573,0.8155558053276385,0.7886874889295625,-0.026868316398075964,0.07491572483634534,0.11321731995018447,0.038301595113839126,0.027490603515339496,0.1569970210943461,0.1295064175790066,192.0,25.0,-167.0,958.0,1815.0,857.0
test,149143028-149143108-002,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_noise,10.0,0.8556203951785151,0.8519450566293598,-0.0036753385491552493,0.9685163321526958,0.9697327044025157,0.0012163722498198526,0.7427244582043344,0.7341574088562041,-0.008567049348130351,0.2172218145398771,0.24336304457251445,0.026141230032637353,0.026862724010722983,0.051809408983835015,0.024946684973112032,138.0,132.0,-6.0,1044.0,1113.0,69.0
test,149146837-149146854-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.8475495021459796,0.8535681961384645,0.0060186939924848915,0.9644681575661256,0.9660437556973565,0.0015755981312308709,0.7306308467258336,0.7410926365795725,0.010461789853738912,0.10926523418934364,0.16249572175492988,0.05323048756558624,0.022225259479702886,0.059687544548035376,0.03746228506833249,117.0,84.0,-33.0,163.0,204.0,41.0
test,149146837-149146854-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,3.0,0.8475495021459796,0.8551422940773488,0.007592791931369192,0.9644681575661256,0.9652881200595715,0.0008199624934459582,0.7306308467258336,0.744996468095126,0.014365621369292425,0.10926523418934364,0.21653682577737676,0.10727159158803312,0.022225259479702886,0.07287834923524272,0.05065308975553984,117.0,37.0,-80.0,163.0,241.0,78.0
test,149181904-149181951-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.9113396714767472,0.9053875650139742,-0.005952106462772999,0.9519029694688415,0.9465713083718974,-0.0053316610969440514,0.8707763734846531,0.8642038216560509,-0.006572551828602169,0.16765415966449204,0.20869361557001542,0.04103945590552338,0.0008369343294228893,0.005739233462740634,0.004902299133317745,220.0,248.0,28.0,85.0,133.0,48.0
test,149182125-149182135-002,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.8289519030646207,0.8254318767283522,-0.003520026336268578,0.9566217548471903,0.9558312655086849,-0.0007904893385053402,0.7012820512820512,0.6950324879480193,-0.006249563334031927,0.14945237275719947,0.20781941867919596,0.058367045921996485,0.13516129929206466,0.14215894360100068,0.006997644308936013,152.0,111.0,-41.0,384.0,475.0,91.0
test,149182125-149182135-002,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,3.0,0.8289519030646207,0.8222126154278291,-0.006739287636791658,0.9566217548471903,0.9536357571714477,-0.002985997675742591,0.7012820512820512,0.6907894736842105,-0.010492577597840724,0.14945237275719947,0.2660419117828552,0.11658953902565572,0.13516129929206466,0.1351473203775726,-1.3978914492063232e-05,152.0,62.0,-90.0,384.0,568.0,184.0
test,149182657-149182667-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_noise,10.0,0.8072406985390936,0.8101647973449053,0.0029240988058116812,0.9356749030018379,0.9328434374362115,-0.002831465565626412,0.6788064940763493,0.6874861572535991,0.008679663177249775,0.15695686470649073,0.18125518475749214,0.02429832005100141,0.13390326773851924,0.06427814623617667,-0.06962512150234257,127.0,129.0,2.0,214.0,257.0,43.0
test,149182657-149182681-002,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.7048032785968679,0.7041481819696306,-0.0006550966272372838,0.8758169934640523,0.8732037193575655,-0.002613274106486818,0.5337895637296834,0.5350926445816957,0.0013030808520122505,0.8377082081762928,0.8690733933407757,0.031365185164482945,0.04264474115412331,0.07302464041188439,0.030379899257761078,589.0,600.0,11.0,617.0,672.0,55.0
test,149182657-149182698-003,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_noise,10.0,0.8835813469584336,0.8824067516404706,-0.0011745953179630453,0.9559357179885951,0.9622770919067215,0.006341373918126392,0.8112269759282721,0.8025364113742197,-0.008690564554052371,0.0714379457187132,0.10330815359600176,0.03187020787728856,0.1612796257134943,0.12078975920173907,-0.040489866511755235,59.0,14.0,-45.0,751.0,919.0,168.0
test,149182657-149182698-003,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_noise,20.0,0.8835813469584336,0.8750127628848791,-0.008568584073554542,0.9559357179885951,0.9534765691084419,-0.0024591488801531947,0.8112269759282721,0.7965489566613162,-0.014678019266955888,0.0714379457187132,0.13877945464489005,0.06734150892617685,0.1612796257134943,0.04025903755137783,-0.12102058816211647,59.0,65.0,6.0,751.0,1044.0,293.0
test,149185604-149185616-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.8138998531274665,0.8047222380356127,-0.009177615091853775,0.9450522433927474,0.9296300909204135,-0.015422152472333917,0.6827474628621856,0.679814385150812,-0.002933077711373522,0.20756039176183094,0.2659933767711189,0.05843298500928795,0.014049096555066587,0.036815891932535316,0.02276679537746873,373.0,479.0,106.0,277.0,374.0,97.0
test,149185604-149185645-003,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.8604277907058924,0.8598553491387368,-0.0005724415671555239,0.9645472509589678,0.9634713820381573,-0.0010758689208104633,0.7563083304528171,0.7562393162393163,-6.90142135008065e-05,0.7142643883402391,0.771448083047491,0.05718369470725193,0.1206893193348888,0.11920672350848172,-0.0014825958264070849,279.0,286.0,7.0,251.0,283.0,32.0
test,149185604-149185645-003,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.8604277907058924,0.8582955854246416,-0.0021322052812507986,0.9645472509589678,0.9587316390767079,-0.005815611882259875,0.7563083304528171,0.7578595317725753,0.0015512013197581664,0.7142643883402391,0.8831173072308913,0.16885291889065224,0.1206893193348888,0.0811718418615538,-0.039517477473335005,279.0,304.0,25.0,251.0,348.0,97.0
test,149185604-149185645-003,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,3.0,0.8604277907058924,0.857196574451807,-0.0032312162540854006,0.9645472509589678,0.9517370016320821,-0.012810249326885681,0.7563083304528171,0.7626561472715319,0.006347816818714769,0.7142643883402391,0.9580121058782702,0.24374771753803115,0.1206893193348888,0.10134518316758712,-0.019344136167301684,279.0,304.0,25.0,251.0,400.0,149.0
test,149185604-149185657-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.8316430722370288,0.8260194407293888,-0.005623631507640003,0.9580838323353293,0.9546489956512736,-0.003434836684055753,0.7052023121387283,0.697389885807504,-0.007812426331224254,0.930538014471247,0.973064552504207,0.042526538032960026,0.043560975334694274,0.08121941466376725,0.03765843932907298,149.0,163.0,14.0,468.0,498.0,30.0
test,149185698-149185709-002,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.8145567184461124,0.8116746203567908,-0.0028820980893216053,0.9238441838522712,0.9210810810810811,-0.0027631027711900735,0.7052692530399537,0.7022681596325007,-0.003001093407453026,0.5854504831893186,0.6248843994202085,0.039433916230889876,0.013431107245124863,0.009744459329552368,-0.003686647915572494,565.0,584.0,19.0,206.0,235.0,29.0
test,149185788-149185824-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.7994015584776322,0.7959883080390626,-0.0034132504385695484,0.8970740103270224,0.8809482307826391,-0.016125779544383323,0.7017291066282421,0.7110283852954863,0.009299278667244226,0.20775034363198475,0.3207018905582968,0.11295154692631204,0.024545115224110292,0.020915005857539914,-0.0036301093665703776,544.0,617.0,73.0,80.0,54.0,-26.0
test,149314453-149314465-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.8830441183834945,0.8738107257604137,-0.00923339262308076,0.9797894736842105,0.9772151898734177,-0.0025742838107928323,0.7862987630827784,0.7704062616474097,-0.01589250143536869,0.002996450047091148,0.04254049872841503,0.039544048681323885,0.025085450107765417,0.014580876219223549,-0.010504573888541868,78.0,68.0,-10.0,95.0,206.0,111.0
test,149314679-149314698-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.7344703267366264,0.7255907665761843,-0.008879560160442113,0.8834605597964377,0.8766001024065541,-0.006860457389883612,0.585480093676815,0.5745814307458144,-0.010898662931000613,2.3835731507484184,2.459827216117995,0.07625406536957646,0.012196716547387743,0.00034603456814241706,-0.011850681979245326,687.0,723.0,36.0,874.0,940.0,66.0
test,149314679-149314698-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_noise,10.0,0.7344703267366264,0.7276963909723002,-0.006773935764326167,0.8834605597964377,0.8804218404490559,-0.0030387193473817575,0.585480093676815,0.5749709414955444,-0.010509152181270576,2.3835731507484184,2.4093639412071255,0.025790790458707136,0.012196716547387743,0.05348613679031966,0.04128942024293192,687.0,703.0,16.0,874.0,893.0,19.0
test,149314679-149314698-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_noise,20.0,0.7344703267366264,0.7262438397629376,-0.008226486973688774,0.8834605597964377,0.8762164930851972,-0.007244066711240449,0.585480093676815,0.576271186440678,-0.009208907236136987,2.3835731507484184,2.4346772273799475,0.05110407663152916,0.012196716547387743,0.1404036814603657,0.12820696491297795,687.0,725.0,38.0,874.0,908.0,34.0
test,149315229-149315310-001,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.7508084257158905,0.744098677602666,-0.006709748113224445,0.9678437265214125,0.9664459825458923,-0.0013977439755201715,0.5337731249103685,0.5217513726594397,-0.01202175225092883,2.13554801032188,2.172099425576409,0.03655141525452921,0.0149061436467528,0.01002233439860678,-0.0048838092481460205,406.0,424.0,18.0,2977.0,3107.0,130.0
test,149315671-149315731-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.7955217127009324,0.8021210092677937,0.006599296566861312,0.9419062027231467,0.9391779159714849,-0.0027282867516618126,0.6491372226787182,0.6650641025641025,0.015926879885384326,0.9200888342216755,1.033380199241086,0.1132913650194105,0.005102366483497045,0.007687575273395808,0.002585208789898763,384.0,401.0,17.0,266.0,328.0,62.0
test,149315671-149315731-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.7955217127009324,0.8050998146705198,0.009578101969587416,0.9419062027231467,0.9330282227307399,-0.008877979992406804,0.6491372226787182,0.6771714066102997,0.028034183931581524,0.9200888342216755,1.211522006524413,0.29143317230273746,0.005102366483497045,0.007884394293386165,0.0027820278098891205,384.0,439.0,55.0,266.0,434.0,168.0
test,149315671-149315731-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,3.0,0.7955217127009324,0.7907502875523754,-0.004771425148556996,0.9419062027231467,0.9211784667592164,-0.020727735963930294,0.6491372226787182,0.6603221083455344,0.011184885666816191,0.9200888342216755,1.4141215562641063,0.49403272204243076,0.005102366483497045,0.010585365317061779,0.005482998833564734,384.0,511.0,127.0,266.0,564.0,298.0
test,149315671-149315740-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.7759634213050682,0.767877150147331,-0.00808627115773719,0.9305210918114144,0.923621227887617,-0.006899863923797378,0.6214057507987221,0.6121330724070451,-0.009272678391677003,1.126271494692442,1.1944770508802445,0.06820555618780255,0.03598842845938244,0.05350332841356531,0.017514899954182872,332.0,363.0,31.0,526.0,577.0,51.0
test,149316426-149316462-004,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_noise,10.0,0.8235091969493047,0.8184490539352645,-0.00506014301404023,0.9426666666666667,0.9436854381872709,0.0010187715206042558,0.7043517272319426,0.6932126696832579,-0.011139057548684717,0.09998295468380936,0.127729180883843,0.02774622620003364,0.11333926840116748,0.05705654081406297,-0.05628272758710451,160.0,159.0,-1.0,201.0,220.0,19.0
test,153276386-153276405-001,moderate_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.8563071275472292,0.8496834615206752,-0.006623666026553954,0.9537701446888601,0.9503428706550012,-0.003427274033858896,0.7588441104055981,0.7490240523863493,-0.00982005801924879,0.2871192277342861,0.3435134624992191,0.05639423476493299,0.09504895715458017,0.15614085696612967,0.0610918998115495,171.0,128.0,-43.0,1139.0,1363.0,224.0
test,153276386-153276414-001,moderate_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.9060413489415164,0.8972101044048789,-0.008831244536637528,0.9629094412331407,0.9584749878581836,-0.00443445337495707,0.8491732566498922,0.8359452209515742,-0.013228035698317986,0.18830804288181924,0.21292304972224435,0.024615006840425113,0.007658160490832455,0.030518099267453636,0.02285993877662118,202.0,270.0,68.0,1818.0,2074.0,256.0
test,153655087-153655101-002,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.7559620919012126,0.7470808059043352,-0.00888128599687732,0.759680393362016,0.7438530967942732,-0.015827296567742732,0.7522437904404091,0.7503085150143973,-0.0019352754260117955,0.459583042951009,0.4864684240726364,0.026885381121627416,0.5365897052945505,0.5152937381719878,-0.021295967122562764,634.0,675.0,41.0,657.0,728.0,71.0
test,153657121-153657160-001,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.8798364131283836,0.875788005910983,-0.004048407217400518,0.970108695652174,0.9687809712586719,-0.0013277243935020389,0.7895641306045931,0.7827950405632941,-0.006769090041298997,0.10363792160843532,0.1579234986013398,0.05428557699290448,0.049906963392692294,0.05190093117005101,0.0019939677773587183,176.0,200.0,24.0,123.0,255.0,132.0
test,153659229-153659264-001,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.883324763864731,0.8763808061757277,-0.006943957689003355,0.9542074363992172,0.9391051098755626,-0.015102326523654619,0.8124420913302449,0.8136565024758926,0.001214411145647687,0.01908525058502636,0.04929746705010035,0.030212216465073993,0.017312727145488815,0.005507359681216184,-0.011805367464272631,347.0,458.0,111.0,400.0,162.0,-238.0
test,153697342-153697375-001,moderate_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.8648567024592987,0.8586584820223072,-0.006198220436991475,0.971895555112617,0.9669801881128677,-0.004915366999749371,0.7578178498059803,0.7503367759317467,-0.007481073874233579,0.4115911793794067,0.44668710451023186,0.035095925130825156,0.0078882133626067,0.02765518724483329,0.01976697388222659,141.0,161.0,20.0,647.0,720.0,73.0
test,153701622-153701650-001,moderate_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.8269752022687339,0.8247414094119567,-0.0022337928567771614,0.9513763828145099,0.9502532796467074,-0.0011231031678025083,0.7025740217229579,0.699229539177206,-0.0033444825457519256,0.12108948616617621,0.18874493617671773,0.06765545001054152,0.14001871469909732,0.1444908592850731,0.004472144585975779,44.0,119.0,75.0,313.0,471.0,158.0
test,153701622-153701650-001,moderate_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,3.0,0.8269752022687339,0.8202033536418166,-0.006771848626917265,0.9513763828145099,0.9475758770201025,-0.003800505794407383,0.7025740217229579,0.6928308302635308,-0.009743191459427147,0.12108948616617621,0.259476996515124,0.1383875103489478,0.14001871469909732,0.13877599188259426,-0.0012427228165030613,44.0,207.0,163.0,313.0,650.0,337.0
test,153701949-153701958-001,light_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_noise,20.0,0.8558757805152418,0.8549494206240943,-0.0009263598911475324,0.9505730155382127,0.9471184072651065,-0.0034546082731061745,0.7611785454922709,0.762780433983082,0.0016018884908111097,0.07433422411223278,0.10499830150295708,0.030664077390724298,0.16290943427030224,0.14184853330192126,-0.02106090096838098,427.0,519.0,92.0,392.0,637.0,245.0
test,153702037-153702051-003,light_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.843078652570292,0.8398258306234444,-0.003252821946847617,0.9087357954545454,0.8985663082437276,-0.010169487210817785,0.7774215096860387,0.7810853530031612,0.0036638433171224394,0.05018597026882521,0.08585916205814992,0.03567319178932471,0.2042519248910818,0.1698552541831938,-0.03439667070788799,1020.0,1124.0,104.0,858.0,644.0,-214.0
test,153702037-153702051-003,light_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,3.0,0.843078652570292,0.8376984489691595,-0.0053802036011325605,0.9087357954545454,0.8907745080339411,-0.01796128742060432,0.7774215096860387,0.7846223899043778,0.00720088021833909,0.05018597026882521,0.11434209480023949,0.06415612453141428,0.2042519248910818,0.12528335072898455,-0.07896857416209724,1020.0,1206.0,186.0,858.0,455.0,-403.0
test,153826963-153826970-001,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.6745971124552961,0.6669153788041299,-0.0076817336511662004,0.8078369905956113,0.7940383700650071,-0.013798620530604211,0.5413572343149808,0.5397923875432526,-0.00156484677172819,1.4766642957839933,1.5643241723424524,0.08765987655845908,0.03769682407287178,0.09245482767221291,0.05475800359934113,1226.0,1299.0,73.0,917.0,1058.0,141.0
test,153826963-153826982-003,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.7902682829348002,0.7881545424039968,-0.0021137405308033763,0.9298122614317987,0.9293842556508184,-0.00042800578098034503,0.6507243044378018,0.6469248291571754,-0.0037994752806264076,1.746184855819025,1.7830463891448551,0.0368615333258302,0.002931209985515104,0.004950883918982685,0.0020196739334675806,527.0,534.0,7.0,1035.0,1076.0,41.0
test,153826963-153826982-003,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,2.0,0.7902682829348002,0.7837805246968437,-0.0064877582379565535,0.9298122614317987,0.9277400203109132,-0.002072241120885554,0.6507243044378018,0.639821029082774,-0.010903275355027775,1.746184855819025,1.857331284335745,0.11114642851672007,0.002931209985515104,0.008222698959906904,0.0052914889743918,527.0,563.0,36.0,1035.0,1156.0,121.0
test,153827595-153827657-002,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_noise,10.0,0.8505968152911889,0.8430926456740397,-0.00750416961714917,0.9213002566295979,0.9160467587672688,-0.005253497862329093,0.7798933739527799,0.7701385325808107,-0.009754841371969247,0.13792934502320775,0.1789987681982972,0.04106942317508944,0.12664653030174933,0.09886065674439293,-0.0277858735573564,344.0,373.0,29.0,61.0,20.0,-41.0
test,153828952-153828970-001,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_noise,10.0,0.8433640086250794,0.8382925893633455,-0.005071419261733934,0.9680784995652714,0.9681671226063169,8.862304104551022e-05,0.7186495176848875,0.7084180561203741,-0.010231461564513378,0.4582552195190419,0.5402369419924082,0.08198172247336633,0.0038800942164630703,0.008720910510710889,0.004840816294247818,35.0,44.0,9.0,186.0,215.0,29.0
test,153828952-153829005-001,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.7748217260370918,0.7836179632564763,0.008796237219384495,0.9454973513831666,0.9466133584195673,0.0011160070364006902,0.6041461006910168,0.6206225680933852,0.01647646740236841,0.02682172738005395,0.052359385970417005,0.025537658590363055,0.05827339800720477,0.09930797865450391,0.041034580647299146,415.0,406.0,-9.0,163.0,118.0,-45.0
test,153828952-153829005-001,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_noise,20.0,0.7748217260370918,0.7654659958164494,-0.0093557302206424,0.9454973513831666,0.9430491687301026,-0.0024481826530640127,0.6041461006910168,0.5878828229027963,-0.016263277788220565,0.02682172738005395,0.08692936479917446,0.06010763741912051,0.05827339800720477,0.012468612946467839,-0.04580478506073693,415.0,429.0,14.0,163.0,198.0,35.0
test,153829745-153829768-003,severe_dysplastic,20260803,nc_aware_lambda_0p10,gaussian_noise,10.0,0.6767452078870764,0.6677101932080294,-0.009035014679046993,0.9010270774976658,0.9001027941313896,-0.0009242833662761463,0.45246333827648705,0.4353175922846691,-0.01714574599181795,0.22345994118075918,0.26165865921431264,0.03819871803355346,0.04266511990783772,0.07403233235445894,0.03136721244662122,1060.0,1069.0,9.0,975.0,1030.0,55.0
test,153916114-153916167-001,carcinoma_in_situ,20260803,nc_aware_lambda_0p10,gaussian_blur,1.0,0.6476488121431883,0.6444396052363881,-0.003209206906800155,0.8477114173898247,0.8470428280081577,-0.0006685893816670285,0.4475862068965517,0.4418363824646186,-0.005749824431933115,3.163451223738716,3.189707734110941,0.026256510372225428,0.3987232170428387,0.41271205233053715,0.013988835287698453,801.0,808.0,7.0,1366.0,1369.0,3.0
test,153958547-153958572-006,normal_columnar,20260803,nc_aware_lambda_0p10,gaussian_noise,20.0,0.7992107044863344,0.7920140875457531,-0.0071966169405812686,0.8834586466165414,0.8792860497886331,-0.00417259682790827,0.7149627623561273,0.704742125302873,-0.010220637053254378,0.4403108409136621,0.49706839116997614,0.056757550256314016,0.014936327062964883,0.1925217612219552,0.1775854341589903,238.0,239.0,1.0,542.0,607.0,65.0
test,153958547-153958572-009,normal_columnar,20260803,nc_aware_lambda_0p10,gaussian_noise,20.0,0.7899298525371246,0.7942707739166808,0.004340921379556217,0.9091730682331677,0.9199817101051669,0.010808641871999258,0.6706866368410815,0.6685598377281947,-0.0021267991128868236,0.1517826576174916,0.1901349860972072,0.03835232847971559,0.041531227065557896,0.1442117076225502,0.1026804805569923,201.0,175.0,-26.0,433.0,644.0,211.0
test,153958547-153958572-009,normal_columnar,20260803,nc_aware_lambda_0p10,gaussian_noise,30.0,0.7899298525371246,0.7988604635412244,0.008930611004099864,0.9091730682331677,0.9356943150046598,0.026521246771492146,0.6706866368410815,0.6620266120777891,-0.008660024763292418,0.1517826576174916,0.18241303505346046,0.03063037743596886,0.041531227065557896,0.08730458513765582,0.045773358072097925,201.0,134.0,-67.0,433.0,689.0,256.0
