sample_id,parent_source_id,diagnostic_class,model,seed_aggregation,n_seed_rows,nucleus_dice,cytoplasm_dice,foreground_dice,cell_dice,area_ae,perimeter_ae,circularity_ae,nc_ae,invalid_prediction,invalid_circularity,invalid_nc
Dyskeratotic__072_10,Dyskeratotic__072,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.782608695652174,0.38102119460500966,0.5925206475537611,0.5630377852600075,255.0,22.43502914905548,0.03704664988742218,0.1813232174394666,0.0,0.0,0.0
Dyskeratotic__072_11,Dyskeratotic__072,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8760975609756098,0.5454227812718379,0.7107601711237238,0.6332790042969328,120.0,13.242640793323517,0.044790874940201286,0.21787056254040355,0.0,0.0,0.0
Dyskeratotic__072_12,Dyskeratotic__072,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7748102333427045,0.6894732053498317,0.732141719346268,0.8136599851521901,719.0,41.11269736289978,0.019379560285238018,0.027605869596856236,0.0,0.0,0.0
Dyskeratotic__072_13,Dyskeratotic__072,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.6595631326584976,0.5469247733398677,0.6032439529991827,0.6826281841040779,619.0,85.25483334064484,0.3857965760441623,0.02203786663716978,0.0,0.0,0.0
Dyskeratotic__072_14,Dyskeratotic__072,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.6702702702702703,0.4866600790513834,0.5784651746608269,0.636396526772793,102.0,25.55634868144989,0.06090883105328604,0.27220739633327046,0.0,0.0,0.0
Dyskeratotic__072_15,Dyskeratotic__072,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8090128755364807,0.815063731170336,0.8156284608470521,0.8476987447698745,62.0,13.213202834129333,0.038070190459139064,0.018470919088197757,0.0,0.0,0.0
Dyskeratotic__073_01,Dyskeratotic__073,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8348523514400291,0.4366419086203016,0.6357471300301654,0.5609756097560976,419.0,16.284270644187927,0.06710535205402468,0.07486500400026896,0.0,0.0,0.0
Dyskeratotic__073_02,Dyskeratotic__073,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.6105733432613552,0.5676609909102548,0.589117167085805,0.6882237273323137,523.0,35.17157292366028,0.12278369112920129,0.23506113752532093,0.0,0.0,0.0
Dyskeratotic__073_03,Dyskeratotic__073,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7154696132596685,0.45435466946484787,0.5849121413622582,0.5868606701940036,206.0,21.363960683345795,0.10208703911024047,0.11031190887191783,0.0,0.0,0.0
Dyskeratotic__073_04,Dyskeratotic__073,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7734724292101341,0.8157630522088354,0.7946177407094848,0.8749731471535983,304.0,28.14213526248932,0.08522863147111892,0.13940670035560548,0.0,0.0,0.0
Dyskeratotic__073_05,Dyskeratotic__073,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.061953931691818905,0.37821734985700667,0.22008564077441278,0.5777639622837012,1181.0,105.01219236850739,0.41704290303751784,0.32187274115888326,0.0,0.0,0.0
Dyskeratotic__074_01,Dyskeratotic__074,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8642911296436695,0.6797616831130143,0.772026406378342,0.7296244092529641,173.0,14.485280394554138,0.01989719789094624,0.06050620265788062,0.0,0.0,0.0
Dyskeratotic__074_02,Dyskeratotic__074,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7523809523809524,0.7483936766955634,0.752460937300993,0.7901324805847418,260.0,20.041630148887634,0.0519559220868161,0.09219016222573054,0.0,0.0,0.0
Dyskeratotic__074_03,Dyskeratotic__074,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.41938883034773444,0.2533261328489371,0.3363574815983358,0.28023266722957124,551.0,33.99137729406357,0.1272073789907197,0.015226757411572055,0.0,0.0,0.0
Dyskeratotic__074_04,Dyskeratotic__074,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8167202572347267,0.5611072936095023,0.6889137754221145,0.6456804733727811,58.0,14.14213490486145,0.044613955062240085,0.03772442937360401,0.0,0.0,0.0
Dyskeratotic__074_05,Dyskeratotic__074,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.6389250108365843,0.5343603321699362,0.5866426715032602,0.714016578749058,483.0,20.727922558784485,0.09802936202874468,0.244786141262317,0.0,0.0,0.0
Dyskeratotic__075_01,Dyskeratotic__075,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8903728436282693,0.5612903225806452,0.7258315831044573,0.6553402691610194,197.0,12.970563232898712,0.039203524606707396,0.036407877737159144,0.0,0.0,0.0
Dyskeratotic__075_02,Dyskeratotic__075,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.6195175438596491,0.1730719628578798,0.3962947533587644,0.29990768520655436,694.0,32.30508494377136,0.11907789450243389,0.07307100299150941,0.0,0.0,0.0
Dyskeratotic__076_01,Dyskeratotic__076,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.931321540062435,0.6804903677758318,0.8059059539191333,0.7265543001790455,74.0,1.656854271888733,0.07487593968659689,0.07742600508658468,0.0,0.0,0.0
Dyskeratotic__076_02,Dyskeratotic__076,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.48722741433021804,0.34699103713188223,0.4318125719486905,0.8141427368814891,2097.0,90.52691102027893,0.01395461087448513,0.6965096889195561,0.0,0.0,0.0
Dyskeratotic__077_01,Dyskeratotic__077,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.4524479459763647,0.12106261859582543,0.28675528228609504,0.32670293090850044,973.0,57.59797930717468,0.1460917477204492,0.15402650880014598,0.0,0.0,0.0
Dyskeratotic__077_02,Dyskeratotic__077,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.2718232044198895,0.14454602774274905,0.20818461608131927,0.3058352876258794,1318.0,69.76955199241638,0.02667319593358458,0.11801279195640267,0.0,0.0,0.0
Dyskeratotic__078_01,Dyskeratotic__078,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.6628571428571428,0.46576633165829145,0.5643117372577171,0.5710341018914814,590.0,34.97056323289871,0.020327107132515565,0.07170695088040525,0.0,0.0,0.0
Dyskeratotic__079_01,Dyskeratotic__079,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.635280095351609,0.5069644431384073,0.5720861022140735,0.579323589032327,612.0,39.94112503528595,0.09639990836894186,0.01898035534245633,0.0,0.0,0.0
Dyskeratotic__080_01,Dyskeratotic__080,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.3736621684504421,0.3382371121275807,0.3559496402890114,0.586638015237351,2692.0,91.46803623437881,0.07449309659843262,0.31503489096482645,0.0,0.0,0.0
Dyskeratotic__081_01,Dyskeratotic__081,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.03902439024390244,0.01951219512195122,0.12399540757749714,1026.0,nan,nan,0.1694747274529237,1.0,1.0,0.0
Dyskeratotic__081_02,Dyskeratotic__081,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.0578260339148469,0.02891301695742345,0.17431761786600497,460.0,64.87005722522736,0.12787752099790695,0.1038959281884958,0.0,0.0,0.0
Dyskeratotic__081_03,Dyskeratotic__081,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.034399286533316344,0.017199643266658172,0.1982102310671831,818.0,104.05382227897644,0.15287941120752485,0.18989689058677842,0.0,0.0,0.0
Dyskeratotic__081_04,Dyskeratotic__081,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.5567410281280311,0.11573899455789644,0.3362400113429638,0.18499234303215928,457.0,44.183764815330505,0.03731155170688072,0.023629791677601597,0.0,0.0,0.0
Dyskeratotic__081_05,Dyskeratotic__081,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.1461032489535579,0.07305162447677895,0.15810349598745504,994.0,87.01219260692596,0.18220768700476703,0.11219082452377664,0.0,0.0,0.0
Dyskeratotic__082_01,Dyskeratotic__082,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.6420454545454546,0.8043313069908815,0.723188380768168,0.8836263020833334,1032.0,67.45584297180176,0.11425126108398631,0.08861277620877704,0.0,0.0,0.0
Dyskeratotic__083_01,Dyskeratotic__083,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.0,0.0,0.0026814144461203286,2024.0,nan,nan,0.21422523285351397,1.0,1.0,0.0
Dyskeratotic__083_02,Dyskeratotic__083,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.000326797385620915,0.0001633986928104575,0.04665039327366423,1119.0,nan,nan,0.18395528522110802,1.0,1.0,0.0
Dyskeratotic__083_03,Dyskeratotic__083,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.07180887372013652,0.03590443686006826,0.1958324473740166,664.0,nan,nan,0.10215384615384615,1.0,1.0,0.0
Dyskeratotic__084_01,Dyskeratotic__084,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.11636863823933975,0.12576344657903685,0.3580993008650314,1090.0,103.396968126297,0.2163757869532139,0.21297381789761627,1.0,1.0,0.0
Dyskeratotic__085_01,Dyskeratotic__085,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.006429928393979249,0.0032149641969896245,0.006205314987184676,738.0,74.76955187320709,0.08998791476785417,0.08191137621080966,0.0,0.0,0.0
Dyskeratotic__086_01,Dyskeratotic__086,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.013958428159611591,0.006979214079805796,0.02565950699149488,724.0,nan,nan,0.13113566382901648,1.0,1.0,0.0
Dyskeratotic__087_01,Dyskeratotic__087,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.025022886786695148,0.012511443393347574,0.25257731958762886,1379.0,145.2964631319046,0.03259144814594683,0.5184210526315789,1.0,1.0,0.0
Dyskeratotic__088_01,Dyskeratotic__088,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.3471971066907776,0.171875,0.26949549991027427,0.42517006802721086,361.0,44.627416372299194,0.08297555151780911,0.32288063861769045,0.0,0.0,0.0
Dyskeratotic__088_02,Dyskeratotic__088,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.16380952380952382,0.07053469852104664,0.12458018250385916,0.36888811553854184,878.0,101.88224935531616,0.05160201804881881,0.21865676676015086,0.0,0.0,0.0
Dyskeratotic__088_03,Dyskeratotic__088,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.3205298013245033,0.27999388659636254,0.32888969833578696,0.41708204230095647,513.0,46.627416491508484,0.21266015888243106,0.11213744304687939,0.0,0.0,0.0
Dyskeratotic__089_01,Dyskeratotic__089,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.03665779234077411,0.018328896170387056,0.0915538362346873,965.0,nan,nan,0.1127204765798388,1.0,1.0,0.0
Dyskeratotic__090_01,Dyskeratotic__090,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.0022720231333264486,0.0011360115666632243,0.10019193857965451,695.0,86.98275482654572,0.15428376123941895,0.0946606411724505,0.0,0.0,0.0
Dyskeratotic__090_02,Dyskeratotic__090,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.0940478712137259,0.04702393560686295,0.08944591029023746,1140.0,nan,nan,0.1968232044198895,1.0,1.0,0.0
Dyskeratotic__090_03,Dyskeratotic__090,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7532637075718016,0.7365753424657534,0.7686393711156434,0.7849871213050411,204.0,20.00000011920929,0.3679756108066163,0.03699357541104602,0.0,0.0,0.0
Dyskeratotic__090_04,Dyskeratotic__090,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.59379760609358,0.29689880304679,0.6897834062013166,1519.0,nan,nan,0.2052425347925956,1.0,1.0,0.0
Dyskeratotic__091_01,Dyskeratotic__091,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.002818489289740699,0.0014092446448703494,0.2452076677316294,1460.0,nan,nan,0.49761417859577367,1.0,1.0,0.0
Dyskeratotic__092_01,Dyskeratotic__092,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.5658747300215983,0.28293736501079914,0.5156854998024496,1338.0,102.18376553058624,0.14584523085236256,0.15275399405130988,0.0,0.0,0.0
Dyskeratotic__092_02,Dyskeratotic__092,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.4731734523145566,0.2365867261572783,0.5744835461434652,668.0,63.84062099456787,0.08757313530849031,0.17010440539852303,1.0,1.0,0.0
Dyskeratotic__092_03,Dyskeratotic__092,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.4270334928229665,0.21351674641148324,0.5904409823078954,443.0,69.2548336982727,0.1074542424912247,0.2719459791282996,1.0,1.0,0.0
Dyskeratotic__092_04,Dyskeratotic__092,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.14674056479282133,0.07337028239641066,0.3477859778597786,547.0,nan,nan,0.3868458274398868,1.0,1.0,0.0
Dyskeratotic__093_01,Dyskeratotic__093,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.13270698766881972,0.06635349383440986,0.14269100470243212,1614.0,119.49747383594513,0.23364119433377917,0.12284974882021617,1.0,1.0,0.0
Dyskeratotic__093_02,Dyskeratotic__093,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.0,0.0,0.005737428282146473,598.0,nan,nan,0.11263891504991524,1.0,1.0,0.0
Dyskeratotic__093_03,Dyskeratotic__093,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.045148122951326614,0.022574061475663307,0.04282529625718644,877.0,79.84061920642853,0.0741084116577384,0.06547707928923399,1.0,1.0,0.0
Dyskeratotic__093_04,Dyskeratotic__093,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.069071261682243,0.0345356308411215,0.07821305841924399,819.0,79.86143511533737,0.34535903552179076,0.05587400299776824,0.0,0.0,0.0
Dyskeratotic__094_01,Dyskeratotic__094,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.049100226433083066,0.029875336372123674,0.11618342586880527,985.0,71.11269783973694,0.2377766760018799,0.06130560292140766,0.0,0.0,0.0
Dyskeratotic__094_02,Dyskeratotic__094,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.09781979548524021,0.04975062344139651,0.1752477852819928,1035.0,104.32590067386627,0.08425563391762603,0.17011834319526628,1.0,1.0,0.0
Dyskeratotic__095_01,Dyskeratotic__095,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.00301586344170336,0.00150793172085168,0.0547962226640159,931.0,84.18376541137695,0.055037895639756584,0.06605647793387256,1.0,1.0,0.0
Dyskeratotic__095_02,Dyskeratotic__095,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.05370028528276556,0.02685014264138278,0.17470320973178954,864.0,84.56854259967804,0.12464826049928601,0.1919573428127083,1.0,1.0,0.0
Dyskeratotic__096_01,Dyskeratotic__096,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.0014958002531354274,0.0007479001265677137,0.09108207535202334,1177.0,69.15432786941528,0.042312276380735425,0.08495741302151004,1.0,1.0,0.0
Dyskeratotic__097_01,Dyskeratotic__097,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.6935960591133005,0.27347715736040606,0.4835366082368533,0.5241180705543557,311.0,30.97056245803833,0.056563494644158774,0.1485670340938221,0.0,0.0,0.0
Dyskeratotic__097_02,Dyskeratotic__097,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.5440806045340051,0.45002644103648864,0.49705352278524684,0.6245629370629371,724.0,61.11269760131836,0.0666387680217484,0.1886658082392947,0.0,0.0,0.0
Dyskeratotic__097_03,Dyskeratotic__097,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7242582897033158,0.29517241379310344,0.5097153517482096,0.49963609898107714,316.0,27.455843806266785,0.02971433418252689,0.1968540898253452,0.0,0.0,0.0
Dyskeratotic__097_04,Dyskeratotic__097,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7153053132434576,0.1958092485549133,0.44730221463890246,0.33951199078437533,359.0,28.62741720676422,0.009292697374942094,0.03135071074022966,0.0,0.0,0.0
Dyskeratotic__097_05,Dyskeratotic__097,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.5266698702546853,0.48608678731270677,0.506378328783696,0.7706371191135734,985.0,49.455843925476074,0.20149509361943224,0.7714180730055179,0.0,0.0,0.0
Dyskeratotic__098_01,Dyskeratotic__098,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.943526904635056,0.6117266064428157,0.7804763903786167,0.7166115327236168,30.0,2.142135262489319,0.007407982478969233,0.005971816173429623,0.0,0.0,0.0
Dyskeratotic__099_01,Dyskeratotic__099,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.6416635722242852,0.504789670970429,0.5732266215973572,0.7525642503169299,771.0,16.000000834465027,0.44622642606567914,0.18771374807746977,0.0,0.0,0.0
Dyskeratotic__099_02,Dyskeratotic__099,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.49243658366302073,0.27611351990540006,0.7673335160317896,2084.0,101.74011421203613,0.3024977183017641,0.47213411871318534,1.0,1.0,0.0
Dyskeratotic__099_03,Dyskeratotic__099,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.34349355216881594,0.5056768558951965,0.4245852040320062,0.7556474705695195,1120.0,89.63960981369019,0.0379270478109186,0.5032490813583707,0.0,0.0,0.0
Dyskeratotic__100_01,Dyskeratotic__100,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.6090712742980562,0.11366906474820145,0.36137016952312884,0.4292138873898183,543.0,29.798989415168762,0.2064122646222335,0.16714887569158923,0.0,0.0,0.0
Dyskeratotic__100_02,Dyskeratotic__100,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.83889816360601,0.7306957708049113,0.7879298696282755,0.8989134013829437,386.0,18.627416253089905,0.04957065549017592,0.36762846869000687,0.0,0.0,0.0
Dyskeratotic__100_03,Dyskeratotic__100,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.9084037349933304,0.593483709273183,0.7509437221332567,0.8070208909663265,312.0,9.958370089530945,0.02555501175700614,0.3544103883949462,0.0,0.0,0.0
Dyskeratotic__100_04,Dyskeratotic__100,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7645161290322581,0.7382367508667658,0.751376439949512,0.8761632068718683,710.0,39.313708543777466,0.026555036666626286,0.11254286486277842,0.0,0.0,0.0
Dyskeratotic__100_05,Dyskeratotic__100,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.9015900300816502,0.7077069156512107,0.8071905431561119,0.8256235578507857,208.0,9.899494290351868,0.04063786166827554,0.1245754574317055,0.0,0.0,0.0
Dyskeratotic__100_06,Dyskeratotic__100,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7262485918137439,0.7752166094490763,0.7622204344847638,0.9462454686690833,877.0,60.42640542984009,0.026034901876774597,0.3750314157253416,0.0,0.0,0.0
Dyskeratotic__100_07,Dyskeratotic__100,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7129940583828468,0.7270429654591407,0.7320724421348299,0.8412543306387137,927.0,77.65685403347015,0.22141872565275533,0.15388360862386297,0.0,0.0,0.0
Dyskeratotic__100_08,Dyskeratotic__100,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.9159663865546218,0.6685288640595903,0.8004862835727476,0.7650262202501008,156.0,10.100505471229553,0.047267162695272424,0.06648016960546049,0.0,0.0,0.0
Dyskeratotic__101_01,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7750981491867639,0.3246899661781285,0.5498940576824463,0.620896642280998,397.0,18.627416491508484,0.042041781569698844,0.19524498508637167,0.0,0.0,0.0
Dyskeratotic__101_02,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.4883268482490272,0.667226608432723,0.5777767283408751,0.8343113996753652,496.0,30.485281229019165,0.22930173712085233,0.12041651008883181,0.0,0.0,0.0
Dyskeratotic__101_03,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8916943521594685,0.7165704131497113,0.795165576700434,0.8016625103906899,111.0,16.627416491508484,0.10038952808174373,0.06628501520603997,0.0,0.0,0.0
Dyskeratotic__101_04,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8799630655586335,0.5456667639334695,0.7128149147460514,0.7623815483640265,218.0,10.78679633140564,0.05317546638082138,0.30339892557128234,0.0,0.0,0.0
Dyskeratotic__101_05,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.9379727685325264,0.844318450271675,0.8912501342267466,0.9123091912958753,99.0,6.627416491508484,0.03911269070524115,0.023884341467792336,0.0,0.0,0.0
Dyskeratotic__101_06,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8849797023004059,0.7751987281399046,0.8300892152201553,0.8838416612589228,104.0,3.857864260673523,0.029883101234587817,0.026659366576819388,0.0,0.0,0.0
Dyskeratotic__101_07,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8806451612903226,0.7286432160804021,0.8046441886853624,0.9174025974025974,60.0,10.384775400161743,0.04849192123703805,0.09603259288000776,0.0,0.0,0.0
Dyskeratotic__101_08,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.6420157068062827,0.49920255183413076,0.5706091293202067,0.7744206512173658,997.0,59.79898947477341,0.11378265340099813,0.36817941066284277,0.0,0.0,0.0
Dyskeratotic__101_09,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.0,0.512094039635295,0.2560470198176475,0.7089426685647728,449.0,40.485281348228455,0.16481636685826306,0.008818142584038707,0.0,0.0,0.0
Dyskeratotic__101_10,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.907358390682901,0.6813247982187587,0.8070741959417114,0.8108407079646017,77.0,7.272078633308411,0.029703171826608754,0.25939826028126733,0.0,0.0,0.0
Dyskeratotic__101_11,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.012170385395537525,0.13570274636510501,0.07393656588032127,0.427307206068268,665.0,48.041629910469055,0.03284092844281883,0.6301541847113092,0.0,0.0,0.0
Dyskeratotic__101_12,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8845545598313126,0.76876130198915,0.8266579309102313,0.8299674267100977,183.0,7.798990368843079,0.045000540157655866,0.0098851890405863,0.0,0.0,0.0
Dyskeratotic__101_13,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.940809968847352,0.6403587443946188,0.7913450163690885,0.8331011423794928,31.0,3.3137080669403076,0.024679602966770298,0.357804054054054,0.0,0.0,0.0
Dyskeratotic__101_14,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.9038461538461539,0.8663232769193034,0.8861559969328021,0.9247941445562672,62.0,2.928931951522827,0.04130746633856208,0.032319531758075004,0.0,0.0,0.0
Dyskeratotic__101_15,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8989441930618401,0.6406448875689436,0.7697945403153919,0.7772639116813367,179.0,8.242640733718872,0.02880061841307091,0.1447194067479996,0.0,0.0,0.0
Dyskeratotic__101_16,Dyskeratotic__101,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.6666666666666666,0.5713541666666667,0.6190104166666667,0.7692307692307693,754.0,64.38477599620819,0.24625180172999472,0.32012331337682065,0.0,0.0,0.0
Dyskeratotic__102_01,Dyskeratotic__102,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8567237163814181,0.739442688882505,0.793345339493819,0.8705374656728129,203.0,4.242640733718872,0.08183833941173368,0.07743917981251236,0.0,0.0,0.0
Dyskeratotic__102_02,Dyskeratotic__102,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8471138845553822,0.5823251999179824,0.7001048027943237,0.7417409543786051,204.0,7.899495005607605,0.049668533822402106,0.2654778867154326,0.0,0.0,0.0
Dyskeratotic__102_03,Dyskeratotic__102,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7830396475770925,0.6560597132194068,0.7195496803982497,0.8035326480382221,82.0,4.1005048751831055,0.06556819076759823,0.14004406677851655,0.0,0.0,0.0
Dyskeratotic__102_04,Dyskeratotic__102,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.4308012486992716,0.4979749955978165,0.47239175311805714,0.7400449794946421,886.0,70.18376576900482,0.06876660328853712,0.44665743358916654,0.0,0.0,0.0
Dyskeratotic__102_05,Dyskeratotic__102,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8765243902439024,0.6136248093543467,0.7564841771060573,0.8136608747753146,96.0,5.02943754196167,0.03045763918997413,0.378817634316456,0.0,0.0,0.0
Dyskeratotic__102_06,Dyskeratotic__102,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8492381716118684,0.6773333333333333,0.7632857524726009,0.855718386463212,208.0,14.627416253089905,0.2535105318553166,0.4752578959524369,0.0,0.0,0.0
Dyskeratotic__102_07,Dyskeratotic__102,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.875186846038864,0.4032176973353444,0.6444716402849122,0.6792684800983556,233.0,8.727921724319458,0.043584506874379314,0.22839854794481618,0.0,0.0,0.0
Dyskeratotic__102_08,Dyskeratotic__102,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7939928174991838,0.6052188552188552,0.6996058363590195,0.8406909788867563,447.0,11.41421389579773,0.18993611787985332,0.7118341799651506,0.0,0.0,0.0
Dyskeratotic__102_09,Dyskeratotic__102,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.8456334563345633,0.4399441340782123,0.6427887952063878,0.8178548070634402,348.0,10.68629252910614,0.075303035727593,0.9054256226526054,0.0,0.0,0.0
Dyskeratotic__102_10,Dyskeratotic__102,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7442724458204334,0.5179895633067838,0.6225740595183841,0.8702021681804863,824.0,34.041630029678345,0.06758338943044417,1.071571964737715,0.0,0.0,0.0
Dyskeratotic__103_01,Dyskeratotic__103,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.539810080350621,0.6183704842428901,0.5790902822967555,0.9085872576177285,1260.0,35.899494647979736,0.3372274758251578,0.704346352010389,0.0,0.0,0.0
Dyskeratotic__103_02,Dyskeratotic__103,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.7951856385148919,0.6422597443585293,0.7301029529369915,0.9330392943063353,990.0,20.485280871391296,0.20762974076697338,0.9487715755182895,0.0,0.0,0.0
Dyskeratotic__103_03,Dyskeratotic__103,Dyskeratotic,baseline,median_across_20260803_20260804_20260805,3,0.9217533797623925,0.6917866215071973,0.8051153935641382,0.8227687983134223,127.0,7.757359623908997,0.009717739712812201,0.2800950311639253,0.0,0.0,0.0
