accepted_edit_count,area_matching_error_abs,area_matching_error_norm,closing_area_ae,closing_benefit,closing_circularity_ae,closing_fallback_to_raw,closing_foreground_dice,closing_nc_ae,closing_nucleus_dice,closing_perimeter_ae,closing_specific_residual,diagnostic_class,fallback_to_raw,invalid_proposal_count,joint_matching_error,model,null_area_ae,null_benefit,null_circularity_ae,null_dA,null_dP,null_foreground_dice,null_nc_ae,null_nucleus_dice,null_perimeter_ae,parent_source_id,perimeter_matching_error_abs,perimeter_matching_error_norm,raw_area_ae,raw_circularity_ae,raw_foreground_dice,raw_nc_ae,raw_nucleus_dice,raw_perimeter_ae,sample_id,seed,sum_matching_error,target_dA,target_dP,valid_proposal_count
0,0.0,0.0,1544,nan,nan,True,0.21820391158430738,0.14706162491665872,0.0,nan,nan,Dyskeratotic,True,2048,0.0,baseline,1544,nan,nan,0.0,nan,0.21820391158430738,0.14706162491665872,0.0,nan,Dyskeratotic__138,nan,nan,1544,nan,0.21820391158430738,0.14706162491665872,0.0,nan,Dyskeratotic__138_02,20260803,nan,0.0,nan,0
0,0.0,0.0,1544,nan,nan,True,0.26543878656554715,0.14706162491665872,0.0,nan,nan,Dyskeratotic,True,2048,0.0,baseline,1544,nan,nan,0.0,nan,0.26543878656554715,0.14706162491665872,0.0,nan,Dyskeratotic__138,nan,nan,1544,nan,0.26543878656554715,0.14706162491665872,0.0,nan,Dyskeratotic__138_02,20260804,nan,0.0,nan,0
18,0.0,0.0,1037,0.07288141371174806,0.13818274014551257,False,0.5007491704563032,0.08430633342018638,0.38517796196977083,61.94112408161163,0.006256450530935709,Dyskeratotic,False,0,0.010100414198334306,baseline,1037,0.06662496318081235,0.14443919067644828,8.0,-4.585786819458008,0.4991249880129053,0.08430633342018638,0.3822525597269625,61.840620040893555,Dyskeratotic__138,0.10050404071807861,0.010100414198334306,1045,0.21106415385726063,0.49854142078951524,0.08535765558316052,0.3808125305922663,57.25483322143555,Dyskeratotic__138_02,20260805,0.010100414198334306,8.0,-4.686290860176086,2048
23,0.0,0.0,930,0.044979377363391526,0.20300308899355446,False,0.5867118599536468,0.0655636352883845,0.6230031948881789,36.52691173553467,0.001599805383887154,Dyskeratotic,False,0,0.020799905313686983,baseline,930,0.04337957197950437,0.2046028943774416,7.0,-4.686291933059692,0.5862700216566246,0.0655636352883845,0.6222044728434505,36.284271001815796,Dyskeratotic__138,0.24264073371887207,0.020799905313686983,937,0.24798246635694599,0.5846999413436852,0.06624430253859563,0.619142971565879,31.597979068756104,Dyskeratotic__138_03,20260803,0.020799905313686983,7.0,-4.9289326667785645,2048
28,0.0,0.0,774,0.0513495751276285,0.09688177048860513,False,0.6371843811127433,0.060681032189412065,0.6669172932330827,36.28427064418793,0.005094913562450731,Dyskeratotic,False,0,4.087593861226853e-08,baseline,774,0.04625466156517777,0.10197668405105587,8.0,-4.6862921714782715,0.6371843811127433,0.060681032189412065,0.6669172932330827,36.284271121025085,Dyskeratotic__138,4.76837158203125e-07,4.087593861226853e-08,782,0.14823134561623363,0.6359105772010836,0.06137775528552655,0.6644042232277526,31.597978949546814,Dyskeratotic__138_03,20260804,4.087593861226853e-08,8.0,-4.686291694641113,2048
22,0.0,0.0,695,0.05636110424305951,0.026893886418683288,False,0.6477683048056306,0.03261755766544436,0.7039065352318364,36.870057582855225,-0.0014687588774139337,Dyskeratotic,False,0,1.0241050329927441e-08,baseline,695,0.057829863120473446,0.025425127541269354,8.0,-4.686292290687561,0.6485881120715826,0.03261755766544436,0.7053669222343921,36.870057702064514,Dyskeratotic__138,1.1920928955078125e-07,1.0241050329927441e-08,703,0.0832549906617428,0.6469968349237111,0.03351948789626007,0.7023068473086781,32.18376541137695,Dyskeratotic__138_03,20260805,1.0241050329927441e-08,8.0,-4.6862921714782715,2048
0,0.0,0.0,556,nan,nan,True,0.016340222919597445,0.07597704290789833,0.0,nan,nan,Dyskeratotic,True,2048,0.0,baseline,556,nan,nan,0.0,nan,0.016340222919597445,0.07597704290789833,0.0,nan,Dyskeratotic__138,nan,nan,556,nan,0.016340222919597445,0.07597704290789833,0.0,nan,Dyskeratotic__138_04,20260803,nan,0.0,nan,0
0,0.0,0.0,556,nan,nan,True,0.0003635041802980734,0.07597704290789833,0.0,nan,nan,Dyskeratotic,True,2048,0.0,baseline,556,nan,nan,0.0,nan,0.0003635041802980734,0.07597704290789833,0.0,nan,Dyskeratotic__138,nan,nan,556,nan,0.0003635041802980734,0.07597704290789833,0.0,nan,Dyskeratotic__138_04,20260804,nan,0.0,nan,0
7,0.0,0.0,459,-0.1196649099102216,0.24290349373635345,False,0.30193432004760845,0.0503901265269962,0.29709035222052066,69.35533797740936,-0.032168651215356614,Dyskeratotic,False,0,0.09665870595144717,baseline,459,-0.08749625869486499,0.21073484252099683,3.0,-1.1715729236602783,0.30193432004760845,0.0503901265269962,0.29709035222052066,68.7695517539978,Dyskeratotic__138,0.5857862234115601,0.09665870595144717,462,0.12323858382613184,0.2979631167968101,0.0512010808625636,0.28923076923076924,67.59797883033752,Dyskeratotic__138_04,20260805,0.09665870595144717,3.0,-1.7573591470718384,2048
55,0.0,0.0,964,0.03772244298723071,0.05391542031196861,False,0.027493951899815,0.04096962933508906,0.0,96.5685406923294,-0.03886980328148093,Dyskeratotic,False,0,1.3153069212032307e-08,baseline,964,0.07659224626871164,0.015045617030487679,35.0,-5.857864737510681,0.027493951899815,0.04096962933508906,0.0,96.5685408115387,Dyskeratotic__138,1.1920928955078125e-07,1.3153069212032307e-08,999,0.09163786329919932,0.02746659084446972,0.043274807009484634,0.0,90.71067607402802,Dyskeratotic__138_05,20260803,1.3153069212032307e-08,35.0,-5.857864618301392,2048
5,0.0,0.0,1840,0.08231419791744787,0.0519143421119278,False,0.038075990299110754,0.07953761494208689,0.0,128.36753022670746,-4.015900501030956e-09,Dyskeratotic,False,0,1.753027733398355e-08,baseline,1840,0.08231420193334837,0.0519143380960273,3.0,-1.757359504699707,0.038075990299110754,0.07953761494208689,0.0,128.36753034591675,Dyskeratotic__138,1.1920928955078125e-07,1.753027733398355e-08,1843,0.13422854002937568,0.03807137372186073,0.08007551173711926,0.0,126.61017084121704,Dyskeratotic__138_05,20260804,1.753027733398355e-08,3.0,-1.7573593854904175,2048
30,0.0,0.0,1437,0.13108577775158886,0.21032599168975463,False,0.02973290777759113,0.009475364510435541,0.0,69.94112455844879,-1.3689424038787479e-09,Dyskeratotic,False,0,1.1191715584613551e-08,baseline,1437,0.13108577912053127,0.21032599032081223,18.0,-10.544156908988953,0.02973290777759113,0.009475364510435541,0.0,69.94112467765808,Dyskeratotic__138,1.1920928955078125e-07,1.1191715584613551e-08,1455,0.3414117694413435,0.02971044901384809,0.0053005077407969475,0.0,59.39696776866913,Dyskeratotic__138_05,20260805,1.1191715584613551e-08,18.0,-10.544156789779663,2048
14,0.0,0.0,1255,0.07708462205916827,0.33251760494707766,False,0.3612131794883092,0.047573898693548104,0.13315030885380919,105.94112515449524,0.005764898792398332,Dyskeratotic,False,0,0.07053543649096769,baseline,1255,0.07131972326676994,0.338282503739476,10.0,-5.272078514099121,0.3612131794883092,0.047573898693548104,0.13315030885380919,105.35533881187439,Dyskeratotic__138,0.5857863426208496,0.07053543649096769,1265,0.40960222700624593,0.3554129996581105,0.04802942943923105,0.1216309606081548,100.08326029777527,Dyskeratotic__138_06,20260803,0.07053543649096769,10.0,-5.857864856719971,2048
1,0.0,0.0,1335,0.06130760866613566,0.24081377040535995,False,0.3654150149005293,0.051189446257685546,0.030501089324618737,148.81118214130402,0.0,Dyskeratotic,False,0,0.0,baseline,1335,0.06130760866613566,0.24081377040535995,1.0,-0.5857864618301392,0.3654150149005293,0.051189446257685546,0.030501089324618737,148.81118214130402,Dyskeratotic__138,0.0,0.0,1336,0.3021213790714956,0.3646920175989944,0.051235507939425474,0.029069767441860465,148.22539567947388,Dyskeratotic__138_06,20260804,0.0,1.0,-0.5857864618301392,2048
22,0.0,0.0,1085,0.0778968017515339,0.025507663516424306,False,0.43673456463138854,0.04175637404078781,0.15734480639213275,118.42640614509583,-0.02159892310235889,Dyskeratotic,False,0,0.0,baseline,1085,0.0994957248538928,0.003908740414065415,10.0,-4.100505232810974,0.440537589591752,0.04175637404078781,0.16472034419176398,118.42640614509583,Dyskeratotic__138,0.0,0.0,1095,0.10340446526795821,0.4354314815662065,0.04214396062949753,0.15460729746444032,114.32590091228485,Dyskeratotic__138_06,20260805,0.0,10.0,-4.100505232810974,2048
0,0.0,0.0,2592,0.0,0.24441828758158868,False,0.1339425743250254,0.14709972247057362,0.005372217958557176,189.33809292316437,0.0,Dyskeratotic,False,0,0.0,baseline,2592,0.0,0.24441828758158868,0.0,0.0,0.1339425743250254,0.14709972247057362,0.005372217958557176,189.33809292316437,Dyskeratotic__139,0.0,0.0,2592,0.24441828758158868,0.1339425743250254,0.14709972247057362,0.005372217958557176,189.33809292316437,Dyskeratotic__139_01,20260803,0.0,0.0,0.0,2048
26,0.0,0.0,2162,0.04591850571194378,0.4720711411008083,False,0.38777802811260065,0.11000385646711816,0.2878787878787879,82.7695517539978,0.007737872219161279,Dyskeratotic,False,0,0.0,baseline,2162,0.0381806334927825,0.47980901331996956,10.0,-5.85786497592926,0.38777802811260065,0.11000385646711816,0.2878787878787879,82.7695517539978,Dyskeratotic__139,0.0,0.0,2172,0.5179896468127521,0.3848651079991574,0.11090616856415955,0.2822207534699273,76.91168677806854,Dyskeratotic__139_01,20260804,0.0,10.0,-5.85786497592926,2048
46,0.0,0.0,425,0.1123170436417561,0.022208884630742776,False,0.6065938086218038,0.2676550833871112,0.9042530902996019,14.585785746574402,-7.271660495966614e-09,Dyskeratotic,False,0,5.974903653936128e-08,baseline,425,0.1123170509134166,0.02220887735908228,22.0,-12.887302875518799,0.6071005977872505,0.2676550833871112,0.9050911376492772,14.585786581039429,Dyskeratotic__139,8.344650268554688e-07,5.974903653936128e-08,447,0.13452592827249887,0.6046708088220842,0.26172497427089003,0.9004420122079562,1.6984837055206299,Dyskeratotic__139_01,20260805,5.974903653936128e-08,22.0,-12.887302041053772,2048
0,0.0,0.0,627,0.0,0.06823920116385451,False,0.5477286002142676,0.04947663379489198,0.6966618287373004,43.45584297180176,0.0,Dyskeratotic,False,0,0.0,baseline,627,0.0,0.06823920116385451,0.0,0.0,0.5477286002142676,0.04947663379489198,0.6966618287373004,43.45584297180176,Dyskeratotic__139,0.0,0.0,627,0.06823920116385451,0.5477286002142676,0.04947663379489198,0.6966618287373004,43.45584297180176,Dyskeratotic__139_02,20260803,0.0,0.0,0.0,2048
0,0.0,0.0,581,0.0,0.061577478651337336,False,0.5920880428085522,0.12317501535896747,0.7231424514907714,39.798989057540894,0.0,Dyskeratotic,False,0,0.0,baseline,581,0.0,0.061577478651337336,0.0,0.0,0.5920880428085522,0.12317501535896747,0.7231424514907714,39.798989057540894,Dyskeratotic__139,0.0,0.0,581,0.061577478651337336,0.5920880428085522,0.12317501535896747,0.7231424514907714,39.798989057540894,Dyskeratotic__139_02,20260804,0.0,0.0,0.0,2048
8,0.0,0.0,424,-0.02025115305766234,0.06363434358059328,False,0.6738388984189602,0.076350739863564,0.8052863436123348,29.5563485622406,1.0774777514654943e-08,Dyskeratotic,False,0,6.682341375279559e-08,baseline,424,-0.020251163832439856,0.06363435435537079,2.0,-1.171573281288147,0.6744163945920147,0.076350739863564,0.8061674008810573,29.556349277496338,Dyskeratotic__139,7.152557373046875e-07,6.682341375279559e-08,426,0.04338319052293094,0.673237859051908,0.0770942448003391,0.8042328042328042,28.38477599620819,Dyskeratotic__139_02,20260805,6.682341375279559e-08,2.0,-1.1715725660324097,2048
37,0.0,0.0,1643,0.03951098121967045,0.40502290172456645,False,0.49259257777189835,0.10300090354733166,0.3935031376891842,71.43859958648682,0.006959870643724386,Dyskeratotic,False,0,0.021550402171191446,baseline,1643,0.03255111057594606,0.41198277236829084,19.0,-6.100505352020264,0.49259257777189835,0.10300090354733166,0.3935031376891842,71.68123984336853,Dyskeratotic__139,0.24264025688171387,0.021550402171191446,1662,0.4445338829442369,0.4867200819957457,0.10450954490118372,0.38215613382899627,65.58073449134827,Dyskeratotic__139_03,20260803,0.021550402171191446,19.0,-5.85786509513855,2048
18,0.0,0.0,809,0.04178052487657824,0.07069145534207366,False,0.7545026077672179,0.027887590297801815,0.7682754727631951,33.053823471069336,9.60957313722588e-10,Dyskeratotic,False,0,9.309171059418227e-09,baseline,809,0.041780523915620926,0.07069145630303098,8.0,-4.686291694641113,0.7545026077672179,0.027887590297801815,0.7682754727631951,33.053823351860046,Dyskeratotic__139,1.1920928955078125e-07,9.309171059418227e-09,817,0.1124719802186519,0.7533189072155415,0.028643513841456927,0.766053748231966,28.367531657218933,Dyskeratotic__139_03,20260804,9.309171059418227e-09,8.0,-4.686291813850403,2048
47,0.0,0.0,383,0.08358671506221715,0.00559004890944681,False,0.7952095312487938,0.023719669832898194,0.871756109851348,17.597978830337524,-0.0004115089710163833,Dyskeratotic,False,0,1.3156954077481013e-07,baseline,383,0.08399822403323354,0.0051785399384304265,17.0,-9.958371043205261,0.7963720926315434,0.023719669832898194,0.873771730914588,17.597980618476868,Dyskeratotic__139,1.7881393432617188e-06,1.3156954077481013e-07,400,0.08917676397166396,0.7937135144251802,0.021869174418712084,0.8689271255060729,7.6396095752716064,Dyskeratotic__139_03,20260805,1.3156954077481013e-07,17.0,-9.958369255065918,2048
0,0.0,0.0,1407,nan,nan,True,0.22977417233062924,0.12220967601841397,0.0,nan,nan,Dyskeratotic,True,2048,0.0,baseline,1407,nan,nan,0.0,nan,0.22977417233062924,0.12220967601841397,0.0,nan,Dyskeratotic__139,nan,nan,1407,nan,0.22977417233062924,0.12220967601841397,0.0,nan,Dyskeratotic__139_04,20260803,nan,0.0,nan,0
0,0.0,0.0,1407,nan,nan,True,0.328132594536794,0.12220967601841397,0.0,nan,nan,Dyskeratotic,True,2048,0.0,baseline,1407,nan,nan,0.0,nan,0.328132594536794,0.12220967601841397,0.0,nan,Dyskeratotic__139,nan,nan,1407,nan,0.328132594536794,0.12220967601841397,0.0,nan,Dyskeratotic__139_04,20260804,nan,0.0,nan,0
16,0.0,0.0,536,0.049262589285446357,0.15656080584592602,False,0.5317632204426633,0.13359061766734226,0.7629499561018437,18.727921843528748,-6.560329279814425e-09,Dyskeratotic,False,0,6.141409906028762e-08,baseline,536,0.049262595845775636,0.15656079928559674,6.0,-4.928933262825012,0.5307511910883976,0.13359061766734226,0.7611940298507462,18.727922558784485,Dyskeratotic__139,7.152557373046875e-07,6.141409906028762e-08,542,0.20582339513137238,0.5300693702553029,0.13138164617449133,0.7596830985915493,13.798989295959473,Dyskeratotic__139_04,20260805,6.141409906028762e-08,6.0,-4.928932547569275,2048
0,0.0,0.0,1062,0.0,0.016447887594066235,False,0.06528372593266084,0.2843961299720899,0.02029520295202952,117.59797894954681,0.0,Dyskeratotic,False,506,0.0,baseline,1062,0.0,0.016447887594066235,0.0,0.0,0.06528372593266084,0.2843961299720899,0.02029520295202952,117.59797894954681,Dyskeratotic__140,0.0,0.0,1062,0.016447887594066235,0.06528372593266084,0.2843961299720899,0.02029520295202952,117.59797894954681,Dyskeratotic__140_01,20260803,0.0,0.0,0.0,1542
3,0.0,0.0,170,-0.010078994597951363,0.02125261004251211,False,0.6022474241322473,0.62570478831716,0.9139676113360324,12.00000011920929,-5.302491334902015e-09,Dyskeratotic,False,0,3.355413535012032e-08,baseline,170,-0.010078989295460028,0.021252604740020775,1.0,-0.5857862234115601,0.6022474241322473,0.62570478831716,0.9139676113360324,11.999999761581421,Dyskeratotic__140,3.5762786865234375e-07,3.355413535012032e-08,171,0.011173615444560747,0.6019407067787412,0.6237372444189532,0.9134177215189874,11.41421353816986,Dyskeratotic__140_01,20260804,3.355413535012032e-08,1.0,-0.5857865810394287,2048
3,0.0,0.0,188,-0.010364015163334184,0.031177711988339518,False,0.628559306812827,0.25319249178112035,0.8927477017364658,13.75735878944397,3.6333711594949136e-09,Dyskeratotic,False,0,2.254448467346871e-08,baseline,188,-0.010364018796705343,0.031177715621710678,1.0,-0.5857864618301392,0.628559306812827,0.25319249178112035,0.8927477017364658,13.757359027862549,Dyskeratotic__140,2.384185791015625e-07,2.254448467346871e-08,189,0.020813696825005334,0.628241369085266,0.2522256720702729,0.8921819110884006,13.17157256603241,Dyskeratotic__140_01,20260805,2.254448467346871e-08,1.0,-0.5857862234115601,2048
0,0.0,0.0,407,0.0,0.007990326028331607,False,0.5102956686183947,0.22891429877229535,0.7612903225806451,29.41421413421631,0.0,Dyskeratotic,False,0,0.0,baseline,407,0.0,0.007990326028331607,0.0,0.0,0.5102956686183947,0.22891429877229535,0.7612903225806451,29.41421413421631,Dyskeratotic__141,0.0,0.0,407,0.007990326028331607,0.5102956686183947,0.22891429877229535,0.7612903225806451,29.41421413421631,Dyskeratotic__141_01,20260803,0.0,0.0,0.0,2048
0,0.0,0.0,116,0.0,0.10730077997223098,False,0.6326659611829848,0.24588053836647444,0.8877755511022044,15.41421377658844,0.0,Dyskeratotic,False,0,0.0,baseline,116,0.0,0.10730077997223098,0.0,0.0,0.6326659611829848,0.24588053836647444,0.8877755511022044,15.41421377658844,Dyskeratotic__141,0.0,0.0,116,0.10730077997223098,0.6326659611829848,0.24588053836647444,0.8877755511022044,15.41421377658844,Dyskeratotic__141_01,20260804,0.0,0.0,0.0,2048
0,0.0,0.0,193,0.0,0.11156089967850424,False,0.6519793413946899,0.17827516481694866,0.8692027097446586,20.58578646183014,0.0,Dyskeratotic,False,0,0.0,baseline,193,0.0,0.11156089967850424,0.0,0.0,0.6519793413946899,0.17827516481694866,0.8692027097446586,20.58578646183014,Dyskeratotic__141,0.0,0.0,193,0.11156089967850424,0.6519793413946899,0.17827516481694866,0.8692027097446586,20.58578646183014,Dyskeratotic__141_01,20260805,0.0,0.0,0.0,2048
13,0.0,0.0,1296,-0.006467863025561571,0.04931830602712928,False,0.30388067973728344,0.041947990796531665,0.3960857409133271,89.98275482654572,4.598548764001009e-09,Dyskeratotic,False,0,2.604478066957008e-08,baseline,1296,-0.006467867624110335,0.04931831062567804,7.0,-4.100505590438843,0.30388067973728344,0.041947990796531665,0.3960857409133271,89.9827550649643,Dyskeratotic__141,2.384185791015625e-07,2.604478066957008e-08,1303,0.042850443001567706,0.301223622058164,0.0430807887944033,0.3908368396446938,85.88224947452545,Dyskeratotic__141_02,20260803,2.604478066957008e-08,7.0,-4.100505352020264,2048
13,0.0,0.0,1128,-0.06967098257164428,0.0744770146175231,False,0.37791641844978524,0.01663145501729811,0.5108038029386344,76.32590091228485,0.0,Dyskeratotic,False,0,0.0,baseline,1128,-0.06967098257164428,0.0744770146175231,7.0,-4.100505590438843,0.3783925614172339,0.01663145501729811,0.5116681071737251,76.32590091228485,Dyskeratotic__141,0.0,0.0,1135,0.004806032045878816,0.3756194114196849,0.017788025242923722,0.506285218899003,72.22539532184601,Dyskeratotic__141_02,20260804,0.0,7.0,-4.100505590438843,2048
11,0.0,0.0,1319,-0.07309899923148999,0.07720887288181622,False,0.3072509266497819,0.02403616547349341,0.37870937352802636,93.63960897922516,0.00217323168119099,Dyskeratotic,False,0,2.682918497693521e-08,baseline,1319,-0.07527223091268098,0.0793821045630072,5.0,-2.9289321899414062,0.3072509266497819,0.02403616547349341,0.37870937352802636,93.63960874080658,Dyskeratotic__141,2.384185791015625e-07,2.682918497693521e-08,1324,0.004109873650326223,0.3053091714470778,0.025146959763496457,0.37488196411709157,90.71067655086517,Dyskeratotic__141_02,20260805,2.682918497693521e-08,5.0,-2.9289324283599854,2048
1,0.0,0.0,590,0.016717114933695876,0.16587770115616896,False,0.23182458737378644,0.0188845714478314,0.44548872180451127,45.94112479686737,-0.003509672348578796,Dyskeratotic,False,0,0.030401775549048656,baseline,590,0.020226787282274672,0.16236802880759016,1.0,-0.8284270763397217,0.23182458737378644,0.0188845714478314,0.44548872180451127,46.18376541137695,Dyskeratotic__141,0.24264061450958252,0.030401775549048656,591,0.18259481608986483,0.23109242684192194,0.01934638574095729,0.44402634054562556,45.35533833503723,Dyskeratotic__141_03,20260803,0.030401775549048656,1.0,-0.5857864618301392,2048
8,0.0,0.0,353,0.025901567344545295,0.0014188683408951075,False,0.41869555449523416,0.4876737040362753,0.7286702536510377,27.455843806266785,0.0018873464101389903,Dyskeratotic,False,0,1.310312241541011e-08,baseline,353,0.024014220934406305,0.003306214751034098,2.0,-1.1715730428695679,0.41869555449523416,0.4876737040362753,0.7286702536510377,27.455843925476074,Dyskeratotic__141,1.1920928955078125e-07,1.310312241541011e-08,355,0.027320435685440403,0.4177028542932872,0.4835764129459261,0.7267128560431101,26.284270882606506,Dyskeratotic__141_03,20260804,1.310312241541011e-08,2.0,-1.1715729236602783,2048
11,0.0,0.0,116,-0.035496913685179154,0.03634946822871754,False,0.5246400410018744,0.7838198605787864,0.8842652795838751,10.38477611541748,0.002581539059186011,Dyskeratotic,False,0,2.379118833687759e-08,baseline,116,-0.038078452744365165,0.03893100728790355,3.0,-1.7573598623275757,0.5254189527549473,0.7838198605787864,0.8855656697009102,10.38477635383606,Dyskeratotic__141,2.384185791015625e-07,2.379118833687759e-08,119,0.0008525545435383863,0.5242980313528394,0.7766051288570693,0.8833876221498371,8.627416491508484,Dyskeratotic__141_03,20260805,2.379118833687759e-08,3.0,-1.7573596239089966,2048
12,0.0,0.0,458,0.022397263639620357,0.40163950393030756,False,0.534408875497387,0.021916307414899416,0.6427457098283932,5.514719128608704,-0.0010661104678419964,Dyskeratotic,False,0,1.1319348825852909e-08,baseline,458,0.023463374107462354,0.40057339346246557,4.0,-2.3431460857391357,0.534408875497387,0.021916307414899416,0.6427457098283932,5.514719247817993,Dyskeratotic__141,1.1920928955078125e-07,1.1319348825852909e-08,462,0.4240367675699279,0.5321874478478291,0.023370997054262765,0.6384976525821596,3.1715731620788574,Dyskeratotic__141_04,20260803,1.1319348825852909e-08,4.0,-2.343145966529846,2048
0,0.0,0.0,90,0.0,0.04725781303171672,False,0.8453944934893786,0.03450285873581713,0.9236363636363636,9.171573042869568,0.0,Dyskeratotic,False,0,0.0,baseline,90,0.0,0.04725781303171672,0.0,0.0,0.8453944934893786,0.03450285873581713,0.9236363636363636,9.171573042869568,Dyskeratotic__141,0.0,0.0,90,0.04725781303171672,0.8453944934893786,0.03450285873581713,0.9236363636363636,9.171573042869568,Dyskeratotic__141_04,20260804,0.0,0.0,0.0,2048
0,0.0,0.0,56,0.0,0.04788521545519531,False,0.8691273281670449,0.005898616718778504,0.9543429844097996,0.4852813482284546,0.0,Dyskeratotic,False,0,0.0,baseline,56,0.0,0.04788521545519531,0.0,0.0,0.8691273281670449,0.005898616718778504,0.9543429844097996,0.4852813482284546,Dyskeratotic__141,0.0,0.0,56,0.04788521545519531,0.8691273281670449,0.005898616718778504,0.9543429844097996,0.4852813482284546,Dyskeratotic__141_04,20260805,0.0,0.0,0.0,2048
0,0.0,0.0,771,0.0,0.04054477453113381,False,0.19876113850962102,0.05082824875361243,0.3757085020242915,66.42640626430511,0.0,Dyskeratotic,False,0,0.0,baseline,771,0.0,0.04054477453113381,0.0,0.0,0.19876113850962102,0.05082824875361243,0.3757085020242915,66.42640626430511,Dyskeratotic__141,0.0,0.0,771,0.04054477453113381,0.19876113850962102,0.05082824875361243,0.3757085020242915,66.42640626430511,Dyskeratotic__141_05,20260803,0.0,0.0,0.0,2048
9,0.0,0.0,862,0.07449440425006393,0.0027641332894308146,False,0.14508668414918416,0.02101242364613211,0.2465034965034965,81.84061992168427,0.006147223985309536,Dyskeratotic,False,0,1.7393910029743057e-08,baseline,862,0.06834718026475439,0.00891135727474035,3.0,-1.7573593854904175,0.14508668414918416,0.02101242364613211,0.2465034965034965,81.84061980247498,Dyskeratotic__141,1.1920928955078125e-07,1.7393910029743057e-08,865,0.07725853753949474,0.14277491501440917,0.023262714074240493,0.24189307624890447,80.08326041698456,Dyskeratotic__141_05,20260804,1.7393910029743057e-08,3.0,-1.757359504699707,2048
1,0.0,0.0,695,-0.017780691664155968,0.04614525027992311,False,0.27918826772141825,0.09287235684519214,0.4698703279938978,60.426406264305115,0.0,Dyskeratotic,False,0,0.0,baseline,695,-0.017780691664155968,0.04614525027992311,1.0,-0.5857864618301392,0.27918826772141825,0.09287235684519214,0.4698703279938978,60.426406264305115,Dyskeratotic__141,0.0,0.0,696,0.028364558615767144,0.2785998185790629,0.09204549460763105,0.4687022900763359,59.840619802474976,Dyskeratotic__141_05,20260805,0.0,1.0,-0.5857864618301392,2048
0,0.0,0.0,736,nan,nan,True,0.11484339536995007,0.07164411564294754,0.0,nan,nan,Dyskeratotic,True,2048,0.0,baseline,736,nan,nan,0.0,nan,0.11484339536995007,0.07164411564294754,0.0,nan,Dyskeratotic__141,nan,nan,736,nan,0.11484339536995007,0.07164411564294754,0.0,nan,Dyskeratotic__141_06,20260803,nan,0.0,nan,0
0,0.0,0.0,736,nan,nan,True,0.20234354194407456,0.07164411564294754,0.0,nan,nan,Dyskeratotic,True,2048,0.0,baseline,736,nan,nan,0.0,nan,0.20234354194407456,0.07164411564294754,0.0,nan,Dyskeratotic__141,nan,nan,736,nan,0.20234354194407456,0.07164411564294754,0.0,nan,Dyskeratotic__141_06,20260804,nan,0.0,nan,0
14,0.0,0.0,230,-0.06751768861411012,0.08074991578670276,False,0.6348857425036237,0.016953237994871445,0.8003220611916264,25.55634891986847,1.954826078787164e-09,Dyskeratotic,False,0,1.2370072447297096e-08,baseline,230,-0.0675176905689362,0.08074991774152884,6.0,-3.5147188901901245,0.6348857425036237,0.016953237994871445,0.8003220611916264,25.55634903907776,Dyskeratotic__141,1.1920928955078125e-07,1.2370072447297096e-08,236,0.013232227172592648,0.6319017944918368,0.01763677064402768,0.7944983818770227,22.041630148887634,Dyskeratotic__141_06,20260805,1.2370072447297096e-08,6.0,-3.514718770980835,2048
0,0.0,0.0,503,nan,nan,True,0.060798548094373864,0.09446009389671362,0.0,nan,nan,Dyskeratotic,True,2048,0.0,baseline,503,nan,nan,0.0,nan,0.060798548094373864,0.09446009389671362,0.0,nan,Dyskeratotic__141,nan,nan,503,nan,0.060798548094373864,0.09446009389671362,0.0,nan,Dyskeratotic__141_07,20260803,nan,0.0,nan,0
1,0.0,0.0,305,-0.02472985579405751,0.026580805497591453,False,0.6445950265245479,0.06069474601131116,0.5649072753209701,34.52691125869751,0.0,Dyskeratotic,False,0,0.0,baseline,305,-0.02472985579405751,0.026580805497591453,1.0,-0.5857865810394287,0.6445950265245479,0.06069474601131116,0.5649072753209701,34.52691125869751,Dyskeratotic__141,0.0,0.0,306,0.001850949703533944,0.6435375973445678,0.060871006087676954,0.5628571428571428,33.94112467765808,Dyskeratotic__141_07,20260804,0.0,1.0,-0.5857865810394287,2048
0,0.0,0.0,30,0.0,0.03791388118984185,False,0.7931106474693244,0.022477138486578174,0.8135245901639344,4.970562100410461,0.0,Dyskeratotic,False,0,0.0,baseline,30,0.0,0.03791388118984185,0.0,0.0,0.7931106474693244,0.022477138486578174,0.8135245901639344,4.970562100410461,Dyskeratotic__141,0.0,0.0,30,0.03791388118984185,0.7931106474693244,0.022477138486578174,0.8135245901639344,4.970562100410461,Dyskeratotic__141_07,20260805,0.0,0.0,0.0,2048
